id,Workplaces,College,School,Places,Gender
1753,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1754,no workplaces to show,no schools to show,no schools to show,tra vinh,female
1755,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,went to thpt lê minh xuân,"ho chi minh city, vietnam",male
1756,works at pháp luật và đời sống,studied at đại học luật hà nội,no schools to show,"cao lãnh|ho chi minh city, vietnam",notknown
1757,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1758,nhà phân phối sĩ lẽ hàng gia dụng at lam viec tai gia|nhà phân phối sĩ lẽ hàng gia dụng at lam viec tai gia,studied at y dược huế,went to truong thpt dong ha,quảng trị|cam lo,male
1759,works at clb anh văn - hsv trường đh luật tp. hcm,studied international trade law at dh luật tp.hcm (hcmc university of law),went to thpt chuyên nguyễn du - đắk lắk,"ho chi minh city, vietnam|buon me thuot",notknown
1760,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|dat do",male
1761,giáo viên at thpt châu phong,studied at an giang university,no schools to show,"angiang, an giang, vietnam|hoa lac, an giang, vietnam",male
1762,software development engineer at mismart,studies công nghệ thông tin at trường đại học sư phạm kỹ thuật tp.hcm,went to trường trung học phổ thông phan chu trinh,"ho chi minh city, vietnam|sông cầu",male
1763,no workplaces to show,no schools to show,no schools to show,"xa trang bom, vietnam",male
1764,no workplaces to show,no schools to show,went to trung hoc co so phu lam,"angiang, an giang, vietnam",female
1765,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1766,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt  mai thúc loan, lộc hà, hà tĩnh","ho chi minh city, vietnam|hà tĩnh",female
1767,no workplaces to show,studied at đại học hoa sen,"went to thpt  nguyễn du, quận 10, tp. hồ chí minh","ho chi minh city, vietnam",female
1768,no workplaces to show,no schools to show,no schools to show,no places to show,male
1769,no workplaces to show,no schools to show,no schools to show,long xuyên,male
1770,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1771,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|ho chi minh city, vietnam",female
1772,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|ho chi minh city, vietnam",female
1773,no workplaces to show,studied at trường đại học nông lâm tp.hcm,no schools to show,"ho chi minh city, vietnam",male
1774,no workplaces to show,no schools to show,no schools to show,no places to show,female
1775,"works at saïgon-cholon, vietnam",no schools to show,went to trường thpt nguyễn công phương|went to trường thpt nguyễn công phương,"ho chi minh city, vietnam|ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1776,"works at học viện hàng không ""ăn hàng-ở không"" vn",no schools to show,went to thpt dương đông|went to thpt dương đông,"phu quoc, kiến giang, vietnam|phu quoc, kiến giang, vietnam",male
1777,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
1778,no workplaces to show,no schools to show,no schools to show,cà mau,notknown
1779,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1780,works at đồng tháp quê tôi,no schools to show,no schools to show,cao lãnh|lai vung,notknown
1781,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1782,no workplaces to show,no schools to show,no schools to show,no places to show,male
1783,studying at 11t2 nbk,"studied computer science at trường đại học khoa học tự nhiên, đại học quốc gia thành phố hồ chí minh",went to cộng đồng cựu học sinh trường thpt chuyên nguyễn bỉnh khiêm|went to cộng đồng cựu học sinh trường thpt chuyên nguyễn bỉnh khiêm|went to cộng đồng cựu học sinh trường thpt chuyên nguyễn bỉnh khiêm,vĩnh long|vĩnh long,male
1784,"works at ấp lồ ồ, xã an tây, tx bến cát, bình dương.",no schools to show,no schools to show,ben cat|tân châu,notknown
1785,top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên|top 50 at én sinh viên,studies at trường đại học luật tp. hồ chí minh,went to trường thcs đỗ nghĩa trọng|went to trường thcs đỗ nghĩa trọng,"ho chi minh city, vietnam|bến tre|bến tre",female
1786,no workplaces to show,studies at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,vung tau,male
1787,no workplaces to show,no schools to show,no schools to show,thủ đức,notknown
1788,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,male
1789,cao lãnh,no schools to show,"went to thpt tân châu, tân châu, an giang",hồng ngự|hồng ngự,notknown
1790,worked at thcs tây phú,no schools to show,went to hậu lộc 1|went to hậu lộc 1,"ap my thoi, an giang, vietnam|thanh hóa",female
1791,"works at giong rieng, kien giang, viet nam",studied at hutech - đại học công nghệ tp.hcm,no schools to show,rach gia|giong rieng,notknown
1792,"works at renesas design vietnam co., ltd.",studied thứ gì đó sexy at đại học quốc gia tp.hcm|studied thứ gì đó sexy at đại học quốc gia tp.hcm,no schools to show,jeju city,male
1793,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
1794,merchandiser & sale at millennium packaging group,studied bilingual chinese and english at ton duc thang university - vietnam,went to thpt hong ngu 1,"ho chi minh city, vietnam|hồng ngự",female
1795,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1796,no workplaces to show,no schools to show,went to thpt trần văn thời,cà mau|cà mau,notknown
1797,"ho chi minh city, vietnam",studied at đại học văn hiến,no schools to show,"ho chi minh city, vietnam",notknown
1798,no workplaces to show,studies at trường đại học kinh tế - luật,went to trường thpt giá rai,bac lieu,notknown
1799,works at hà nội,no schools to show,no schools to show,da lat,female
1800,long khanh,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thcs ngô quyền,"ho chi minh city, vietnam|long khanh",male
1801,no workplaces to show,no schools to show,no schools to show,no places to show,male
1802,works at fpt software,no schools to show,went to qq.station,no places to show,male
1803,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
1804,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
1805,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",male
1806,giáo viên tiếng nhật at hcm city|giáo viên tiếng nhật at hcm city,studies at 双葉外語学校      　futaba college,no schools to show,chiba|tân châu,notknown
1807,engineer at tma solutions,no schools to show,no schools to show,"binh dinh, nghia binh, vietnam",female
1808,no workplaces to show,studied at university of information technology (uit),no schools to show,"ho chi minh city, vietnam",male
1809,"ho chi minh city, vietnam",studied at saigontech - cao đẳng sài gòn|studied at saigontech - cao đẳng sài gòn,went to thcs nguyễn hồng đào,"hóc môn, hồ chí minh, vietnam|thanh hóa",female
1810,no workplaces to show,studies at chobinhduong24h.com - chomuabanonlien,no schools to show,"tân châu|angiang, an giang, vietnam",female
1811,no workplaces to show,"studied at trường thcs và thpt mỹ phước, mang thít, vĩnh long","went to trường thcs và thpt mỹ phước, mang thít, vĩnh long","ho chi minh city, vietnam|vĩnh long|ap binh duong (1), vietnam",female
1812,no workplaces to show,studied quản trị kinh doanh at trường đại học công nghệ sài gòn,no schools to show,"ho chi minh city, vietnam|buon me thuot",notknown
1813,works at trường đại học bách khoa - đh quốc gia tp.hcm,studies học ngành kỹ thuật xây dựng at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,di an,notknown
1814,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1815,no workplaces to show,studies kỹ thuật phần mềm - programing at đại học cần thơ - ctu.vn,"goes to thpt tân châu, an giang",tân châu|tân châu,male
1817,no workplaces to show,no schools to show,no schools to show,no places to show,male
1818,works at trường thpt tân châu|works at trường thpt tân châu,studied at đai học an giang,went to thu khoa nghia|went to thu khoa nghia|went to thu khoa nghia,no places to show,male
1819,no workplaces to show,no schools to show,no schools to show,no places to show,female
1820,no workplaces to show,no schools to show,no schools to show,yongchang,notknown
1821,works at facebook|works at facebook,studied at cao đẳng công nghệ thủ đức,goes to trường cao đẳng công nghệ thủ đức,"thủ đức, hồ chí minh, vietnam|phú lâm",male
1822,"worked at thcs hải chánh, hải lăng, q trị",no schools to show,"went to thcs hải chánh, hải lăng, q trị",hai lang|hai lang,female
1823,no workplaces to show,"studies data science at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",no schools to show,"ho chi minh city, vietnam",notknown
1824,no workplaces to show,no schools to show,no schools to show,no places to show,male
1825,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trung học cơ sở hùng vương,"ho chi minh city, vietnam",notknown
1826,no workplaces to show,studies công nghệ thông tin at trường đại học nông lâm tp.hcm,"went to thpt tân châu, an giang",no places to show,male
1827,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1828,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
1829,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1830,no workplaces to show,studies at hufi - đại học công nghiệp thực phẩm tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
1831,works at meta,no schools to show,no schools to show,"tan lap, vietnam|tan lap, vietnam",female
1832,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1833,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1834,no workplaces to show,studies at trường đại học sư phạm kỹ thuật tp.hcm,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,female
1835,works at tp. hcm,studied at trường học,no schools to show,"ho chi minh city, vietnam|gia lai, gia lai, vietnam",female
1836,no workplaces to show,no schools to show,no schools to show,no places to show,female
1837,𝐇𝐨𝐭𝐥𝐢𝐧𝐞 - 𝐙𝐚𝐥𝐨 - 𝐒𝐦𝐬 :  𝟎𝟑𝟑𝟒𝟖𝟖𝟕𝟗𝟕𝟑|𝐇𝐨𝐭𝐥𝐢𝐧𝐞 - 𝐙𝐚𝐥𝐨 - 𝐒𝐦𝐬 :  𝟎𝟑𝟑𝟒𝟖𝟖𝟕𝟗𝟕𝟑|𝐇𝐨𝐭𝐥𝐢𝐧𝐞 - 𝐙𝐚𝐥𝐨 - 𝐒𝐦𝐬 :  𝟎𝟑𝟑𝟒𝟖𝟖𝟕𝟗𝟕𝟑|𝐇𝐨𝐭𝐥𝐢𝐧𝐞 - 𝐙𝐚𝐥𝐨 - 𝐒𝐦𝐬 :  𝟎𝟑𝟑𝟒𝟖𝟖𝟕𝟗𝟕𝟑,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam",notknown
1838,pocketsized games,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"phan rang-tháp chàm, ninh thuận, vietnam",male
1839,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1840,no workplaces to show,studied at nam can tho university,no schools to show,"can tho|long my, cẩn thỏ, vietnam",male
1841,no workplaces to show,studied at trường đại học sư phạm kỹ thuật tp.hcm,went to thpt phú mỹ,"ho chi minh city, vietnam|vung tau",female
1842,works at củ chi,studied at trường đại học mở tp. hcm - tư vấn tuyển sinh,went to trường thpt củ chi,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1843,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|cà mau",female
1844,no workplaces to show,no schools to show,went to thpt tiểu la - thăng bình - quảng nam,"da nang, vietnam",notknown
1845,no workplaces to show,no schools to show,no schools to show,biên hòa|tân châu,male
1846,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
1847,works at nimo tv,no schools to show,no schools to show,no places to show,female
1848,no workplaces to show,"studied at thpt vĩnh xương, tân châu, an giang",no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
1849,works at cty arb _ ăn rồi phá :v,studied at harvard university,went to thcs chợ vàm,long xuyên|long xuyên,female
1850,no workplaces to show,no schools to show,no schools to show,"australind, western australia|australind, western australia",female
1851,works at binh duong - viet nam,studied at trường đại học đồng tháp,no schools to show,"ben cat|an long, ðồng tháp, vietnam",notknown
1852,no workplaces to show,no schools to show,went to trường thpt chuyên lê khiết,quang ngai,male
1853,no workplaces to show,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia hà nội,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
1854,works at ファースト・スタディ日本語学校　first study japanese language school|works at ファースト・スタディ日本語学校　first study japanese language school|works at ファースト・スタディ日本語学校　first study japanese language school,studies kế toán quản trị at havard university usa,went to thpt trần phú|went to thpt trần phú,"osaka|gia lai, gia lai, vietnam|osaka",female
1855,người giúp việc đầy quyền lực tại thanh bakery,no schools to show,no schools to show,no places to show,female
1856,long xuyên|long xuyên,no schools to show,went to thcs long thạnh,tân châu|tân châu,male
1857,software engineer at vng corporation,studied cử nhân cntt at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt trần phú (gia lai),"tinh pleiku, gia lai, vietnam|hung yen, hưng yên, vietnam",male
1858,tân châu|tân châu,no schools to show,no schools to show,tân châu|tân châu,female
1859,no workplaces to show,no schools to show,no schools to show,no places to show,male
1860,no workplaces to show,no schools to show,no schools to show,no places to show,male
1861,在籍者 at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied sinh viên at entmed,"went to thpt chuyên nguyễn bỉnh khiêm, quảng nam|went to thpt chuyên nguyễn bỉnh khiêm, quảng nam","ho chi minh city, vietnam",notknown
1862,tân châu,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
1863,member at the underground,no schools to show,no schools to show,nha trang|quy nhon,male
1864,no workplaces to show,studied at đại học tôn đức thắng,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
1865,no workplaces to show,studies at trường đại học kỹ thuật - công nghệ cần thơ,went to thpt châu phú,"can tho|chau phú, an giang, vietnam",male
1866,quality control analyst at smartlog,studied at hitu - trường cao đẳng công thương tp.hcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
1867,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1868,no workplaces to show,no schools to show,no schools to show,no places to show,male
1869,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1870,no workplaces to show,studied at đại học y dược tp.hcm,went to trường thpt số 2 mộ đức - quảng ngãi,"quang ngai|mộ đức, quảng ngãi, vietnam",male
1871,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1872,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
1873,no workplaces to show,studies khoa học máy tính (cntt) at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam|tây ninh",notknown
1874,works at binh duong - viet nam,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1875,former boss at *^*#ănchơi*^*quậyphá*^*đậpphácógiấytờ*^*gâyloạntrậttựcôngcộng*^*chémgiócótrìnhđộđẳngcấpquốctế*^*chửibậycóvănhóacóđàotạo*^*lừatìnhxuyênquốcgiathếgiới*^*#,no schools to show,went to trường thpt nguyễn hồng đạo,phù cát|quy nhon,male
1876,works at dong nai college of decorative arts,no schools to show,went to thpt hoa lac,"biên hòa|chau phú, an giang, vietnam",male
1877,works at thpt trần phú - kim long - châu đức - brvt,studies at nttu - đại học nguyễn tất thành,went to xà bang,vung tau|vung tau,female
1878,chief executive officer at trường thpt số 2 mộ đức - quảng ngãi,no schools to show,went to trường thpt số 2 mộ đức - quảng ngãi,quang ngai|quang ngai,female
1879,no workplaces to show,no schools to show,no schools to show,long xuyên|long xuyên,male
1880,"ho chi minh city, vietnam",no schools to show,went to đại học bôn ba,"ho chi minh city, vietnam|cao lãnh",female
1881,no workplaces to show,no schools to show,no schools to show,"gia lai, gia lai, vietnam",male
1882,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phú lâm, an giang, vietnam",female
1883,no workplaces to show,no schools to show,went to thcs lê duẩn,"tuy an, phú yên, vietnam",notknown
1884,no workplaces to show,no schools to show,went to thpt chu văn an - an giang,"angiang, an giang, vietnam",female
1885,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
1886,dancer at rio entertainment - rio dance studio|dancer at rio entertainment - rio dance studio|dancer at rio entertainment - rio dance studio|dancer at rio entertainment - rio dance studio,studied business administration/management at duy tan university,went to trường trung học phổ thông số 1 nghĩa hành,"da nang, vietnam|quang ngai",notknown
1887,no workplaces to show,studies at an giang university,no schools to show,"angiang, an giang, vietnam|long xuyên",notknown
1888,works at trường thpt hồng ngự 2- đồng tháp,no schools to show,went to trường thpt hồng ngự 2- đồng tháp,"hồng ngự|tan thanh, ðồng tháp, vietnam",male
1889,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam",notknown
1890,works at công ty may xnk nam quang,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam|cà mau",notknown
1891,no workplaces to show,no schools to show,no schools to show,"tinh pleiku, gia lai, vietnam|tinh pleiku, gia lai, vietnam",female
1892,no workplaces to show,no schools to show,no schools to show,"long thuan, ðồng tháp, vietnam|hồng ngự",notknown
1893,no workplaces to show,no schools to show,no schools to show,no places to show,male
1894,training officer at aeon vietnam|training officer at aeon vietnam|training officer at aeon vietnam|training officer at aeon vietnam|training officer at aeon vietnam|training officer at aeon vietnam|training officer at aeon vietnam|training officer at aeon vietnam,studied at trường đại học sư phạm tphcm,went to thpt nguyễn thị minh khai q.3 tphcm,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1895,no workplaces to show,no schools to show,went to trường thpt nguyễn huệ - tp. vũng tàu,"vung tau|hung yen, hưng yên, vietnam",notknown
1896,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
1897,đội viên at đội công tác xã hội hutech|đội viên at đội công tác xã hội hutech,studies logistics & supply chain management at hutech - đại học công nghệ tp.hcm,went to trường thpt tân phú trung,"sa đéc|tan binh, ðồng tháp, vietnam",male
1898,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1899,no workplaces to show,no schools to show,went to trường trung học phổ thông hậu nghĩa,no places to show,female
1900,no workplaces to show,no schools to show,no schools to show,no places to show,female
1901,works at plusplus - học viện đào tạo công nghệ,no schools to show,no schools to show,"hanoi, vietnam|hai phong, vietnam",notknown
1902,lecturer at văn lang university|lecturer at văn lang university|lecturer at văn lang university,studied at carnegie mellon university|studied at carnegie mellon university|studied at carnegie mellon university,went to tan thanh high school,"hô chi minh ville, hồ chí minh, vietnam|tân an, long an|đường nguyễn trãi, q5, tp hcm.",female
1903,no workplaces to show,studied at hufi - đại học công nghiệp thực phẩm tp.hcm,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",male
1904,no workplaces to show,no schools to show,no schools to show,no places to show,male
1905,no workplaces to show,no schools to show,no schools to show,no places to show,female
1906,no workplaces to show,"studied thương mại điện tử - cntt at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to đoàn trường thpt ngô lê tân,"binh dinh, nghia binh, vietnam",female
1907,no workplaces to show,no schools to show,went to thcs long thạnh,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
1908,"ho chi minh city, vietnam",no schools to show,"went to thpt tân châu, tân châu, an giang",hồng ngự|hồng ngự,notknown
1909,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1910,no workplaces to show,no schools to show,no schools to show,long xuyên|phú tân,female
1911,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1912,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|thái bình, thái bình, vietnam",male
1913,tân châu,no schools to show,no schools to show,tân châu|tân châu,male
1914,works at thế giới di động (thegioididong.com)|works at thế giới di động (thegioididong.com)|works at thế giới di động (thegioididong.com),no schools to show,no schools to show,"ho chi minh city, vietnam|bến tre",male
1915,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1916,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1917,no workplaces to show,no schools to show,went to trường thpt chợ gạo,"ho chi minh city, vietnam|cho gao",female
1918,works at tap doan kim tin|works at tap doan kim tin|works at tap doan kim tin,studied at dh van lang|studied at dh van lang,went to thpt chuyên nguyễn đình chiểu,"ho chi minh city, vietnam|dong thap, hoang lien son, vietnam",female
1919,works at marketing uel club|works at marketing uel club,"studies quản trị du lịch và lữ hành at trường đại học kinh tế - luật, đại học quốc gia thành phố hồ chí minh",went to trường thpt tố hữu,"hue, vietnam",notknown
1920,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1921,no workplaces to show,no schools to show,went to thcs long thạnh,tân châu|tân châu|tân châu,notknown
1922,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam|ap phu binh, an giang, vietnam",notknown
1923,management at học viện hàng không việt nam (ăn hàng - ở không).|management at học viện hàng không việt nam (ăn hàng - ở không).,no schools to show,went to thpt nguyễn chí thanh,tân châu|tân châu,male
1924,no workplaces to show,studied at học sĩ quan chỉ huy tham mưu pháo binh tại trường sĩ quan pháo binh,went to thpt thiệu hóa,no places to show,male
1925,no workplaces to show,no schools to show,no schools to show,long xuyên,male
1926,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
1927,no workplaces to show,"studies at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",no schools to show,no places to show,notknown
1928,works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no schools to show,"binh dinh, nghia binh, vietnam|phu tho, phú thọ, vietnam",male
1929,no workplaces to show,no schools to show,no schools to show,tuy hòa,male
1930,no workplaces to show,no schools to show,no schools to show,no places to show,female
1931,no workplaces to show,no schools to show,no schools to show,no places to show,female
1932,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1933,no workplaces to show,no schools to show,no schools to show,"anantapur, andhra pradesh|anantapur, andhra pradesh",male
1934,tân châu,studies marketing at trường đại học văn lang,"goes to thpt tân châu, tân châu, an giang|goes to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
1935,booking at java tea i cafe bistro,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
1936,no workplaces to show,studies english language ​​linguistics & literatures course at an giang university,went to thpt tịnh biên,long xuyên,female
1937,ceo bột ngũ cốc tăng cân mị hương|ceo bột ngũ cốc tăng cân mị hương|ceo bột ngũ cốc tăng cân mị hương|ceo bột ngũ cốc tăng cân mị hương|ceo bột ngũ cốc tăng cân mị hương|ceo bột ngũ cốc tăng cân mị hương|ceo bột ngũ cốc tăng cân mị hương|ceo bột ngũ cốc tăng cân mị hương|ceo bột ngũ cốc tăng cân mị hương,no schools to show,went to thpt tân châu,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
1938,"works at tổng công ty ăn tàn,phá làng & phá xóm|works at tổng công ty ăn tàn,phá làng & phá xóm",studied at đã học tại trường ăn rồi quậy phá,no schools to show,lap vo|lap vo|lap vo,notknown
1939,no workplaces to show,studies at trường đại học đồng tháp,no schools to show,"tân an, long an",female
1940,works at trường thpt nguyễn huệ - tp. vũng tàu,no schools to show,went to trường thpt nguyễn huệ - tp. vũng tàu,vung tau|thái nguyên,male
1941,no workplaces to show,no schools to show,went to tan chau,tân châu|tân châu,male
1942,sinh viên at cao đẳng công nghệ thông tin - tp.hcm|sinh viên at cao đẳng công nghệ thông tin - tp.hcm,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit|studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,went to thpt đuc tri,tân châu|tân châu,male
1943,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1944,no workplaces to show,studies quan hệ quốc tế (international relations) at trường đại học ngoại ngữ - tin học tp. hcm - huflit,"went to thpt tân châu, tân châu, an giang",no places to show,notknown
1945,no workplaces to show,studies khoa quản trị kinh doanh - khách sạn nhà hàng at cao đẳng du lịch sài gòn,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
1946,no workplaces to show,no schools to show,no schools to show,no places to show,female
1947,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
1948,works at trường đại học công nghiệp tphcm,studied at trường đại học công nghiệp tphcm,went to trường thpt mai anh tuấn,"ho chi minh city, vietnam|thanh hóa",male
1949,wannek funiture,no schools to show,"went to thpt bình thạnh đông, phú tân, an giang","thu dau mot|chaudok, an giang, vietnam",notknown
1950,studying at trường thpt chợ gạo,studies at trường đại học nông lâm tp.hcm,went to thpt chợ gạo - tiền giang,"mitho, tiền giang, vietnam|cho gao",notknown
1951,quản lý at nt_ bất động sản long hải|quản lý at nt_ bất động sản long hải|quản lý at nt_ bất động sản long hải,studies management strategy at uef - đại học kinh tế tài chính tp.hcm,went to thcs văn lương|went to thcs văn lương|went to thcs văn lương,"ba ria|vung tau|ho chi minh city, vietnam",notknown
1952,3d artist at ubuntu studio|3d artist at ubuntu studio,no schools to show,no schools to show,"ho chi minh city, vietnam|phan thiet",male
1953,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1954,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|hồng ngự",notknown
1955,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
1956,works at im group - hệ thống học viện kinh doanh số|works at im group - hệ thống học viện kinh doanh số|works at im group - hệ thống học viện kinh doanh số|works at im group - hệ thống học viện kinh doanh số|works at im group - hệ thống học viện kinh doanh số,no schools to show,went to trường trung học cơ sở phú long|went to trường trung học cơ sở phú long,ben cat|tân châu,female
1957,no workplaces to show,no schools to show,"goes to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",female
1958,works at trans dot|works at trans dot,studies quan hệ công chúng at trường đại học văn lang,"went to trường thpt phước long, quận 9 tp. hcm","ho chi minh city, vietnam|ho chi minh city, vietnam",female
1959,học viên hữu tuyến điện at truong quân sự quân khu 4 nam dàn nghệ an,studied at trường thpt lý chính thắng,went to trường thpt lý chính thắng,hà tĩnh|hà tĩnh,male
1960,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|vĩnh long",male
1961,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt cẩm xuyên - hà tĩnh,hà tĩnh,notknown
1962,kỹ thuật viên at michelin|kỹ thuật viên at michelin,studies at trường đại học sư phạm kĩ thuật tp.hcm|studies at trường đại học sư phạm kĩ thuật tp.hcm,went to trường thpt chuyên bình long,"binh phuoc, vietnam",male
1963,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1964,no workplaces to show,no schools to show,no schools to show,long xuyên|chau phu,notknown
1965,no workplaces to show,studies at trường đại học an giang,no schools to show,tân châu|long xuyên,male
1966,no workplaces to show,studied văn học at trường đại học an giang,"went to thpt tân châu, tân châu, an giang",long xuyên|tân châu,female
1967,no workplaces to show,no schools to show,no schools to show,phú lâm,notknown
1968,no workplaces to show,studied at thcs phú lâm,went to trường thcs phú lâm,"phu quoc, kiến giang, vietnam|phú lâm",male
1969,no workplaces to show,no schools to show,no schools to show,no places to show,female
1970,no workplaces to show,studies y đa khoa at trường đại học y khoa phạm ngọc thạch,went to trường thpt giá rai,no places to show,female
1971,no workplaces to show,studies at trường đại học bách khoa - đh quốc gia tp.hcm,went to trường thpt phan châu trinh tiên phước - quảng nam,"ho chi minh city, vietnam|quang nam, quang nam-da nang, vietnam",male
1972,no workplaces to show,studied kĩ thuật điều khiển và tự động hóa (control engineering and automation) at trường đại học sư phạm kỹ thuật tp.hcm,no schools to show,tra vinh,male
1973,no workplaces to show,studies at trường đại học tài chính - marketing,"went to thpt tân châu, tân châu, an giang",tân châu,male
1974,no workplaces to show,no schools to show,no schools to show,no places to show,female
1975,no workplaces to show,studies at uc berkeley,"went to american international school, saigon","novato, california|ho chi minh city, vietnam",notknown
