id,Workplaces,College,School,Places,Gender
11997,worked at dien nuoc an giang,studied at zo zo tea,"went to trường thpt nguyễn trung trực huyện tri tôn, tỉnh an giang",tri tôn,male
11998,works at narzil,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
11999,𝐑𝐔𝐍𝐍𝐄𝐑-𝐔𝐏 at the next face vietnam,no schools to show,no schools to show,"ho chi minh city, vietnam|long khanh",notknown
12000,no workplaces to show,no schools to show,no schools to show,can tho,female
12001,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
12002,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12003,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|phu quoc, kiến giang, vietnam",notknown
12004,no workplaces to show,studied at an giang university|studied at an giang university,went to trung hoc co so long son,"long thuan, ðồng tháp, vietnam",male
12005,tân châu,no schools to show,went to thpt đức trí,can giuoc|tân châu,notknown
12006,no workplaces to show,no schools to show,went to thpt đức trí,tân châu|tân châu,notknown
12007,second lieutenant at diễn đàn toán học - vmf|second lieutenant at diễn đàn toán học - vmf,studies applied mathematics at insa toulouse|studies applied mathematics at insa toulouse,went to thpt chuyên quốc học huế|went to thpt chuyên quốc học huế,"hue, vietnam|ba don",male
12008,works at thành phố cần thơ,no schools to show,went to thpt viên an,can tho|cà mau,male
12009,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12010,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",female
12011,no workplaces to show,no schools to show,no schools to show,hồng ngự,female
12012,former chủ nhiệm at thể thao điện tử nhân văn,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam",notknown
12013,works at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,studied at hub - tư vấn tuyển sinh trường đại học ngân hàng tp. hồ chí minh|studied at hub - tư vấn tuyển sinh trường đại học ngân hàng tp. hồ chí minh,went to thpt trần phú - tuy an - phú yên,"ho chi minh city, vietnam|tuy an, phú yên, vietnam",notknown
12014,no workplaces to show,studied dược sĩ (pharmacy)💊👩‍⚕️ at truong cao dang y te binh dinh,"went to thpt nguyễn hồng đạo,phù cát,bình định",quy nhon|phù cát,female
12015,no workplaces to show,no schools to show,went to thpt hiếu phụng,"ho chi minh city, vietnam|vĩnh long",female
12016,works at hyundai phú lâm|works at hyundai phú lâm,studies công nghệ kỹ thuật ôtô at trường cao đẳng kỹ thuật cao thắng,went to thpt lê minh xuân,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
12017,no workplaces to show,no schools to show,no schools to show,nghia hanh|nghia hanh,notknown
12018,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12019,nhân viên at điện lực tân châu - pcag,studied at hepc,no schools to show,tân châu|tân châu,male
12020,ủy viên bch at khoa công nghệ điện tử - iuh|ủy viên bch at khoa công nghệ điện tử - iuh|ủy viên bch at khoa công nghệ điện tử - iuh|ủy viên bch at khoa công nghệ điện tử - iuh,studies iot&ai at iuh - trường đại học công nghiệp tp.hcm,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",male
12021,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
12022,no workplaces to show,"studied at khoa cntt, robot & ttnt - đại học bình dương",went to thpt thiệu hóa,no places to show,male
12023,no workplaces to show,studied kinh doanh quốc tế_ international bussiness at ueh - trường đại học kinh tế tp.hcm,no schools to show,"angiang, an giang, vietnam",female
12024,no workplaces to show,no schools to show,went to trường thpt võ thị hồng - cà mau,cà mau|cà mau,female
12025,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
12026,no workplaces to show,studies kĩ thuật hoá học at đại học tôn đức thắng,went to thpt diệp minh châu,"ấp phú thuận, bến tre, vietnam|bến tre",female
12027,no workplaces to show,studied at thpt nguyễn hữu thọ q.4 tp.hcm,went to thcs huỳnh tấn phát q7,no places to show,male
12028,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
12029,no workplaces to show,studied quản trị kinh doanh at đại học công nghệ sài gòn - saigon technology university|studied quản trị kinh doanh at đại học công nghệ sài gòn - saigon technology university,went to trường thpt trà bồng|went to trường thpt trà bồng|went to trường thpt trà bồng,"ho chi minh city, vietnam|quang ngai",female
12030,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",female
12031,no workplaces to show,studies quản trị kinh doanh at trường đại học sài gòn - sgu,went to trường thpt số 2 mộ đức - quảng ngãi,quang ngai,female
12032,no workplaces to show,no schools to show,no schools to show,phan rang,male
12033,no workplaces to show,no schools to show,no schools to show,tân châu,female
12034,community leader at hội quán tiếng anh sinh viên speaknative,studied kinh tế đối ngoại at trường đại học kinh tế - luật,no schools to show,"ho chi minh city, vietnam|quang ngai",female
12035,no workplaces to show,studies heat and power engineering - mechanical engineering at trường cao đẳng kỹ thuật cao thắng,went to thcs & thpt phạm ngũ lão,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
12036,no workplaces to show,studied sư phạm tiếng anh at trường đại học sư phạm thành phố hồ chí minh - hcmue,no schools to show,my tho,female
12037,works at mig,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
12038,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12039,no workplaces to show,studied kỹ thuật phần mềm at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
12040,no workplaces to show,no schools to show,went to thpt đức trí,tân châu,male
12041,works at quỳnh spa,no schools to show,went to trường thcs phú bình,"angiang, an giang, vietnam",female
12042,works at binh duong - viet nam,no schools to show,no schools to show,"tân uyên|dong thap, hoang lien son, vietnam",male
12043,nhân viên tư vấn at giúp việc nhà trung thực,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
12044,cty framas việt nam,no schools to show,no schools to show,"phú lâm, an giang, vietnam",female
12045,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
12046,thpt nguyễn sinh sắc|thpt nguyễn sinh sắc,studied su pham toan-tin at trường đại học cần thơ,went to thpt phan văn trị bến tre,"tân châu|bến tre|huyện giồng trôm,bến tre|bến tre province",female
12047,works at fpt telecom,studies at trường đại học mở tp. hcm | ho chi minh city open university,went to thpt lưu văn liệt,"ho chi minh city, vietnam|vĩnh long",male
12048,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12049,tân châu,studied at cao đẳng du lịch sài gòn,goes to trường thpt tân châu-an giang|goes to trường thpt tân châu-an giang,tân châu|tân châu,male
12050,no workplaces to show,no schools to show,went to ngô sĩ liên junior high school confessions,rach gia|rach gia,notknown
12051,"studying at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt bắc kiến xương,"ho chi minh city, vietnam|thái bình, thái bình, vietnam",male
12052,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12053,hlv at học bóng rổ vĩnh long  - trung tâm bóng rổ 64,studies at ueh - trường đại học kinh tế tp.hcm,went to thpt chuyên nguyễn thị minh khai,soc trang,male
12054,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
12055,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12056,,,,,
12057,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam|angiang, an giang, vietnam",female
12058,works at cty tnhh ichihiro trảng bàng tây ninh|works at cty tnhh ichihiro trảng bàng tây ninh,no schools to show,"goes to thpt nguyễn quang diêu, tân châu, an giang",tân châu,male
12059,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12060,works at trường thpt tánh linh|works at trường thpt tánh linh,no schools to show,went to trường thpt tánh linh,"ho chi minh city, vietnam|tánh linh, bình thuận, vietnam",male
12061,tân châu,no schools to show,no schools to show,long xuyên,notknown
12062,no workplaces to show,no schools to show,no schools to show,no places to show,female
12063,no workplaces to show,studied marketing communications at đại học hoa sen,no schools to show,"ho chi minh city, vietnam|soc trang",female
12064,"former at s.o.c cần thơ - dạy thật, học thật, làm việc thật|former at s.o.c cần thơ - dạy thật, học thật, làm việc thật|former at s.o.c cần thơ - dạy thật, học thật, làm việc thật",no schools to show,no schools to show,can tho,female
12065,works at mb : 26250620066789|works at mb : 26250620066789,no schools to show,went to trường thpt đô lương 2,"cho do luong, nghệ an, vietnam|cho do luong, nghệ an, vietnam",notknown
12066,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12067,no workplaces to show,no schools to show,went to trường quốc học - huế,"hue, vietnam",male
12068,cao lãnh,no schools to show,no schools to show,cao lãnh|cao lãnh,notknown
12069,no workplaces to show,studied at trường du lịch - đại học duy tân,no schools to show,"da nang, vietnam|thang binh",notknown
12070,no workplaces to show,no schools to show,went to thpt châu văn liêm - an giang,"tan my, an giang, vietnam",notknown
12071,ủy viên ban chấp hành liên chi hội at đoàn - hội khoa thuế hải quan ufm|ủy viên ban chấp hành liên chi hội at đoàn - hội khoa thuế hải quan ufm|ủy viên ban chấp hành liên chi hội at đoàn - hội khoa thuế hải quan ufm|ủy viên ban chấp hành liên chi hội at đoàn - hội khoa thuế hải quan ufm,studied xuất nhập khẩu-hải quan at trường đại học tài chính - marketing,went to thpt chuyên lê quý đôn - nha trang,"diên khánh, khánh hòa, vietnam|diên khánh",female
12072,no workplaces to show,no schools to show,goes to trường trung học cơ sở phú lâm|goes to trường trung học cơ sở phú lâm,"phú lâm|angiang, an giang, vietnam",male
12073,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,went to thpt đức trí,"ho chi minh city, vietnam|tân châu|ho chi minh city, vietnam",female
12074,no workplaces to show,no schools to show,no schools to show,no places to show,female
12075,works at viện thẩm mỹ diva,no schools to show,no schools to show,"tân an, long an|tân an, long an",notknown
12076,"founder, director, ceo at đặc sản thiên đàng- /nhông/ dông cát số 1 việt nam|founder, director, ceo at đặc sản thiên đàng- /nhông/ dông cát số 1 việt nam|founder, director, ceo at đặc sản thiên đàng- /nhông/ dông cát số 1 việt nam",studied at trường đại học sư phạm đà nẵng,no schools to show,"da nang, vietnam|quang ngai|ho chi minh city, vietnam|hanoi, vietnam",notknown
12077,marketing excutive at ozland marketing|marketing excutive at ozland marketing|marketing excutive at ozland marketing|marketing excutive at ozland marketing|marketing excutive at ozland marketing|marketing excutive at ozland marketing|marketing excutive at ozland marketing|marketing excutive at ozland marketing,studied at trường đại học hà nội,went to thpt thiệu hóa,"hanoi, vietnam|thanh hóa",female
12078,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",notknown
12079,no workplaces to show,studied aweer at thcs phú lâm,went to trường thcs phú lâm,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",male
12080,no workplaces to show,no schools to show,no schools to show,no places to show,male
12081,no workplaces to show,no schools to show,no schools to show,can tho|cái bè,male
