id,Workplaces,College,School,Places,Gender
3689,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt nguyễn thượng hiền,"ho chi minh city, vietnam|tân an, long an",female
3690,data analyst at nielsen television audience measurement,studies at uts: university of technology sydney,went to riverside girls high school|went to riverside girls high school,"sydney, australia|ba ria",female
3691,no workplaces to show,no schools to show,went to thpt đức trí,"ho chi minh city, vietnam|tân châu",notknown
3692,no workplaces to show,no schools to show,no schools to show,no places to show,male
3693,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",notknown
3694,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
3695,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3696,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,notknown
3697,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to nguyễn chí thanh gifted 2sku:l,no places to show,female
3698,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3699,no workplaces to show,no schools to show,no schools to show,no places to show,male
3700,no workplaces to show,no schools to show,no schools to show,no places to show,male
3701,no workplaces to show,studied at trường đại học văn lang,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",no places to show,female
3702,works at bệnh viện nhân dân gia định|works at bệnh viện nhân dân gia định|works at bệnh viện nhân dân gia định|works at bệnh viện nhân dân gia định|works at bệnh viện nhân dân gia định,studies bachelor of science in nutrition and dietitics at đại học y dược tp hồ chí minh,went to ptcs hưng phú a,"ho chi minh city, vietnam|tra vinh",male
3703,works at bệnh viện hoàn mỹ bình phước,studied at đh tài chính - marketing,no schools to show,"ho chi minh city, vietnam|binh phuoc, vietnam",female
3704,student at trường thpt võ thị hồng - cà mau,no schools to show,went to thpt võ thị hồng,"ho chi minh city, vietnam|cà mau",female
3705,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
3706,works at bánh kem thu yến|works at bánh kem thu yến,studied marketing at huflit,no schools to show,"ho chi minh city, vietnam|tân châu",female
3707,bac giang,no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam|hiep hoa, hi bac, vietnam",notknown
3708,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
3709,no workplaces to show,no schools to show,no schools to show,tuy hòa|dong hoa,male
3710,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3711,no workplaces to show,studied khoa ngoại ngữ _ chuyên ngành tiếng trung thương mại at đại học văn hiến,no schools to show,"ho chi minh city, vietnam",female
3712,,,,,
3713,no workplaces to show,no schools to show,no schools to show,no places to show,male
3714,no workplaces to show,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,no schools to show,"ho chi minh city, vietnam|pleiku",male
3715,,,,,
3716,,,,,
3717,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3718,,,,,
3719,,,,,
3720,,,,,
3721,,,,,
3722,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3723,,,,,
3724,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
3725,,,,,
3726,,,,,
3727,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường trung học phổ thông chợ gạo|went to trường trung học phổ thông chợ gạo|went to trường trung học phổ thông chợ gạo,no places to show,notknown
3728,"hanoi, vietnam",studied at thpt ân thi - một thời để nhớ,went to hanoi – amsterdam high school,"hanoi, vietnam|hanoi, vietnam",male
3729,former hseq executive at total oil (thailand)|former hseq executive at total oil (thailand)|former hseq executive at total oil (thailand)|former hseq executive at total oil (thailand),studied at มทส.นครราชสีมา,no schools to show,phu kradueng,notknown
3730,,,,,
3731,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3732,no workplaces to show,studies at trường cao đẳng kỹ thuật cao thắng,went to thpt nguyễn chí thanh,"angiang, an giang, vietnam|phu tho, phú thọ, vietnam",male
3733,,,,,
3734,,,,,
3735,,,,,
3736,no workplaces to show,studied cơ điện tử at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,bến tre,notknown
3737,no workplaces to show,"studies thương mại điện tử at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,gò công|gò công,male
3738,no workplaces to show,studies at nam can tho university,no schools to show,tân châu,notknown
3739,,,,,
3740,,,,,
3741,no workplaces to show,studied at nam can tho university,"went to trường thpt lai vung 2, lai vung, đồng tháp",can tho|lai vung,female
3742,no workplaces to show,no schools to show,no schools to show,da lat,female
3743,,,,,
3744,no workplaces to show,no schools to show,went to thpt nguyễn thượng hiền,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
3745,,,,,
3746,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3747,no workplaces to show,no schools to show,no schools to show,"da lat|dallas, texas",male
3748,,,,,
3749,tân châu,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",male
3750,,,,,
3751,,,,,
3752,,,,,
3753,,,,,
3754,no workplaces to show,no schools to show,no schools to show,"thu dau mot|angiang, an giang, vietnam",female
3755,,,,,
3756,,,,,
3757,,,,,
3758,no workplaces to show,studies bảo vệ thực vật at trường đại học nông lâm tp.hcm,went to thpt trường xuân,no places to show,male
3759,,,,,
3760,no workplaces to show,studies at trường đại học cần thơ,no schools to show,tân châu|tân châu,notknown
3761,"hanoi, vietnam|hanoi, vietnam",studied ngành marketing at ueh - trường đại học kinh tế tp.hcm,"went to thpt nguyễn quang diêu, tân châu, an giang","ho chi minh city, vietnam|tân châu",female
3762,,,,,
3763,,,,,
3764,,,,,
3765,,,,,
3766,,,,,
3767,,,,,
3768,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
3769,,,,,
3770,,,,,
3771,,,,,
3772,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam",female
3773,no workplaces to show,no schools to show,went to trường thpt chuyên quốc học - thừa thiên huế,đồng hới|bo trach,notknown
3774,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
3775,tân châu,no schools to show,"went to thpt vĩnh xương, tân châu, an giang|went to thpt vĩnh xương, tân châu, an giang","ho chi minh city, vietnam",notknown
3776,,,,,
3777,works at thành phố cần thơ,studied at trường đại học cần thơ,"went to thpt tân châu, tân châu, an giang",can tho|tân châu,notknown
3778,scanner at công ty tnhh gia công răng thời đại kỹ thuật số,no schools to show,"went to thpt tân châu, tân châu, an giang",thu dau mot|tân châu,female
3779,works at massage trụ vương,no schools to show,no schools to show,"tràm chim, ðồng tháp, vietnam|tràm chim, ðồng tháp, vietnam",notknown
3780,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3781,,,,,
3782,,,,,
3783,no workplaces to show,no schools to show,no schools to show,"long thuan, ðồng tháp, vietnam",female
3784,,,,,
3785,nhơn trạch - đồng nai,no schools to show,no schools to show,"nhơn trạch|long my, cẩn thỏ, vietnam",notknown
3786,,,,,
3787,,,,,
3788,,,,,
3789,,,,,
3790,,,,,
3791,,,,,
3792,,,,,
3793,works at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,studied at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,went to thpt lai vung 3,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
3794,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3795,,,,,
3796,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
3797,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|quận 10",notknown
3798,,,,,
3799,,,,,
3800,no workplaces to show,studied at hanoi university of business and technology - hubt,no schools to show,thanh hóa,notknown
3801,,,,,
3802,,,,,
3803,,,,,
3804,,,,,
3805,works at đoàn - hội khoa kinh tế tài chính huflit,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit|studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,went to thcs phước thành|went to thcs phước thành,quy nhon,female
3806,,,,,
3807,,,,,
3808,no workplaces to show,no schools to show,went to 𝐇𝐨𝐧𝐠 𝐍𝐠𝐮 𝟑 𝐌𝐞𝐝𝐢𝐚 𝐂𝐥𝐮𝐛,hồng ngự|hồng ngự,notknown
3809,no workplaces to show,studies ngành qtkd- chuyên ngành qtkd marketing at đại học công nghệ sài gòn - saigon technology university,went to trường thpt châu thành 2 - đồng tháp,"ho chi minh city, vietnam|tan binh, ðồng tháp, vietnam",notknown
3810,no workplaces to show,studies at trường đại học võ trường toản,went to trường thpt chuyên thủ khoa nghĩa,"angiang, an giang, vietnam|chaudok, an giang, vietnam",female
3811,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3812,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
3813,,,,,
3814,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3815,no workplaces to show,studies at trường đại học nông lâm tp.hcm,no schools to show,no places to show,female
3816,,,,,
3817,,,,,
3818,,,,,
3819,,,,,
3820,,,,,
3821,,,,,
3822,,,,,
3823,"hanoi, vietnam",studied at trường đại học kinh tế - đại học quốc gia hà nội,went to hanoi – amsterdam high school,"hanoi, vietnam|hanoi, vietnam",male
3824,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
3825,no workplaces to show,studies at university of economics ho chi minh city - ueh,went to trường thpt cái bè,"ho chi minh city, vietnam|cái bè",notknown
3826,,,,,
3827,,,,,
3828,,,,,
3829,,,,,
3830,no workplaces to show,no schools to show,no schools to show,no places to show,male
3831,,,,,
3832,,,,,
3833,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
3834,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3835,,,,,
3836,,,,,
3837,,,,,
3838,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3839,,,,,
3840,works at thành phố hồ chí minh,no schools to show,no schools to show,tân châu,notknown
3841,,,,,
3842,no workplaces to show,no schools to show,no schools to show,no places to show,female
3843,,,,,
3844,,,,,
3845,,,,,
3846,,,,,
3847,no workplaces to show,no schools to show,no schools to show,ba tri|bến tre,notknown
3848,no workplaces to show,no schools to show,no schools to show,no places to show,female
3849,ttthggghy at olympics|ttthggghy at olympics,studied at thcs long sơn,went to trung tâm giáo dục thường xuyên  tân châu,"long thuan, ðồng tháp, vietnam|long thuan, ðồng tháp, vietnam|long thuận _ hồng ngự _ đồng tháp",male
3850,,,,,
3851,,,,,
3852,,,,,
3853,,,,,
3854,,,,,
3855,,,,,
3856,no workplaces to show,no schools to show,no schools to show,no places to show,female
3857,,,,,
3858,,,,,
3859,,,,,
3860,works at bca solutions|works at bca solutions,studied at dai hoc an giang,went to thpt binh thanh dong,"tân châu|chaudok, an giang, vietnam",female
3861,,,,,
3862,,,,,
3863,,,,,
3864,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
3865,no workplaces to show,no schools to show,"went to trường thpt bình phú, quận 6|went to trường thpt bình phú, quận 6|went to trường thpt bình phú, quận 6","ho chi minh city, vietnam|long hoa, long an, vietnam",female
3866,,,,,
3867,works at binh duong - viet nam,no schools to show,no schools to show,"thu dau mot|angiang, an giang, vietnam",notknown
3868,no workplaces to show,no schools to show,no schools to show,no places to show,female
3869,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
3870,tốt nghiệp khoá phun xăm chuyên nghiệp at bống - phun xăm thẩm mỹ chuyên nghiệp|tốt nghiệp khoá phun xăm chuyên nghiệp at bống - phun xăm thẩm mỹ chuyên nghiệp|tốt nghiệp khoá phun xăm chuyên nghiệp at bống - phun xăm thẩm mỹ chuyên nghiệp,studied at harvard university|studied at harvard university,went to trần phú,"ho chi minh city, vietnam|tân an, long an",female
3871,,,,,
3872,,,,,
3873,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
3874,,,,,
3875,,,,,
3876,works at meta,studied at trường đại học nông lâm tp.hcm,went to trường thpt tây sơn,"ho chi minh city, vietnam|phú phong, bình ðịnh, vietnam",male
3877,,,,,
3878,no workplaces to show,studied at hiu - đại học quốc tế hồng bàng,went to thpt đức trí,"phú lâm, an giang, vietnam",female
3879,long khanh,no schools to show,went to thpt dl văn hiến,long khanh|long khanh,male
3880,,,,,
3881,,,,,
3882,,,,,
3883,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3884,no workplaces to show,studied at qq.station,went to thpt ngô quyền quận 7,"nhà bè, hồ chí minh, vietnam|nhà bè, hồ chí minh, vietnam",female
3885,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",notknown
3886,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,notknown
3887,,,,,
3888,self-employed,no schools to show,no schools to show,"buon ay dla, đắc lắk, vietnam|buôn ma thuột, đắc lắk, vietnam",notknown
3889,no workplaces to show,no schools to show,no schools to show,no places to show,female
3890,no workplaces to show,studied at trường đại học tài chính - marketing,went to thpt tân châu,no places to show,male
3891,worked at avery dennison rbis vietnam,no schools to show,no schools to show,"bak lieu, bạc liêu, vietnam",female
3892,no workplaces to show,no schools to show,no schools to show,thanh hóa|thanh hóa,notknown
3893,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3894,dosen at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"went to thpt nguyễn thượng hiền, tphcm","ho chi minh city, vietnam|ho chi minh city, vietnam",male
3895,,,,,
3896,,,,,
3897,no workplaces to show,no schools to show,no schools to show,"hồng ngự|long thuan, ðồng tháp, vietnam",notknown
3898,,,,,
3899,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam|chau phú, an giang, vietnam",notknown
3900,,,,,
3901,no workplaces to show,no schools to show,no schools to show,bến tre|bến tre,female
3902,works at sindery,studies at đại học hoa sen,went to vietnam australia international school,"ho chi minh city, vietnam",male
3903,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3904,hồng ngự,studied at trường đại học đồng tháp,went to thpt hồng ngự 3,"thuong thoi, ðồng tháp, vietnam|hồng ngự",notknown
3905,,,,,
3906,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
3907,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3908,,,,,
3909,no workplaces to show,no schools to show,no schools to show,no places to show,male
3910,no workplaces to show,no schools to show,went to thpt  thường tín - hà nội,no places to show,notknown
3911,no workplaces to show,studied giáo dục thể chất at trường đại học đồng tháp|studied giáo dục thể chất at trường đại học đồng tháp,no schools to show,lap vo,male
3912,,,,,
3913,no workplaces to show,no schools to show,no schools to show,no places to show,female
3914,no workplaces to show,no schools to show,no schools to show,"can tho|angiang, an giang, vietnam",notknown
3915,no workplaces to show,no schools to show,went to thcs chợ vàm,"ấp tân phú, an giang, vietnam",male
3916,giáo viên at thpt dĩ an|giáo viên at thpt dĩ an,"studied at trường đại học sư phạm, đại học huế",no schools to show,di an|quảng trị,notknown
3917,,,,,
3918,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3919,,,,,
3920,,,,,
3921,can tho,no schools to show,no schools to show,nhơn trạch|can tho,notknown
3922,works at tin tức phú thọ online,no schools to show,no schools to show,"ho chi minh city, vietnam|gia kiem, vietnam",notknown
3923,,,,,
3924,,,,,
3925,,,,,
3926,,,,,
3927,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3928,,,,,
3929,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
3930,,,,,
3931,no workplaces to show,no schools to show,no schools to show,quang ngai,female
3932,,,,,
3933,,,,,
3934,,,,,
3935,nhận order hàng unisex chất lượng cao|nhận order hàng unisex chất lượng cao,no schools to show,went to thpt hồng ngự 3,hồng ngự|hồng ngự,notknown
3936,no workplaces to show,no schools to show,went to trường thpt hậu lộc 4,hau loc|hau loc,notknown
3937,no workplaces to show,no schools to show,went to trường thpt phan bội châu tp phan thiết,phan thiet|phan thiet,female
3938,,,,,
3939,,,,,
3940,,,,,
3941,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3942,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3943,no workplaces to show,no schools to show,no schools to show,"quận 10|ho chi minh city, vietnam",notknown
3944,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3945,,,,,
3946,,,,,
3947,,,,,
3948,,,,,
3949,no workplaces to show,no schools to show,went to trường thpt mạc đĩnh chi,"ho chi minh city, vietnam",notknown
3950,,,,,
3951,no workplaces to show,no schools to show,no schools to show,"phú lâm, an giang, vietnam",female
3952,no workplaces to show,no schools to show,no schools to show,tân châu,female
3953,no workplaces to show,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam",notknown
3954,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
3955,,,,,
3956,no workplaces to show,no schools to show,no schools to show,hồng ngự,female
3957,,,,,
3958,works at auto htm bảo dưỡng sửa chữa ô tô toyota,studies at trường cao đẳng kỹ thuật cao thắng,no schools to show,"ho chi minh city, vietnam|châu phong, an giang, vietnam",male
3959,,,,,
3960,,,,,
3961,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
