id,Workplaces,College,School,Places,Gender
9567,no workplaces to show,no schools to show,no schools to show,no places to show,male
9568,tân châu,no schools to show,no schools to show,"angiang, an giang, vietnam",female
9569,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9570,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu,female
9571,,,,,
9572,,,,,
9573,,,,,
9574,,,,,
9575,,,,,
9576,,,,,
9577,,,,,
9578,no workplaces to show,no schools to show,went to đoàn trường trung học phổ thông hương sơn,hà tĩnh,notknown
9579,,,,,
9580,no workplaces to show,no schools to show,no schools to show,"buôn ma thuột, đắc lắk, vietnam|phù cát|buôn ma thuột, đắc lắk, vietnam",notknown
9581,,,,,
9582,,,,,
9583,,,,,
9584,tân châu,no schools to show,went to thpt đức trí,thu dau mot|tân châu,male
9585,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
9586,ambassadors at young makers vietnam|ambassadors at young makers vietnam|ambassadors at young makers vietnam,studied at wilfrid laurier university,goes to trường thpt lương thế vinh,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
9587,,,,,
9588,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
9589,,,,,
9590,,,,,
9591,,,,,
9592,,,,,
9593,,,,,
9594,works at việc làm acacy,studies quản trị kinh doanh at đại học tài nguyên và môi trường tp.hcm,went to thpt nguyễn chí thanh an giang,"ho chi minh city, vietnam",notknown
9595,,,,,
9596,,,,,
9597,gò vấp,no schools to show,went to trường thpt nguyễn văn thoại,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
9598,no workplaces to show,no schools to show,no schools to show,no places to show,male
9599,,,,,
9600,can tho|can tho,studied bvtv at cao đẳng kinh tế kỹ thuật cần thơ,"went to thpt tân châu, an giang",can tho|tân châu,male
9601,,,,,
9602,,,,,
9603,,,,,
9604,,,,,
9605,,,,,
9606,,,,,
9607,no workplaces to show,no schools to show,no schools to show,no places to show,female
9608,no workplaces to show,studies at trường đại học nông lâm tp.hcm,no schools to show,no places to show,male
9609,,,,,
9610,,,,,
9611,,,,,
9612,,,,,
9613,,,,,
9614,,,,,
9615,no workplaces to show,studies at trường đại học nông lâm tp.hcm,went to trường thcs tân hưng|went to trường thcs tân hưng,"ho chi minh city, vietnam|cà mau",notknown
9616,works at 株式会社スタッフ・エージェンシー 人材紹介・派遣・登録支援機関|works at 株式会社スタッフ・エージェンシー 人材紹介・派遣・登録支援機関,studied 現代経済学科 at tokuyama university,"went to thpt trần đại nghĩa, vĩnh long","yamaguchi, yamaguchi",female
9617,works at intel,studied at đại học khoa học xã hội và nhân văn tp hồ chí minh,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
9618,,,,,
9619,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,no schools to show,tân châu,notknown
9620,,,,,
9621,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
9622,,,,,
9623,,,,,
9624,no workplaces to show,no schools to show,no schools to show,"trung hà, ha noi, vietnam",male
9625,,,,,
9626,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9627,,,,,
9628,hồng ngự|hồng ngự,no schools to show,no schools to show,hồng ngự|hồng ngự,female
9629,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
9630,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9631,no workplaces to show,studied at đại học bktphcm|studied at đại học bktphcm,no schools to show,no places to show,male
9632,,,,,
9633,,,,,
9634,no workplaces to show,studies at học viện cảnh sát nhân dân|studies at học viện cảnh sát nhân dân,went to thpt dĩ an,"hanoi, vietnam|di an",notknown
9635,,,,,
9636,trung sĩ at bộ chỉ huy bộ đội biên phòng tỉnh đồng tháp,no schools to show,went to hội cựu học sinh hồng ngự 3,"hồng ngự|thuong phuoc, ðồng tháp, vietnam",notknown
9637,,,,,
9638,,,,,
9639,tân châu,no schools to show,"went to thpt tân châu, an giang","tân châu|angiang, an giang, vietnam",notknown
9640,,,,,
9641,,,,,
9642,no workplaces to show,no schools to show,no schools to show,"prague, czech republic",notknown
9643,,,,,
9644,no workplaces to show,"studies kỹ thuật phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt bùi thị xuân - tphcm,no places to show,male
9645,no workplaces to show,studied at trường thpt chu văn an - phú tân - an giang,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
9646,dvtc thành phát,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",notknown
9647,,,,,
9648,,,,,
9649,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9650,boss at rau coffee,studied at trường cao đẳng y tế bình dương-cby 1978 nơi chia sẻ kỷ niệm,went to trung học phổ thông lộc thái,thu dau mot|thu dau mot|thu dau mot,male
9651,học sinh at trường trung học phổ thông tân châu,no schools to show,went to thcs long thạnh|went to thcs long thạnh,tân châu|tân châu,female
9652,,,,,
9653,no workplaces to show,studied kỹ thuật xét nghiệm y học at trường đại học văn lang,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,female
9654,,,,,
9655,no workplaces to show,no schools to show,no schools to show,ben cat,male
9656,,,,,
9657,,,,,
9658,,,,,
9659,,,,,
9660,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
9661,,,,,
9662,no workplaces to show,no schools to show,no schools to show,no places to show,female
9663,,,,,
9664,no workplaces to show,no schools to show,went to trường thpt nguyễn trãi - brvt,"ngai giao, vietnam|vung tau",notknown
9665,no workplaces to show,no schools to show,no schools to show,nhơn trạch|cà mau,notknown
9666,no workplaces to show,no schools to show,no schools to show,can tho|tra vinh,female
9667,,,,,
9668,bôn ba bình dương,studied at trường đời|studied at trường đời,no schools to show,"bau bang, song be, vietnam|cà mau",notknown
9669,works at binh duong - viet nam,studied at hutech - đại học công nghệ tp.hcm,"went to thpt nguyễn chí thanh, phú tân, an giang",thanh hóa|thanh hóa,notknown
9670,,,,,
9671,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9672,,,,,
9673,,,,,
9674,,,,,
9675,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
9676,no workplaces to show,no schools to show,no schools to show,no places to show,female
9677,,,,,
9678,,,,,
9679,no workplaces to show,studied at hufi - đại học công nghiệp thực phẩm tp.hcm,went to nguyen huu cau high school,"ho chi minh city, vietnam",female
9680,,,,,
9681,no workplaces to show,studied at trường đại học luật tp. hồ chí minh,went to thpt bình an|went to thpt bình an,di an|hà tĩnh,female
9682,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
9683,,,,,
9684,,,,,
9685,model at mir club|model at mir club,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to trường thpt thạnh đông tân hiệp kiên giang,rach gia,female
9686,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9687,,,,,
9688,công ty gilimex gia bảo,no schools to show,no schools to show,tân châu|tân châu,notknown
9689,,,,,
9690,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|quang ngai",female
9691,,,,,
9692,,,,,
9693,,,,,
9694,no workplaces to show,studied at trường đại học kinh tế - luật,went to trường thcs và thpt nguyễn khuyến,vung tau|vung tau|vung tau,notknown
9695,,,,,
9696,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam",female
9697,,,,,
9698,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9699,"works at công an thị trấn tân hiệp, huyện châu thành, tỉnh tiền giang.",studied at trường đại học tiền giang,no schools to show,"my tho|mitho, tiền giang, vietnam",notknown
9700,,,,,
9701,no workplaces to show,studied kinh tế quốc tế at trường đại học an giang (an giang university),went to thpt đức trí,long xuyên|long xuyên,male
9702,,,,,
9703,,,,,
9704,,,,,
9705,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9706,no workplaces to show,studied at trường đại học văn hóa thành phố hồ chí minh,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam",female
9707,works at alo dzô 100|works at alo dzô 100|works at alo dzô 100|works at alo dzô 100,studied at cao đẳng kinh tế kỹ thuật cần thơ|studied at cao đẳng kinh tế kỹ thuật cần thơ,no schools to show,can tho|tân châu,notknown
9708,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
9709,works at công ty may xnk nam quang,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
9710,,,,,
9711,,,,,
9712,,,,,
9713,no workplaces to show,no schools to show,no schools to show,no places to show,female
9714,assistant manager at góc nhà ú|assistant manager at góc nhà ú|assistant manager at góc nhà ú|assistant manager at góc nhà ú,studied at đại học bách khoa hà nội - hanoi university of science and technology,went to trường thpt quảng oai,"hanoi, vietnam|ba vì, ha son binh, vietnam",notknown
9715,works at trường trung học phổ thông phan chu trinh,no schools to show,went to trường thcs tô vĩnh diện,sông cầu|sông cầu,male
9716,,,,,
9717,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
9718,,,,,
9719,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9720,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9721,,,,,
9722,no workplaces to show,no schools to show,went to trường thcs khánh an|went to trường thcs khánh an,tân châu|cà mau,female
9723,,,,,
9724,,,,,
9725,no workplaces to show,no schools to show,no schools to show,vung tau,notknown
9726,,,,,
9727,,,,,
9728,no workplaces to show,no schools to show,no schools to show,no places to show,male
9729,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang",phú an,female
9730,,,,,
9731,,,,,
9732,works at elipsport,studied at trường cao đẳng kỹ thuật cao thắng,no schools to show,"ho chi minh city, vietnam|bến tre",notknown
9733,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|cao lãnh",notknown
9734,no workplaces to show,no schools to show,no schools to show,soc trang|soc trang,male
9735,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
9736,tân châu|tân châu,studied at dong nam a,went to trường trung học phổ thông tân châu,"ho chi minh city, vietnam|tân châu|tân châu",male
9737,no workplaces to show,no schools to show,no schools to show,vung tau|vung tau,notknown
9738,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
9739,,,,,
9740,no workplaces to show,studied y khoa at truong dai hoc y duoc can tho,went to thpt lương văn chánh phú yên,tuy hòa,notknown
9741,,,,,
9742,no workplaces to show,studied at trường cao đẳng y dược pasteur,went to trường thpt nguyễn trãi - brvt,"vung tau|hue, vietnam",female
9743,,,,,
9744,,,,,
9745,,,,,
9746,,,,,
9747,no workplaces to show,studied ckdl at trường trung cấp kinh tế - kỹ thuật nguyễn hữu cảnh,no schools to show,"ho chi minh city, vietnam",male
9748,no workplaces to show,no schools to show,no schools to show,no places to show,male
9749,works at gia lai_chưprông city|works at gia lai_chưprông city|works at gia lai_chưprông city,no schools to show,no schools to show,quy nhon,male
9750,,,,,
9751,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
9752,tân châu,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
9753,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9754,no workplaces to show,no schools to show,"went to thpt nguyễn hồng đạo,phù cát,bình định",no places to show,notknown
9755,no workplaces to show,studied international studies - quốc tế học at trường đại học sư phạm thành phố hồ chí minh - hcmue,no schools to show,tân châu,notknown
9756,no workplaces to show,no schools to show,no schools to show,hồng ngự|tân châu,notknown
9757,ninjas at konoha high school (shinobi&kunoichi school),no schools to show,"went to trường thpt long khánh a, hồng ngự, đồng tháp|went to trường thpt long khánh a, hồng ngự, đồng tháp|went to trường thpt long khánh a, hồng ngự, đồng tháp",hồng ngự|hồng ngự,female
9758,works at thuận phát cambodia express,studied at trường cao đẳng kinh tế - kỹ thuật cần thơ,no schools to show,tân châu|tân châu,notknown
9759,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9760,no workplaces to show,studied công nghệ kỹ thuật ôtô khoa động lực at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,no schools to show,"ho chi minh city, vietnam|dau tieng",notknown
9761,no workplaces to show,studied kỹ thuật điện at trường đại học giao thông vận tải tp.hcm,went to thpt ngô quyền br - vt,ba ria,male
9762,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
9763,,,,,
9764,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9765,,,,,
9766,tài táo store|tài táo store|tài táo store,no schools to show,no schools to show,"ho chi minh city, vietnam|biên hòa",male
9767,no workplaces to show,studied at an giang university,no schools to show,"tân châu|cho moi, an giang",female
9768,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
9769,,,,,
9770,"ho chi minh city, vietnam",studied at bán hàng online,went to tan chau,"ho chi minh city, vietnam|tân châu",notknown
9771,works at clb we are one|works at clb we are one,no schools to show,went to hutech - đại học công nghệ tp.hcm|went to hutech - đại học công nghệ tp.hcm,"ho chi minh city, vietnam|tân châu",male
9772,,,,,
9773,,,,,
9774,"ho chi minh city, vietnam",studied at thành phố hồng ngự - hong ngu city,no schools to show,"ho chi minh city, vietnam|hồng ngự",notknown
9775,no workplaces to show,no schools to show,no schools to show,no places to show,male
9776,,,,,
9777,,,,,
9778,no workplaces to show,no schools to show,no schools to show,no places to show,male
9779,,,,,
9780,works at tiktok,no schools to show,went to trường trung học cơ sở phú lâm,"angiang, an giang, vietnam|long xuyên",notknown
9781,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9782,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
9783,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9784,,,,,
9785,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
9786,công ty tnhh tm dv lâm thanh,studied at trường đại học ngân hàng thành phố hồ chí minh,"went to thpt ngô gia tự, cam ranh, khánh hòa|went to thpt ngô gia tự, cam ranh, khánh hòa","ho chi minh city, vietnam|cam ranh port, khánh hòa, vietnam",female
9787,,,,,
9788,works at nttu - đại học nguyễn tất thành,studied at nttu - đại học nguyễn tất thành,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
9789,anhle english,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
9790,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9791,,,,,
9792,,,,,
9793,no workplaces to show,no schools to show,no schools to show,no places to show,female
9794,no workplaces to show,no schools to show,no schools to show,thu dau mot|tân châu,notknown
9795,,,,,
9796,,,,,
9797,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
9798,no workplaces to show,studies at trường đại học ngân hàng tp. hồ chí minh - hub,no schools to show,no places to show,female
9799,,,,,
9800,,,,,
9801,,,,,
9802,no workplaces to show,no schools to show,no schools to show,yangon|yangon,notknown
9803,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9804,,,,,
9805,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9806,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9807,no workplaces to show,no schools to show,no schools to show,biên hòa|long khanh,notknown
9808,,,,,
9809,,,,,
9810,,,,,
9811,works at trường thpt chuyên huỳnh mẫn đạt,no schools to show,went to trường thpt chuyên huỳnh mẫn đạt,rach gia|rach gia,notknown
9812,,,,,
9813,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt châu văn liêm - tp. cần thơ|went to trường thpt châu văn liêm - tp. cần thơ,no places to show,male
9814,works at tinistore|works at tinistore|works at tinistore,studied at trường đại học nông lâm tp.hcm,went to thpt lê thành phương,"tuy an, phú yên, vietnam|tuy an, phú yên, vietnam",male
9815,,,,,
9816,,,,,
9817,,,,,
9818,,,,,
9819,,,,,
9820,,,,,
9821,,,,,
9822,,,,,
9823,,,,,
9824,,,,,
9825,,,,,
9826,,,,,
9827,,,,,
9828,,,,,
9829,,,,,
9830,works at thành phố quy nhơn,no schools to show,no schools to show,quy nhon,notknown
