id,Workplaces,College,School,Places,Gender
3083,esl teacher (english as a second language teacher) at trung tâm ngoại ngữ quốc tế âu mỹ|esl teacher (english as a second language teacher) at trung tâm ngoại ngữ quốc tế âu mỹ|esl teacher (english as a second language teacher) at trung tâm ngoại ngữ quốc tế âu mỹ,studied at an giang university,"went to thpt nguyễn quang diêu, tân châu, an giang",tân châu|tân châu,female
3084,no workplaces to show,no schools to show,no schools to show,tân châu,male
3085,works at thpt dĩ an,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,went to thpt dĩ an|went to thpt dĩ an,di an,female
3086,"works at hiệp hòa, đức hòa, long an, việt nam|works at hiệp hòa, đức hòa, long an, việt nam|works at hiệp hòa, đức hòa, long an, việt nam",studied at trường thpt tân bằng,went to trung học cơ sở,"kiên an, kiến giang, vietnam|kiên an, kiến giang, vietnam",female
3087,works at thành phố cần thơ,studied at can tho university,no schools to show,"tân châu|angiang, an giang, vietnam",male
3088,tân châu,no schools to show,goes to thpt đức trí,tân châu|tân châu,female
3089,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
3090,works at công ty tnhh furukawa automotive parts vietnam - fapv,no schools to show,no schools to show,"ho chi minh city, vietnam",female
3091,no workplaces to show,studied dược sĩ at nttu - đại học nguyễn tất thành,went to trường thpt phan văn đạt|went to trường thpt phan văn đạt,"ho chi minh city, vietnam|tân an, long an",notknown
3092,no workplaces to show,studied công nghệ kỹ thuật ôtô at trường đại học sư phạm kỹ thuật thành phố hồ chí minh,went to trường thcs lê thánh tông|went to trường thcs lê thánh tông,"ho chi minh city, vietnam",male
3093,works at thpt duc tri|works at thpt duc tri,studied at hutech - đại học công nghệ tp.hcm,went to thpt duc tri,"tân châu|angiang, an giang, vietnam",female
3094,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
3095,no workplaces to show,no schools to show,no schools to show,no places to show,male
3096,videographer at tran,no schools to show,no schools to show,"ho chi minh city, vietnam",female
3097,no workplaces to show,no schools to show,no schools to show,no places to show,female
3098,works at trường thpt trần phú (gia lai),studies at sinh viên đại học y dược tp.hcm - ump,"went to trường thpt trần phú, chưprông, gia lai","ho chi minh city, vietnam|gia lai, gia lai, vietnam",female
3099,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|phú lâm",notknown
3100,long xuyên,no schools to show,went to trường thpt long xuyên,"long xuyên|cho moi, an giang",female
3101,no workplaces to show,no schools to show,no schools to show,can tho|can tho,female
3102,works at itp group,studied at thpt nguyễn chí thanh,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3103,no workplaces to show,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,tân châu,female
3104,former làm ông nội at longs family pastry,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam|angiang, an giang, vietnam",male
3105,no workplaces to show,no schools to show,no schools to show,"cho moi, an giang",notknown
3106,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",female
3107,mc livestream|mc livestream|mc livestream|mc livestream|mc livestream,studied mc at nhà văn hóa sinh viên tp. hồ chí minh|studied mc at nhà văn hóa sinh viên tp. hồ chí minh|studied mc at nhà văn hóa sinh viên tp. hồ chí minh,went to thcs phú thạnh|went to thcs phú thạnh|went to thcs phú thạnh,"angiang, an giang, vietnam|vung tau",female
3108,no workplaces to show,studied at an giang university|studied at an giang university,no schools to show,no places to show,female
3109,no workplaces to show,no schools to show,no schools to show,rach gia,notknown
3110,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3111,no workplaces to show,no schools to show,went to thpt phan đăng lưu,no places to show,notknown
3112,no workplaces to show,no schools to show,no schools to show,hà giang|hà giang|hà giang,male
3113,works at phuc long coffee & tea,studied at sinh viên đại học mở tp.hcm - ou,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",male
3114,no workplaces to show,no schools to show,went to đảo ngọc phú quốc,no places to show,notknown
3115,sinh viên at đại học kiến trúc tp.hồ chí minh,no schools to show,"went to thpt tân châu, an giang",hồng ngự,male
3116,no workplaces to show,no schools to show,no schools to show,bến tre|mo cay,notknown
3117,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
3118,no workplaces to show,no schools to show,went to thcs phú lâm,"phú lâm|angiang, an giang, vietnam",notknown
3119,điện lạnh văn khá,no schools to show,"went to trường trung học phổ thông chu văn an, phú mỹ, phú tân, an giang",no places to show,notknown
3120,no workplaces to show,no schools to show,no schools to show,quang ngai,male
3121,học sinh at thpt tiểu la - thăng bình - quảng nam,no schools to show,went to thpt tiểu la - thăng bình - quảng nam,"ha lam, quang nam-da nang, vietnam|thang binh",male
3122,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3123,"giáo viên at trường tiểu học, thcs và thpt đức trí",no schools to show,went to thpt thủ khoa nghĩa,no places to show,female
3124,no workplaces to show,no schools to show,no schools to show,bến tre,female
3125,no workplaces to show,studied at trường cao đẳng kỹ thuật cao thắng,went to liên đội trường thcs và thpt cô tô,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
3126,,,,,
3127,phát thanh viên at hutech radio|phát thanh viên at hutech radio,studies ngôn ngữ anh (english linguistics) chuyên ngành giảng dạy at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|buon me thuot",female
3128,no workplaces to show,no schools to show,went to thpt châu văn liêm - an giang,"hanoi, vietnam|angiang, an giang, vietnam",notknown
3129,no workplaces to show,no schools to show,no schools to show,thu dau mot,female
3130,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
3131,no workplaces to show,no schools to show,no schools to show,can tho|tân châu,male
3132,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
3133,,,,,
3134,no workplaces to show,no schools to show,no schools to show,thu dau mot|quy nhon,notknown
3135,no workplaces to show,no schools to show,no schools to show,long khanh|long khanh,notknown
3136,ai engineer at fpt software,"studied computer science (khoa học máy tính) at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to kidstore - thế giới đồ chơi,"ho chi minh city, vietnam|thanh hóa",male
3137,no workplaces to show,studied engineering chemical at trường đại học sư phạm kỹ thuật tp.hcm|studied engineering chemical at trường đại học sư phạm kỹ thuật tp.hcm,went to trường thpt gia định,"ho chi minh city, vietnam",male
3138,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
3139,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3140,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|cà mau",male
3141,trường đại học nha trang,studied at trường cđsp nha trang,no schools to show,nha trang|nha trang,notknown
3142,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3143,no workplaces to show,studies business administration department at uef - đại học kinh tế tài chính tp.hcm,"went to thpt tân châu, tân châu, an giang",no places to show,female
3144,no workplaces to show,no schools to show,went to thpt tân hiệp - kiên giang,rach gia|rach gia,notknown
3145,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",male
3146,works at lê bảo minh fc|works at lê bảo minh fc,studies at trường đại học giao thông vận tải tp.hcm,went to trường hoàng việt,"ho chi minh city, vietnam|hà lan (2), đắc lắk, vietnam",notknown
3147,founder/manager at diidii studio|founder/manager at diidii studio,studied at trường đại học an giang,went to thpt long xuyên,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
3148,no workplaces to show,no schools to show,no schools to show,tân châu,male
3149,nha trang,no schools to show,no schools to show,nha trang,male
3150,no workplaces to show,no schools to show,went to trường thcs phú lâm,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
3151,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
3152,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam",notknown
3153,works at aiko store|works at aiko store,"studied at thpt châu thành, kiên giang","went to thpt châu thành, kiên giang|went to thpt châu thành, kiên giang","ho chi minh city, vietnam|rach gia",male
3154,no workplaces to show,studies at trường đại học nông lâm tp.hcm,went to trường thpt trà cú,tra vinh|trà cú,female
3155,no workplaces to show,no schools to show,no schools to show,phan thiet,notknown
3156,no workplaces to show,no schools to show,no schools to show,tân châu,female
3157,no workplaces to show,no schools to show,no schools to show,no places to show,female
3158,no workplaces to show,studied học nghành công nghệ kĩ thuật ôtô at trường đại học văn lang|studied học nghành công nghệ kĩ thuật ôtô at trường đại học văn lang,"went to thpt nguyễn chí thanh, chợ vàm, phú tân, an giang","angiang, an giang, vietnam",male
3159,no workplaces to show,no schools to show,no schools to show,no places to show,male
3160,streamer at nimo tv|streamer at nimo tv,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3161,works at buôn sỉ quần áo nam quảng châu|works at buôn sỉ quần áo nam quảng châu|works at buôn sỉ quần áo nam quảng châu|works at buôn sỉ quần áo nam quảng châu|works at buôn sỉ quần áo nam quảng châu|works at buôn sỉ quần áo nam quảng châu,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
3162,no workplaces to show,no schools to show,no schools to show,di an|hà tĩnh,notknown
3163,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3164,no workplaces to show,no schools to show,no schools to show,no places to show,female
3165,no workplaces to show,no schools to show,no schools to show,no places to show,female
3166,boss tại son babysexy,no schools to show,went to ăn_chơi_ngủ_nghỉ_kiếm_tiền_tỷ,hồng ngự|hồng ngự,female
3167,no workplaces to show,studies thuế - hải quan at the university of finance and marketing (ufm),"went to trường thpt tây nam, bến cát, bình dương","ho chi minh city, vietnam|hà tĩnh|ho chi minh city, vietnam",notknown
3168,tân châu,no schools to show,no schools to show,"long hoa, long an, vietnam|long hoa, long an, vietnam",notknown
3169,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3170,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3171,no workplaces to show,no schools to show,went to trường thpt nhơn trạch,nhon trach,female
3172,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,went to hutech - đại học công nghệ tp.hcm,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
3173,works at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm|works at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,studied at trường đại học sư phạm kỹ thuật thành phố hồ chí minh,no schools to show,"ho chi minh city, vietnam|phù cát",notknown
3174,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường trung học phổ thông cần đước,can duoc|can duoc,male
3175,tân châu,no schools to show,went to thpt đức trí,no places to show,notknown
3176,no workplaces to show,"studies at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường thpt gia định|went to trường thpt gia định,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3177,no workplaces to show,no schools to show,went to trường trung học cơ sở phú lâm,"ho chi minh city, vietnam",male
3178,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ninh bình",male
3179,no workplaces to show,studied at trường đại học cửu long|studied at trường đại học cửu long|studied at trường đại học cửu long|studied at trường đại học cửu long|studied at trường đại học cửu long,"went to tôi yêu thpt chu văn an, hồng ngự, đồng tháp","vĩnh long|ho chi minh city, vietnam",notknown
3180,works at thcs long thạnh,studied at trường thcs long thạnh,"went to thpt tân châu, an giang",tân châu,notknown
3181,no workplaces to show,no schools to show,went to võ trường toản,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3182,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
3183,no workplaces to show,no schools to show,no schools to show,tân châu,female
3184,no workplaces to show,no schools to show,no schools to show,no places to show,female
3185,boss tại lamer beauty spa,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
3186,no workplaces to show,no schools to show,no schools to show,no places to show,female
3187,tân châu,no schools to show,no schools to show,"tân châu|long son, an giang, vietnam",male
3188,"ho chi minh city, vietnam",studies at trường đại học tài chính - marketing,"went to thpt tân châu, an giang","ho chi minh city, vietnam",notknown
3189,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm|studied at hutech - đại học công nghệ tp.hcm,no schools to show,no places to show,female
3190,worked at thcs long phu,studied at đại học an giang,no schools to show,long xuyên|tân châu,male
3191,no workplaces to show,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",notknown
3192,no workplaces to show,studied at thcs tt cho vam,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam",male
3193,works at thpt đồng hới,studied at trường thpt trần hưng đạo - lệ thủy - quảng bình|studied at trường thpt trần hưng đạo - lệ thủy - quảng bình,went to thpt đồng hới,"le thuy, quảng bình, vietnam|le thuy, quảng bình, vietnam",notknown
3194,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3195,tổ trưởng at trường thpt chu văn an - phú tân - an giang,no schools to show,no schools to show,no places to show,female
3196,works at webdev studios|works at webdev studios|works at webdev studios,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt chuyên lê quý đôn - quảng trị,dong ha|dong ha,male
3197,works at căn hộ stown phúc an - ngôi nhà mơ ước,studied at nttu - đại học nguyễn tất thành,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
3198,works at hutech - đại học công nghệ tp.hcm|works at hutech - đại học công nghệ tp.hcm|works at hutech - đại học công nghệ tp.hcm,studies luật kinhtế at hutech - đại học công nghệ tp.hcm,went to thpt đơn dương,da lat|le thuy,female
3199,works at trường thpt lê quý đôn tp. hcm,studies at trường đại học văn lang,went to thpt lê quý đôn|went to thpt lê quý đôn,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3200,no workplaces to show,studied thanh nhạc / opera at nhạc viện thành phố hồ chí minh|studied thanh nhạc / opera at nhạc viện thành phố hồ chí minh,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam|tân châu",male
3201,works at trường đại học văn lang,no schools to show,no schools to show,tân châu|tân châu,male
3202,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3203,no workplaces to show,no schools to show,no schools to show,"phu my, an giang, vietnam",male
3204,no workplaces to show,no schools to show,went to thpt châu thị tế,"chaudok, an giang, vietnam",female
3205,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",hồng ngự|hồng ngự,male
3206,"làm vợ - làm mẹ "" 4 con "" at nhà tui chứ đâu",no schools to show,no schools to show,"ho chi minh city, vietnam|thuong phuoc, ðồng tháp, vietnam",notknown
3207,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ấp tân phú, an giang, vietnam|tân châu",notknown
3208,giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm|giải nhất nghiên cứu khoa học - khoa luật thương mại at đoàn khoa luật thương mại - đh luật tp.hcm,studies luật at trường đại học luật tp. hồ chí minh,went to thpt chuyên lương thế vinh-đồng nai|went to thpt chuyên lương thế vinh-đồng nai,biên hòa|biên hòa,female
3209,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3210,no workplaces to show,studied at thcs phú lâm,went to trường thcs phú lâm,"angiang, an giang, vietnam|phú lâm|angiang, an giang, vietnam",notknown
3211,"phu quoc, kiến giang, vietnam",studied at hutech - đại học công nghệ tp.hcm,went to trường thpt phú quốc,no places to show,female
3212,trường đại học nha trang,studies at trường đại học nha trang,"goes to thpt tân châu, tân châu, an giang",nha trang|nha trang,female
3213,works at trường đại học mở tp. hcm - tư vấn tuyển sinh,studies at trường đại học mở tp.hcm,went to thpt long khanh a,"hồng ngự|long khánh, ðồng tháp, vietnam",male
3214,no workplaces to show,no schools to show,went to trường trung học phổ thông nguyễn đình chiểu,my tho|my tho,male
3215,no workplaces to show,no schools to show,no schools to show,"thủ đức|xuân lộc, ðồng nai, vietnam",notknown
3216,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt nguyễn trân,"hoài nhon, bình ðịnh, vietnam",female
3217,no workplaces to show,no schools to show,no schools to show,no places to show,male
3218,"tân an, long an",studies at trường cao đẳng long an,went to trường thpt phan văn đạt,"tân an, long an|long an, tiền giang, vietnam",notknown
3219,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam",notknown
3220,no workplaces to show,no schools to show,no schools to show,no places to show,female
3221,no workplaces to show,no schools to show,no schools to show,da lat,female
3222,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3223,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|củ chi, hồ chí minh, vietnam",female
3224,no workplaces to show,studied at trường đại học ngân hàng thành phố hồ chí minh,no schools to show,"nha trang|khanh hoa, khánh hòa, vietnam",male
3225,works at vinamation studio,no schools to show,no schools to show,long khanh|long khanh,notknown
3226,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
3227,no workplaces to show,studies electrical and electronic engineering at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to trường thpt nguyễn huệ - tp. vũng tàu,vung tau|vung tau,male
3228,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3229,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3230,no workplaces to show,studies điện tử truyền thông at trường cao đẳng kỹ thuật cao thắng,went to thpt thạnh hóa,"ho chi minh city, vietnam|thanh hoa, long an",male
3231,no workplaces to show,studied at trường đại học ngoại ngữ - tin học tp. hcm - huflit,went to trường thpt nguyễn trung trực,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
3232,no workplaces to show,no schools to show,no schools to show,"tân an, long an|tân an, long an",notknown
3233,teaching assistant at stemhouse education|teaching assistant at stemhouse education|teaching assistant at stemhouse education,no schools to show,went to thpt ngô gia tự,"cam ranh|cam ranh port, khánh hòa, vietnam",female
3234,no workplaces to show,no schools to show,no schools to show,no places to show,female
3235,huynh trưởng at xứ đoàn anrê phú yên - giáo xứ trung thành,"studied công nghệ thông tin at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt tân hiệp - kiên giang|went to thpt tân hiệp - kiên giang,no places to show,male
3236,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam|ho chi minh city, vietnam",notknown
3237,no workplaces to show,no schools to show,"goes to thpt tân châu, tân châu, an giang",tân châu,female
3238,no workplaces to show,no schools to show,no schools to show,no places to show,male
3239,laboratory technician at bureau veritas vietnam|laboratory technician at bureau veritas vietnam,studied bachelor of chemistry (hons) at university of science - vietnam national university hcmc,went to thpt chuyên lê hồng phong|went to thpt chuyên lê hồng phong,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3240,quản lí at 2hand store,no schools to show,no schools to show,tân châu,male
3241,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",tân châu|hồng ngự,female
3242,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
3243,no workplaces to show,no schools to show,no schools to show,no places to show,male
3244,works at thpt tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
3245,luôn phục vụ quý khách hàng với tiêu chuẩn 5 sao|luôn phục vụ quý khách hàng với tiêu chuẩn 5 sao,no schools to show,no schools to show,"ap long hung (3), ðồng tháp, vietnam|ap long hung (3), ðồng tháp, vietnam",notknown
3246,no workplaces to show,no schools to show,no schools to show,no places to show,female
3247,no workplaces to show,no schools to show,no schools to show,no places to show,male
3248,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
3249,uv.btv đoàn trường đại học công nghệ sài gòn|uv.btv đoàn trường đại học công nghệ sài gòn,studies at đại học công nghệ sài gòn - saigon technology university,no schools to show,"ho chi minh city, vietnam",notknown
3250,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",male
3251,"hanoi, vietnam",no schools to show,went to hội cựu học sinh trường thpt trần hưng đạo-ninh bình,"hanoi, vietnam|ninh bình",female
3252,works at 並河駅,no schools to show,no schools to show,"kyoto, japan|bao loc",female
3253,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
3254,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3255,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
3256,no workplaces to show,studies infomation security at trường đại học công nghệ thông tin,went to trường thpt bù đăng - bình phước,"binh phuoc, vietnam",male
3257,no workplaces to show,studied at trường thpt bù đăng-bình phước,no schools to show,"bu dang|binh phuoc, vietnam",notknown
3258,spa quỳnh's house,no schools to show,no schools to show,tân châu|tân châu,notknown
3259,works at new wide group,studied at ăn hàng-ở không-ăn xong rồi ngủ,no schools to show,ben cat|cà mau,notknown
3260,quận tân bình|quận tân bình,studied at kinh tế sài gòn online,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
3261,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3262,giảng viên đào tạo on-job quản trị nhân sự at apk-bc vietnam,studied at master hrm - usa,no schools to show,no places to show,notknown
3263,no workplaces to show,studies sư phạm tiếng anh ( english language teaching ) at an giang university,went to thoại ngọc hầu high school,long xuyên|long xuyên,notknown
3264,former promoter/ pg/sg at công ty tnhh điện tử r&m,studies at trường đại học nông lâm tp.hcm|studies at trường đại học nông lâm tp.hcm,went to thpt dĩ an,di an|di an,male
3265,works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studies at ueh - trường đại học kinh tế tp.hcm|studies at ueh - trường đại học kinh tế tp.hcm,went to thcs nguyễn bỉnh khiêm,no places to show,female
3266,no workplaces to show,no schools to show,no schools to show,no places to show,female
3267,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|biên hòa",male
3268,chủ tịch hội đồng quản trị at dễ thương - nhí nhảnh - dịu dàng duyên,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt chuyên lê quý đôn quảng trị,dong ha|quảng trị,female
3269,works at tiktok,no schools to show,no schools to show,bến tre|bến tre,notknown
3270,"ho chi minh city, vietnam|ho chi minh city, vietnam",studied at sinh viên bách khoa,went to trường thcs - thpt nguyễn khuyến cơ sở 4,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3271,no workplaces to show,no schools to show,no schools to show,tân châu,female
3272,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|long thuan, ðồng tháp, vietnam",notknown
3273,works at hoa kiểng phạm nghĩa,no schools to show,no schools to show,tam bình|vĩnh long,notknown
3274,tân châu,no schools to show,went to thpt đức trí,tân châu|tân châu,male
3275,no workplaces to show,studied at an giang university,no schools to show,long xuyên,female
3276,học tại at trường thpt nguyễn khuyến - bình phước,no schools to show,went to truong thcs bu nho,"binh phuoc, vietnam|hanoi, vietnam",female
3277,no workplaces to show,studied bác sĩ răng hàm mặt at truong dai hoc y duoc can tho,went to thpt phạm văn đồng,can tho,female
3278,financial analyst at tín hiệu mua bán cổ phiếu|financial analyst at tín hiệu mua bán cổ phiếu,studied finance at ueh - trường đại học kinh tế tp.hcm,went to trường thpt số 2 tuy phước,"binh dinh, nghia binh, vietnam|tuy phuoc",female
3279,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3280,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3281,admin at ban học tập khoa học và kỹ thuật thông tin|admin at ban học tập khoa học và kỹ thuật thông tin|admin at ban học tập khoa học và kỹ thuật thông tin|admin at ban học tập khoa học và kỹ thuật thông tin,"studied data science & big data analytics at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studied data science & big data analytics at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam|ap binh duong (1), vietnam",notknown
