id,Workplaces,College,School,Places,Gender
2189,no workplaces to show,studied at an giang university|studied at an giang university,"went to thpt bình thạnh đông, phú tân, an giang","angiang, an giang, vietnam",female
2190,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2191,teacher at thpt huỳnh thị hưởng,no schools to show,no schools to show,no places to show,male
2192,no workplaces to show,no schools to show,no schools to show,"moscow, russia",male
2193,no workplaces to show,no schools to show,went to hội cựu học sinh trường thpt hòa bình,an nhon|an nhon,notknown
2194,no workplaces to show,no schools to show,no schools to show,"thủ đức, hồ chí minh, vietnam|gia lai, gia lai, vietnam",male
2195,works at trường đại học kinh tế - luật,studies at trường đại học kinh tế - luật,went to trường trung học phổ thông nguyễn đình chiểu,"ho chi minh city, vietnam|my tho",female
2196,former student advisor at trường cao đẳng kinh tế - kỹ thuật tp. hồ chí minh,"studied at thpt nguyễn chí thanh, phú tân, an giang","went to thpt nguyễn chí thanh, phú tân, an giang",long xuyên|long xuyên,male
2197,no workplaces to show,studied at cao đẳng du lịch sài gòn,no schools to show,"hồng ngự|phu thuan, ðồng tháp, vietnam",female
2198,no workplaces to show,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,thu dau mot,female
2199,no workplaces to show,no schools to show,no schools to show,thu dau mot|tra vinh|thu dau mot,notknown
2200,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2201,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
2202,no workplaces to show,studied công nghệ thực phẩm (cttp) at truong dai hoc nam can tho|studied công nghệ thực phẩm (cttp) at truong dai hoc nam can tho,went to trường thpt nguyễn văn thiệt,can tho|vĩnh long,notknown
2203,no workplaces to show,studies at trường đại học nông lâm tp.hcm,no schools to show,"gia lai, gia lai, vietnam",notknown
2204,founder cửa tiệm màu hồng|founder cửa tiệm màu hồng|founder cửa tiệm màu hồng|founder cửa tiệm màu hồng|founder cửa tiệm màu hồng,no schools to show,no schools to show,da lat,female
2205,sale assistant at owndays vietnam,studies điều dưỡng at nttu - đại học nguyễn tất thành,went to thcs lam son 2 - quan 6|went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|vĩnh long",female
2206,works at trường đại học luật tp. hồ chí minh|works at trường đại học luật tp. hồ chí minh|works at trường đại học luật tp. hồ chí minh,"studied at thcs nguyễn chí diểu, huế|studied at thcs nguyễn chí diểu, huế",went to trường thpt hai bà trưng - huế,"ho chi minh city, vietnam|hue, vietnam",male
2207,no workplaces to show,no schools to show,no schools to show,phnom penh|tân châu,female
2208,no workplaces to show,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",female
2209,no workplaces to show,studied at neu - đại học kinh tế quốc dân|studied at neu - đại học kinh tế quốc dân,went to thpt anh sơn 2|went to thpt anh sơn 2,"hanoi, vietnam|vinh",female
2210,worked at thpt vĩnh thạnh,studied at an giang university,went to thpt thạnh an,can tho|can tho,male
2211,no workplaces to show,studies at iuh - trường đại học công nghiệp tp.hcm,no schools to show,hồng ngự|hồng ngự,female
2212,no workplaces to show,"studied at thpt tân châu, tân châu, an giang|studied at thpt tân châu, tân châu, an giang",no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
2213,works at truong dh tai chinh-ke toan quang ngai,studied at trường đại học tài chính - kế toán,went to trường thpt số 1 nghĩa hành,"ho chi minh city, vietnam|quang ngai",notknown
2214,works at đăng sóc tv|works at đăng sóc tv,no schools to show,no schools to show,"xa hung loc, vietnam|xa dau giay, vietnam",notknown
2215,no workplaces to show,no schools to show,no schools to show,no places to show,male
2216,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,female
2217,no workplaces to show,no schools to show,went to đại học nông nghiệp hà nội,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2218,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",male
2219,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",male
2220,no workplaces to show,studied at trường cao đẳng ktkt tp hồ chí minh - cơ sở bình dương,no schools to show,"ap binh duong (1), vietnam|thanh hóa",notknown
2221,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2222,kỹ sư thiết kế cơ khí at gremsy việt nam|kỹ sư thiết kế cơ khí at gremsy việt nam,studies at nttu - đại học nguyễn tất thành,no schools to show,"ap binh duong (1), vietnam|ben luc",male
2223,works at thành phố cần thơ,no schools to show,no schools to show,can tho,notknown
2224,works at anh lê english,studied at trường đại học kinh tế - luật,no schools to show,"ho chi minh city, vietnam",notknown
2225,no workplaces to show,no schools to show,went to thcs an lạc,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2226,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2227,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
2228,teacher at thcs hoi an_an giang|teacher at thcs hoi an_an giang|teacher at thcs hoi an_an giang|teacher at thcs hoi an_an giang,no schools to show,went to trường thpt huỳnh thị hưởng,long xuyên|long xuyên,male
2229,worked at thpt nguyễn thái bình eakar,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt ngô gia tự - eakar - đăklăk,"buôn ma thuột, đắc lắk, vietnam|buôn ma thuột, đắc lắk, vietnam",male
2230,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2231,works at clb niềm tin ufm,studied at trường đại học tài chính - marketing,no schools to show,no places to show,female
2232,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
2233,no workplaces to show,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"binh luc, hà nam, vietnam",notknown
2234,works at liên minh huyền thoại,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"bình chánh, hồ chí minh, vietnam",male
2235,ô xin at binh duong - viet nam,studied at thpt hồng ngự 1 - confessions,went to trường thpt hồng ngự 1,hồng ngự|hồng ngự,female
2236,tân châu,no schools to show,no schools to show,tân châu,male
2237,works at thành phố quy nhơn,no schools to show,no schools to show,quy nhon|phù cát,female
2238,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt lê trung kiên|went to trường thpt lê trung kiên,dong hoa|dong hoa|ktx đại học quốc gia tp.hcm,female
2239,no workplaces to show,no schools to show,no schools to show,rach gia,notknown
2240,no workplaces to show,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam",male
2241,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2242,works at trường cao đẳng kỹ thuật cao thắng,studied at trường cao đẳng kỹ thuật cao thắng,no schools to show,bao loc|bao loc,notknown
2243,works at ruby shop 2|works at ruby shop 2,studied at hạnh phúc của chúng tôi là khi thấy bạn mỉm cười|studied at hạnh phúc của chúng tôi là khi thấy bạn mỉm cười|studied at hạnh phúc của chúng tôi là khi thấy bạn mỉm cười,no schools to show,amelinghausen|quang ngai,male
2244,no workplaces to show,studies at khoa hệ thống thông tin - trường đh công nghệ thông tin,"went to thpt chuẩn quốc gia võ trường toản - p. hiệp thành, q12, tp. hcm","ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2245,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu,male
2246,no workplaces to show,no schools to show,no schools to show,"new york, new york|tân châu",notknown
2247,no workplaces to show,studies at dtu - khoa kiến trúc & mỹ thuật ứng dụng,no schools to show,no places to show,male
2248,no workplaces to show,studied at truong thpt chau thanh a,no schools to show,can tho,male
2249,works at mỹ tho city,no schools to show,went to trường thpt trần hưng đạo-mỹ tho,"my tho|mitho, tiền giang, vietnam",notknown
2250,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2251,no workplaces to show,no schools to show,no schools to show,"da kao, ho chi minh, vietnam",female
2252,no workplaces to show,studies khoa học máy tính at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"lam ha|ho chi minh city, vietnam",male
2253,no workplaces to show,no schools to show,no schools to show,tân châu,female
2254,tân châu at thcs long thạnh,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",male
2255,"nhân viên kinh doanh, sale, at fpt telecom",studied at trường đại học nông lâm tp.hcm,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
2256,giám đốc phụ hồ at xây dựng|giám đốc phụ hồ at xây dựng,no schools to show,went to trường thpt số 1 phù cát|went to trường thpt số 1 phù cát,"ho chi minh city, vietnam|phù cát",male
2257,no workplaces to show,no schools to show,went to thpt chuyên quốc học huế,no places to show,female
2258,works at binh duong - viet nam,no schools to show,no schools to show,"tân châu|chaudok, an giang, vietnam",notknown
2259,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2260,founder/manager at bynoir studio,no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
2261,"works at học viện hàng không ""ăn hàng-ở không"" vn",no schools to show,went to trường trung học cơ sở phú vĩnh,"tân châu|angiang, an giang, vietnam",notknown
2262,no workplaces to show,no schools to show,no schools to show,no places to show,female
2263,works at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,no schools to show,"ap long xuyen, vietnam|angiang, an giang, vietnam",notknown
2264,no workplaces to show,"studies at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to võ nguyên giáp confessions,"ho chi minh city, vietnam|quang ngai",male
2265,teacher at kyna english vietnam|teacher at kyna english vietnam|teacher at kyna english vietnam|teacher at kyna english vietnam,studies sư phạm tiếng anh at trường đại học sư phạm thành phố hồ chí minh - hcmue,went to thpt dĩ an,di an|hải dương,female
2266,works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,went to thpt thống nhất a,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2267,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam",male
2268,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
2269,no workplaces to show,studied at trường đh kiến trúc tp.hcm|studied at trường đh kiến trúc tp.hcm,went to thcs long khanh a,no places to show,female
2270,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2271,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2272,"works at phú tân, an giang",no schools to show,no schools to show,"angiang, an giang, vietnam",male
2273,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2274,no workplaces to show,no schools to show,went to trường thpt số 2 mộ đức - quảng ngãi,quang ngai|quang ngai,male
2275,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2276,chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics|chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics|chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics|chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics|chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics|chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics|chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics|chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics|chi nhánh  tại công ty tnhh tm collagen x3 gk cosmetics,no schools to show,no schools to show,tra vinh,female
2277,no workplaces to show,no schools to show,no schools to show,no places to show,female
2278,no workplaces to show,studied at đại học ngân hàng,went to hub fanclub - trường đại học ngân hàng tp. hồ chí minh,quang ngai|quang ngai|quang ngai,notknown
2279,works at planet sports outlet,studied at đại học khoa học tự nhiên,went to thpt hương sơn,"ho chi minh city, vietnam|hà tĩnh",male
2280,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2281,tân châu,no schools to show,no schools to show,no places to show,male
2282,no workplaces to show,studies vui chơi là chính: đập phá là chủ yếu at trường đời,went to trường đời,"xom muong dao, kiến giang, vietnam|xom muong dao, kiến giang, vietnam",male
2283,no workplaces to show,no schools to show,no schools to show,nha trang|dong hoa,male
2284,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|quy nhon",male
2285,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
2286,no workplaces to show,no schools to show,went to trường thpt vĩnh bình,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
2287,no workplaces to show,studies at trường đại học kinh tế - luật,went to trường thpt đức trọng - lâm đồng,da lat|da lat,female
2288,no workplaces to show,studied mis - hệ thống thông tin quản lí at trường đại học mở tp. hcm | ho chi minh city open university,went to đoàn trường thcs phú vĩnh|went to đoàn trường thcs phú vĩnh,no places to show,male
2289,sinh viên at trường đại học y dược thành phố hồ chí minh,no schools to show,went to bảo lộc highlights review,da lat|bao loc,notknown
2290,no workplaces to show,no schools to show,went to thpt ba đình,"tuy an, phú yên, vietnam",female
2291,no workplaces to show,no schools to show,no schools to show,no places to show,male
2292,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|bến tre",notknown
2293,no workplaces to show,studied at cao đẳng du lịch sài gòn,no schools to show,"angiang, an giang, vietnam",male
2294,works at ốc đêm 39k,no schools to show,went to thpt duc tri,"phú lâm, an giang, vietnam",female
2295,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2296,no workplaces to show,no schools to show,no schools to show,no places to show,female
2297,no workplaces to show,no schools to show,went to trường thpt lê duẩn đắk lắk,"buon me thuot|quang nam, quang nam-da nang, vietnam",notknown
2298,it business analyst (information technology business analyst) at infodation|it business analyst (information technology business analyst) at infodation|it business analyst (information technology business analyst) at infodation,"studies thương mại điện tử at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt lý tự trọng nha trang - khánh hòa,nha trang|nha trang,male
2299,works at phân phối nước hoa lperfume sỉ & lẻ|works at phân phối nước hoa lperfume sỉ & lẻ,no schools to show,went to hội cựu học sinh hồng ngự 3,hồng ngự|kien luong,female
2300,no workplaces to show,no schools to show,no schools to show,no places to show,male
2301,no workplaces to show,no schools to show,went to thpt nguyễn hữu cầu,"ho chi minh city, vietnam",male
2302,no workplaces to show,studied at trường đh khtn - đhqg tphcm|studied at trường đh khtn - đhqg tphcm,no schools to show,"ho chi minh city, vietnam|khanh hoa, khánh hòa, vietnam",male
2303,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2304,no workplaces to show,no schools to show,no schools to show,no places to show,female
2305,head of content development department at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studied at ueh - trường đại học kinh tế tp.hcm,went to thpt vũng tàu,vung tau,notknown
2306,content editor at youtube,studied at trường đại học bách khoa - đh quốc gia tp.hcm|studied at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,phan thiet,male
2307,works at ở không,no schools to show,no schools to show,"ho chi minh city, vietnam",female
2308,no workplaces to show,studied at ueh - trường đại học kinh tế tp.hcm,no schools to show,no places to show,notknown
2309,no workplaces to show,no schools to show,went to thpt hoàng diệu-sóc trăng,can tho,male
2310,no workplaces to show,no schools to show,no schools to show,no places to show,female
2311,no workplaces to show,no schools to show,no schools to show,long xuyên|long xuyên,male
2312,tân châu,studies dược học at trường cao đẳng dược sài gòn - tp.hcm,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|hồng ngự",female
2313,works at công ty tnhh cheng loong bình dương paper|works at công ty tnhh cheng loong bình dương paper,no schools to show,no schools to show,"ben cat|angiang, an giang, vietnam",male
2314,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
2315,no workplaces to show,studies at eastern international university,no schools to show,thu dau mot|bến tre,female
2316,works at hãy quên quá khứ. làm lại từ đầu. nqốc nhé !!! :-*,no schools to show,no schools to show,"b'sar dong, lâm ðồng, vietnam",male
2317,no workplaces to show,studies marketing at iuh - trường đại học công nghiệp tp.hcm,"goes to thpt chuẩn quốc gia võ trường toản - p. hiệp thành, q12, tp. hcm","ho chi minh city, vietnam|ho chi minh city, vietnam",female
2318,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam|tây ninh",female
2319,giao hàng nhanh at người nhơn trạch|giao hàng nhanh at người nhơn trạch,no schools to show,no schools to show,nhơn trạch|cà mau|nhơn trạch,male
2320,no workplaces to show,no schools to show,went to thcs long phu,no places to show,female
2321,works at phú quốc,no schools to show,no schools to show,"phu quoc, kiến giang, vietnam|an biên",notknown
2322,works at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,no schools to show,"went to thpt tiến bộ, phú tân, an giang","phu my, an giang, vietnam",female
2323,studying at thpt dĩ an,no schools to show,went to thcs dĩ an,di an|di an,male
2324,no workplaces to show,studied at an giang university,no schools to show,ben cat|long xuyên,notknown
2325,"nhân viên kinh doanh, sale, at fe credit",studies luật quốc tế at trường đại học luật tp. hồ chí minh,went to thpt lai vung 3,"ho chi minh city, vietnam|lai vung",male
2326,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,went to trường thcs lê hưng nhượng|went to trường thcs lê hưng nhượng,"ho chi minh city, vietnam|cho moi, an giang",notknown
2327,works at thế giới di động (thegioididong.com)|works at thế giới di động (thegioididong.com)|works at thế giới di động (thegioididong.com)|works at thế giới di động (thegioididong.com),no schools to show,went to thpt tan chau,"tân châu|angiang, an giang, vietnam",female
2328,no workplaces to show,studies at ueh - trường đại học kinh tế tp.hcm,went to chuyên chu văn an bình định,no places to show,female
2329,sài gòn garage ôtô,no schools to show,goes to bình thành - trường thcs bình thành,"ho chi minh city, vietnam|lap vo|ho chi minh city, vietnam",male
2330,works at viện thẩm mỹ diva,no schools to show,no schools to show,"tân an, long an",notknown
2331,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2332,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
2333,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2334,no workplaces to show,no schools to show,went to thcs tân bửu,"biên hòa|nam định, nam định, vietnam",male
2335,can tho,studies cntt - it at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt thốt nốt,can tho|thot not,male
2336,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang",no places to show,notknown
2337,no workplaces to show,"studies at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường thpt tân hiệp -tiền giang,"châu thành, tiền giang, vietnam|châu thành, tiền giang, vietnam",notknown
2338,no workplaces to show,studied logistics & supply chain management at trường đại học giao thông vận tải tp.hcm,went to thcs - thpt dương văn an,"le thuy, quảng bình, vietnam",female
2339,no workplaces to show,studies at trường đại học văn lang,went to thpt tân bình confessions,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2340,no workplaces to show,studies at saigon tourism vocational college,no schools to show,"ho chi minh city, vietnam",female
2341,no workplaces to show,studies bussiness administration at banking university of ho chi minh city,went to thpt dĩ an,"di an|ho chi minh city, vietnam",notknown
2342,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|gò vấp",male
2343,no workplaces to show,no schools to show,no schools to show,no places to show,female
2344,no workplaces to show,studied at trung hoc co so huynh van nghe,went to thpt đức trí|went to thpt đức trí,tân châu|tân châu,male
2345,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
2346,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2347,studying at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam|ho chi minh city, vietnam",male
2348,no workplaces to show,studied y đa khoa at trường đại học y dược cần thơ,went to trường thcs đoàn thị điểm-cần thơ|went to trường thcs đoàn thị điểm-cần thơ,can tho|can tho,female
2349,no workplaces to show,no schools to show,no schools to show,no places to show,female
2350,no workplaces to show,studies qtkd at khoa qtkd trường đại học mở tphcm,no schools to show,"ho chi minh city, vietnam",notknown
2351,no workplaces to show,no schools to show,no schools to show,"phu quoc, kiến giang, vietnam",notknown
2352,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2353,no workplaces to show,"studies at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm","went to thpt  trịnh hoài đức, thuận an, bình dương","ap binh duong (1), vietnam|ap binh duong (1), vietnam",female
2354,no workplaces to show,no schools to show,no schools to show,no places to show,female
2355,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2356,no workplaces to show,no schools to show,no schools to show,no places to show,female
2357,no workplaces to show,no schools to show,no schools to show,long thành|cà mau,notknown
2358,no workplaces to show,studies at đại học kinh tế - luật đhqg tphcm,no schools to show,pleiku,female
2359,no workplaces to show,studies giáo dục thể chất at trường đại học đồng tháp,no schools to show,lai vung,notknown
2360,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
2361,no workplaces to show,no schools to show,no schools to show,no places to show,male
2362,works at bureau veritas group,studied at ho chi minh city open university - hcmou,went to thpt trần phú - tân biên - tây ninh,"ho chi minh city, vietnam|tây ninh",male
2363,no workplaces to show,no schools to show,no schools to show,long xuyên,male
2364,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thcs hoài châu bắc|went to thcs hoài châu bắc,"ho chi minh city, vietnam|hoài nhon, bình ðịnh, vietnam",male
2365,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phù cát",notknown
2366,works at samsung electronics hcmc ce complex|works at samsung electronics hcmc ce complex,studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to trường thpt nguyễn huệ - tp. vũng tàu,"ho chi minh city, vietnam|vung tau",notknown
2367,no workplaces to show,no schools to show,no schools to show,no places to show,female
2368,no workplaces to show,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",female
2369,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,notknown
2370,works at ăn chơi-ngủ nghỉ,no schools to show,went to hải phòng,"hai phong, vietnam|do hai, hải phòng, vietnam",notknown
2371,nguyên đội phó at đội văn nghệ xung kích ufm,studies at trường đại học tài chính - marketing,went to trường trung học phổ thông nguyễn đình chiểu,my tho|my tho,female
2372,no workplaces to show,no schools to show,no schools to show,long xuyên|long xuyên,male
2373,tân châu|tân châu,studied at an giang university,no schools to show,tây ninh,male
2374,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2375,no workplaces to show,no schools to show,no schools to show,no places to show,female
2376,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2377,no workplaces to show,no schools to show,no schools to show,cái bè,female
2378,works at bách hóa xanh,no schools to show,went to thpt lai vung 3,"tan binh, ðồng tháp, vietnam|lai vung",female
2379,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,went to cựu học sinh trường thpt ca văn thỉnh - an thới,"mo cay|ho chi minh city, vietnam",female
2380,chuyên viên tư vấn chăm sóc sức khỏe và sắc đẹp at bca living|chuyên viên tư vấn chăm sóc sức khỏe và sắc đẹp at bca living|chuyên viên tư vấn chăm sóc sức khỏe và sắc đẹp at bca living,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam",notknown
2381,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2382,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,male
2383,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2384,no workplaces to show,studied at 明新科技大學,no schools to show,"hsinchu, taiwan",notknown
2385,"works at sông cầu, phú yên, việt nam",no schools to show,went to trường thpt phan chu trinh - sông cầu - phú yên,sông cầu|tuy hòa,notknown
2386,no workplaces to show,no schools to show,no schools to show,"tan thanh, tiền giang, vietnam|cái bè",male
2387,tân châu,studied at dh can tho,no schools to show,long xuyên,female
2388,no workplaces to show,no schools to show,no schools to show,bac lieu|bac lieu,female
2389,"works at chau doc, an giang, vietnam|works at chau doc, an giang, vietnam","studied at nhà báo.. ăn ko rồi báo ,nhà báo chuyên nguyệp",no schools to show,"chaudok, an giang, vietnam|phú long",notknown
2390,no workplaces to show,no schools to show,no schools to show,thu dau mot|tuy phuoc,female
2391,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2392,works at intel,no schools to show,goes to thpt đức trí,"angiang, an giang, vietnam|tân châu",female
2393,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
2394,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2395,no workplaces to show,studied at trường đại học luật tp. hồ chí minh|studied at trường đại học luật tp. hồ chí minh,no schools to show,no places to show,notknown
2396,no workplaces to show,no schools to show,no schools to show,no places to show,female
2397,no workplaces to show,no schools to show,no schools to show,cao lãnh,notknown
