id,Workplaces,College,School,Places,Gender
9231,works at phil inter pharma|works at phil inter pharma,no schools to show,went to trường thpt nguyễn quang diêu,"tân châu|angiang, an giang, vietnam|tân châu",notknown
9232,,,,,
9233,,,,,
9234,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",notknown
9235,no workplaces to show,studied at trường cao đẳng kỹ thuật công nghệ bà rịa - vũng tàu,went to cộng đồng học sinh trần phú,vung tau|nha trang,male
9236,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9237,,,,,
9238,,,,,
9239,,,,,
9240,no workplaces to show,no schools to show,goes to trường thcs phú lâm,"ho chi minh city, vietnam",female
9241,,,,,
9242,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,went to trung hoc co so cat hanh|went to trung hoc co so cat hanh,phù cát|phù cát,female
9243,no workplaces to show,no schools to show,no schools to show,no places to show,female
9244,,,,,
9245,,,,,
9246,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9247,,,,,
9248,,,,,
9249,,,,,
9250,no workplaces to show,studied at sakon nakhon rajabhat university,went to trường quốc học - huế|went to trường quốc học - huế,"hue, vietnam|quảng trị",female
9251,,,,,
9252,,,,,
9253,,,,,
9254,hồng ngự,no schools to show,no schools to show,"tân châu|tân an, long an",notknown
9255,no workplaces to show,studies chemical engineering at toronto metropolitan university,went to thpt chuyen nguyen thi minh khai,"toronto, ontario|soc trang",female
9256,,,,,
9257,,,,,
9258,,,,,
9259,,,,,
9260,works at ana chuyên hàng thái,no schools to show,no schools to show,phnom penh|tân châu,notknown
9261,tân châu,no schools to show,went to trường thpt chu văn an,"tân châu|angiang, an giang, vietnam",female
9262,,,,,
9263,,,,,
9264,no workplaces to show,no schools to show,no schools to show,no places to show,male
9265,,,,,
9266,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9267,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9268,works at dang lam viec tai nhat ban,no schools to show,went to thpt đức trí,"ho chi minh city, vietnam|tân châu",male
9269,,,,,
9270,,,,,
9271,no workplaces to show,no schools to show,no schools to show,tân châu,female
9272,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9273,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
9274,,,,,
9275,,,,,
9276,"ho chi minh city, vietnam",studied at hutech - đại học công nghệ tp.hcm,no schools to show,"los angeles, california|new city, new york",notknown
9277,"ho chi minh city, vietnam",no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam|angiang, an giang, vietnam",female
9278,,,,,
9279,no workplaces to show,no schools to show,went to trường thpt giá rai,"ho chi minh city, vietnam|bac lieu",notknown
9280,,,,,
9281,,,,,
9282,,,,,
9283,,,,,
9284,no workplaces to show,no schools to show,no schools to show,"ap giong trom, bến tre, vietnam|bến tre",female
9285,,,,,
9286,,,,,
9287,,,,,
9288,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,went to thpt trần phú - đà lạt,"ho chi minh city, vietnam|da lat",male
9289,,,,,
9290,,,,,
9291,,,,,
9292,student officer at trường đại học nông lâm tp.hcm,no schools to show,went to trường thpt huỳnh thúc kháng - tiên phước - quảng nam,tien phuoc|tien phuoc,male
9293,,,,,
9294,,,,,
9295,,,,,
9296,works at đội lễ tân đại học tôn đức thắng,studies computer science at đại học tôn đức thắng,no schools to show,"ho chi minh city, vietnam|hoi an, an giang, vietnam",notknown
9297,,,,,
9298,no workplaces to show,studied at học viện tài chính (academy of finance),went to le quy don high school alumni,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
9299,,,,,
9300,no workplaces to show,studied at trường đại học luật tp. hồ chí minh,no schools to show,"ho chi minh city, vietnam",notknown
9301,,,,,
9302,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9303,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
9304,,,,,
9305,,,,,
9306,,,,,
9307,,,,,
9308,,,,,
9309,,,,,
9310,,,,,
9311,works at binh duong - viet nam,no schools to show,went to thpt phan chu trinh phú yên,"thu dau mot|tuy an, phú yên, vietnam",notknown
9312,,,,,
9313,no workplaces to show,no schools to show,went to cao đẳng kinh tế đối ngoại tp.hcm,"ho chi minh city, vietnam|tân châu|ho chi minh city, vietnam",male
9314,dntn kinh doanh vàng bạc đá quý|dntn kinh doanh vàng bạc đá quý,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
9315,,,,,
9316,,,,,
9317,no workplaces to show,no schools to show,went to trường thpt giồng thị đam,"ho chi minh city, vietnam|tràm chim, ðồng tháp, vietnam",notknown
9318,no workplaces to show,no schools to show,went to truong thpt tân thạnh,"kien binh, long an, vietnam|kien binh, long an, vietnam",notknown
9319,,,,,
9320,cty tnhh thương mại và dịch vụ kỹ thuật tân hoa|cty tnhh thương mại và dịch vụ kỹ thuật tân hoa,studied at trường đại học sư phạm kỹ thuật thành phố hồ chí minh|studied at trường đại học sư phạm kỹ thuật thành phố hồ chí minh,no schools to show,"hóc môn, hồ chí minh, vietnam",notknown
9321,no workplaces to show,no schools to show,no schools to show,no places to show,male
9322,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
9323,,,,,
9324,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
9325,,,,,
9326,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
9327,,,,,
9328,,,,,
9329,môi giới,no schools to show,went to thpt long xuyên,"chaudok, an giang, vietnam|angiang, an giang, vietnam",notknown
9330,no workplaces to show,no schools to show,went to trường thpt nguyễn hồng đạo,"binh dinh, nghia binh, vietnam|phù cát",male
9331,,,,,
9332,,,,,
9333,,,,,
9334,no workplaces to show,studied at trường đại học đồng tháp,no schools to show,tra vinh,male
9335,phú tân,no schools to show,no schools to show,"angiang, an giang, vietnam|phú lâm",notknown
9336,works at võ cổ truyền việt nam,studied at trường trung học cơ sở phú lâm,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
9337,,,,,
9338,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
