id,Workplaces,College,School,Places,Gender
7980,no workplaces to show,no schools to show,no schools to show,no places to show,female
7981,no workplaces to show,no schools to show,went to thcs phú thạnh|went to thcs phú thạnh,tân châu,male
7982,no workplaces to show,no schools to show,no schools to show,dong ha,female
7983,no workplaces to show,studied at truong thpt hong  ngu  1,went to truong trung hoc pho thong hong ngu 2|went to truong trung hoc pho thong hong ngu 2|went to truong trung hoc pho thong hong ngu 2,"cao lãnh|hồng ngự|ngã ba  khu dân cư|phú thuận b,hồng ngự,đồng tháp|ho chi minh city, vietnam",female
7984,no workplaces to show,studies at nttu - đại học nguyễn tất thành,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
7985,founder at xross|founder at xross,no schools to show,no schools to show,"hanoi, vietnam|tân châu",notknown
7986,works at học viện hàng không việt nam (ăn hàng - ở không).,studied at trường thcs phú thạnh,went to trường thcs phú thạnh,"angiang, an giang, vietnam|angiang, an giang, vietnam",male
7987,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7988,"ho chi minh city, vietnam",no schools to show,went to tan chau,"ho chi minh city, vietnam|tân châu",notknown
7989,no workplaces to show,studied at trường đại học fpt,went to thcs archimedes academy,"hue, vietnam",male
7990,no workplaces to show,studies ngôn ngữ trung quốc at trường đại học sư phạm thành phố hồ chí minh - hcmue,went to trường thpt nguyễn huệ - tp. vũng tàu,vung tau,female
7991,no workplaces to show,no schools to show,no schools to show,"hoài nhon, bình ðịnh, vietnam",notknown
7992,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,male
7993,no workplaces to show,no schools to show,no schools to show,"phan rang|phan rang-tháp chàm, ninh thuận, vietnam",male
7994,head of project development department at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studied kinh doanh quốc tế at ueh - trường đại học kinh tế tp.hcm,"went to trường trung học phổ thông chuyên lê hồng phong, thành phố hồ chí minh","ho chi minh city, vietnam|ho chi minh city, vietnam",female
7995,no workplaces to show,no schools to show,no schools to show,no places to show,male
7996,no workplaces to show,no schools to show,no schools to show,no places to show,male
7997,no workplaces to show,studied at trường đại học mở tp. hcm - tư vấn tuyển sinh,went to trường thpt chu văn an,vung tau|gia nghia,female
7998,"works at thpt tân châu, an giang",studied at trường đại học cần thơ,went to trung học công lập tân châu - an giang,tân châu|tân châu,notknown
7999,nhơn trạch - đồng nai,studied at đại học đồng nai,no schools to show,nhon trach|nhon trach,female
8000,no workplaces to show,studies at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,went to thpt trần cao vân,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
8001,"chief information officer at sông cầu, phú yên, việt nam",studied at trường đại học quy nhơn,went to thpt phan đình phùng,"ho chi minh city, vietnam|sông cầu",male
8002,works at nhật bản và những điều mới lạ,no schools to show,no schools to show,"hiroshima|lộc ninh, bìn phước, vietnam",notknown
8003,works at nội thất dreamhome - 0974.666.938,studied at đại học tôn đức thắng|studied at đại học tôn đức thắng,no schools to show,"ho chi minh city, vietnam|nha trang",notknown
8004,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
8005,works at binh duong - viet nam,no schools to show,no schools to show,"ho chi minh city, vietnam|cao lãnh",notknown
8006,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
8007,no workplaces to show,studied cnkt ôtô at iuh - trường đại học công nghiệp tp.hcm|studied cnkt ôtô at iuh - trường đại học công nghiệp tp.hcm,went to trung hoc co so,bến tre|bến tre,male
8008,works at the suits house,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
8009,no workplaces to show,no schools to show,no schools to show,"tân an, long an|tan tru",female
8010,no workplaces to show,studied at đại học y dược cần thơ,went to truong thpt dong thai,can tho|an biên,female
8011,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
8012,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|bao loc",female
8013,tân châu,no schools to show,went to thpt đức trí,tân châu,male
8014,thu dau mot,studied at đại học quốc tế miền đông (eiu),went to trường thpt tây sơn|went to trường thpt tây sơn,"ben cat|ap binh duong (1), vietnam",notknown
8015,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
8016,giám đốc at công ty cp phát triển tmđt việt long|giám đốc at công ty cp phát triển tmđt việt long|giám đốc at công ty cp phát triển tmđt việt long|giám đốc at công ty cp phát triển tmđt việt long,studies at viện đào tạo sau đại học|studies at viện đào tạo sau đại học|studies at viện đào tạo sau đại học,went to trường thpt lương đắc bằng confession,"hanoi, vietnam|thanh hóa|ho chi minh city, vietnam",male
8017,no workplaces to show,studied at cao dang can tho,went to thcs phú vĩnh,tân châu|tân châu,male
8018,no workplaces to show,no schools to show,went to trường trung học phổ thông nguyễn đình chiểu,my tho,male
8019,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
8020,5g software engineer in dek technologies|5g software engineer in dek technologies|5g software engineer in dek technologies|5g software engineer in dek technologies,studies se - kĩ thuật phần mềm at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thcs tân bửu|went to thcs tân bửu,biên hòa|biên hòa,male
8021,no workplaces to show,no schools to show,no schools to show,biên hòa|biên hòa,male
8022,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"quang nam, quang nam-da nang, vietnam",male
8023,no workplaces to show,no schools to show,no schools to show,hội an,notknown
8024,no workplaces to show,studied at university of houston,"went to thpt tân châu, tân châu, an giang","houston, texas|angiang, an giang, vietnam",female
