id,Workplaces,College,School,Places,Gender
6452,works at binh duong - viet nam,no schools to show,went to trường thpt hồng ngự 2- đồng tháp,tân uyên|hồng ngự|tân uyên,female
6453,no workplaces to show,no schools to show,no schools to show,no places to show,male
6454,no workplaces to show,studies kinh doanh quốc tế at đại học tôn đức thắng,went to thpt.trần nguyên hãn - vũng tàu|went to thpt.trần nguyên hãn - vũng tàu,vung tau|vung tau,female
6455,works at binh duong - viet nam,no schools to show,went to ăn rồi báo,ben cat|cà mau|ben cat,notknown
6456,former hacker at meta,no schools to show,went to truong thpt phu ngoc,"biên hòa|là ngà, vietnam",male
6457,,,,,
6458,"không có nơi làm việc at ba chuc, an giang, vietnam",no schools to show,went to thpt tịnh biên,tri tôn|tri tôn,female
6459,no workplaces to show,no schools to show,no schools to show,"phu quoc, kiến giang, vietnam",notknown
6460,no workplaces to show,no schools to show,no schools to show,hà tĩnh,notknown
6461,works at đại học:ăn hàng...ở không...lông ngông...đi phá...chơi chưa đã...zìa nhà fá típ=>haizz,studied at đại học chém gió thủng luc đia. trai tài gái sắc cùng lắc cùng bay đập đá quay tay sẽ thành chín qủa,"went to trườq thcs ""ăn rồi báo""",bến tre,male
6462,đồn biên phòng cửa khẩu cảng mỹ thới|đồn biên phòng cửa khẩu cảng mỹ thới,no schools to show,no schools to show,tân châu,male
6463,works at an giang,studied at an giang university,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
6464,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"khanh hoa, khánh hòa, vietnam|khanh hoa, khánh hòa, vietnam",male
6465,no workplaces to show,no schools to show,"went to thcs lý tự trọng, kon tum","kon tum, kon tum, vietnam",male
6466,no workplaces to show,studies công nghệ thông tin at nam can tho university,"went to thpt  tân phú, long mỹ, hậu giang",can tho|long my,male
6467,no workplaces to show,no schools to show,no schools to show,"mộ đức, quảng ngãi, vietnam|quang ngai",notknown
6468,no workplaces to show,studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm|studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm|studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm|studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,no schools to show,no places to show,male
6469,no workplaces to show,no schools to show,no schools to show,no places to show,female
6470,works at thành phố đà lạt,studied at trường đại học đà lạt,"went to trường thpt bùi thị xuân, đà lạt",da lat|da lat,male
6471,no workplaces to show,studies công nghệ thực phẩm k44 at trường đại học cần thơ,went to trường thpt tân châu,can tho|hồng ngự,female
6472,no workplaces to show,no schools to show,went to thpt chuyên bến tre - bentre high school for gifted students,bến tre|bến tre,male
6473,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6474,no workplaces to show,studies at trường đại học bách khoa - đh quốc gia tp.hcm,went to thpt lý thường kiệt - tây ninh,tây ninh|tây ninh,male
6475,works at công ty tnhh đèn trang trí hoàng thành phát,studied at hutech - đại học công nghệ tp.hcm,went to thpt chuyên nguyễn du - tỉnh đăk lăk,"ho chi minh city, vietnam|buôn ma thuột, đắc lắk, vietnam",female
6476,no workplaces to show,no schools to show,no schools to show,no places to show,male
6477,no workplaces to show,no schools to show,"goes to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
6478,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
6479,no workplaces to show,no schools to show,went to thpt duc tri,"angiang, an giang, vietnam|phú lâm",notknown
6480,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
6481,works at thpt tân châu|works at thpt tân châu|works at thpt tân châu,studied bác sỹ y khoa (general doctor) at đại học y khoa phạm ngọc thạch,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
6482,works at esc hcmute,studies học công nghệ thực phẩm - food technology at trường đại học sư phạm kỹ thuật thành phố hồ chí minh,went to cộng đồng học sinh thpt châu thành - brvt|went to cộng đồng học sinh thpt châu thành - brvt,ba ria,female
6483,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,female
6484,no workplaces to show,no schools to show,went to trường thpt chuyên lê quý đôn ninh thuận,"phan ranh, ninh thuận, vietnam|phan rang-tháp chàm, ninh thuận, vietnam",female
6485,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6486,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
6487,works at khu đô thị xuân phương viglacera,studies at trường cao đẳng ngoại ngữ - công nghệ việt nhật,goes to trường cao đẳng ngoại ngữ - công nghệ việt nhật,"gia lai, gia lai, vietnam|gia lai, gia lai, vietnam",notknown
6488,"ho chi minh city, vietnam",studies at đại học tôn đức thắng,no schools to show,"hoi an, an giang, vietnam|cho moi, an giang",notknown
6489,worked at ponchen vietnam,studied at an giang university,went to trường thpt huỳnh thị hưởng,"ho chi minh city, vietnam|hoi an, an giang, vietnam",female
6490,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6491,no workplaces to show,no schools to show,no schools to show,thu dau mot,notknown
6492,no workplaces to show,studied at can tho university,went to tan chau,tân châu|tân châu,female
6493,no workplaces to show,"studies kỹ thuật phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt chuyên huỳnh mẫn đạt|went to trường thpt chuyên huỳnh mẫn đạt,rach gia,male
6494,no workplaces to show,studied at can tho university,no schools to show,no places to show,female
6495,no workplaces to show,no schools to show,no schools to show,no places to show,female
6496,no workplaces to show,no schools to show,no schools to show,no places to show,male
6497,no workplaces to show,studied y khoa at đại học y khoa phạm ngọc thạch,"went to thpt  bùi thị xuân, quận 1, tp. hồ chí minh|went to thpt  bùi thị xuân, quận 1, tp. hồ chí minh","ho chi minh city, vietnam|ho chi minh city, vietnam",female
6498,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
6499,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",notknown
6500,chuyên sỉ & lẻ các loại túi xách hàng quảng châu - vnxk|chuyên sỉ & lẻ các loại túi xách hàng quảng châu - vnxk|chuyên sỉ & lẻ các loại túi xách hàng quảng châu - vnxk,no schools to show,no schools to show,no places to show,notknown
6501,works at elite fitness|works at elite fitness,studies at trường đại học mở tp. hcm - tư vấn tuyển sinh,"goes to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",female
6502,precomp artist at bad clay studio|precomp artist at bad clay studio|precomp artist at bad clay studio|precomp artist at bad clay studio|precomp artist at bad clay studio|precomp artist at bad clay studio,studies at maac vietnam|studies at maac vietnam,went to thpt lương thế vinh - quận 1,"ho chi minh city, vietnam",male
6503,no workplaces to show,no schools to show,no schools to show,no places to show,male
6504,no workplaces to show,studies cntt at ho chi minh city university of technology and education,went to trường thpt nguyễn khuyến|went to trường thpt nguyễn khuyến,"ho chi minh city, vietnam|hoài nhon, bình ðịnh, vietnam",male
6505,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang",no places to show,notknown
6506,,,,,
6507,no workplaces to show,studied at trường đại học võ trường toản|studied at trường đại học võ trường toản,no schools to show,hồng ngự,female
6508,no workplaces to show,studied at neu - đại học kinh tế quốc dân,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
6509,no workplaces to show,no schools to show,went to trường trung học phổ thông tân châu,tân châu|tân châu,female
6510,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6511,works at trường thpt số 2 mộ đức - quảng ngãi,studied at y dược huế,went to trường thpt số 2 mộ đức - quảng ngãi,"hue, vietnam|quang ngai",notknown
6512,no workplaces to show,studied public relations (pr)_quan hệ công chúng at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam",female
6513,district sales manager at origani|district sales manager at origani,studied at hiu - đại học quốc tế hồng bàng,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6514,no workplaces to show,no schools to show,no schools to show,no places to show,female
6515,no workplaces to show,no schools to show,no schools to show,"buôn ma thuột, đắc lắk, vietnam",notknown
6516,no workplaces to show,no schools to show,no schools to show,"hue, vietnam",notknown
6517,former former president at liên chi hội sinh viên khoa quan hệ quốc tế,studies international relations at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,no places to show,notknown
6518,no workplaces to show,no schools to show,no schools to show,biên hòa,male
6519,no workplaces to show,no schools to show,went to trường thcs hồng bàng|went to trường thcs hồng bàng,"ho chi minh city, vietnam",male
6520,works at grand palace wedding & convention|works at grand palace wedding & convention|works at grand palace wedding & convention|works at grand palace wedding & convention,studied at học viện hàng không việt nam|studied at học viện hàng không việt nam,no schools to show,"ho chi minh city, vietnam|hà tĩnh|ho chi minh city, vietnam",female
6521,works at an giang,no schools to show,no schools to show,"angiang, an giang, vietnam|phú lâm",notknown
6522,works at binh duong - viet nam,no schools to show,no schools to show,"thu dau mot|long thuan, ðồng tháp, vietnam",notknown
6523,no workplaces to show,studied quản trị kinh doanh at uef - đại học kinh tế tài chính tp.hcm,no schools to show,"ho chi minh city, vietnam|tân châu",female
6524,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",biên hòa|tân châu,male
6525,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6526,former manager at học viện hàng không việt nam (ăn hàng - ở không).,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,male
6527,no workplaces to show,no schools to show,no schools to show,long xuyên|tân châu,male
6528,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",no places to show,female
6529,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6530,no workplaces to show,studied at truong thpt ca van thỉnhh,went to trường thpt ca văn thỉnh- ca van thinh high school,bến tre|mo cay,female
6531,no workplaces to show,studied công nghệ kĩ thuật xây dựng at trường đại học cần thơ,no schools to show,"rach gia, vietnam",male
6532,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6533,worked at ho chi minh city maritime vocational college,studied tài chính ngân hàng at nttu - đại học nguyễn tất thành,went to thpt duc tri,long xuyên|tân châu,male
6534,no workplaces to show,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
6535,mig4life,no schools to show,went to trường trung học cơ sở chu văn an|went to trường trung học cơ sở chu văn an,tân châu,male
6536,,,,,
6537,no workplaces to show,studied at thang long university,no schools to show,no places to show,male
6538,,,,,
6539,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
6540,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6541,no workplaces to show,no schools to show,no schools to show,nha trang,male
6542,no workplaces to show,studied at trường đại học nông lâm tp.hcm,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|ho chi minh city, vietnam",male
6543,no workplaces to show,no schools to show,goes to trường trung học phổ thông nguyễn đình chiểu,no places to show,female
6544,no workplaces to show,no schools to show,no schools to show,no places to show,female
6545,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6546,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6547,,,,,
6548,works at cõi ta bà,no schools to show,no schools to show,tân châu,notknown
6549,no workplaces to show,no schools to show,no schools to show,"phú lâm, an giang, vietnam",notknown
6550,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|da nang, vietnam",male
6551,no workplaces to show,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to thpt phan chu trinh eah'leo - đắk lắk,"ho chi minh city, vietnam|buôn ma thuột, đắc lắk, vietnam",female
6552,no workplaces to show,studies lịch sử at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to thpt hùng vương|went to thpt hùng vương,"cẩm phả port, quảng ninh, vietnam",female
6553,works at bệnh viện đại học y dược,studied at truong cd y te tien giang,went to truong thpt vinh kim,no places to show,female
6554,ban truyền thông at fct english club - iuh,studies hotel management at industrial university of ho chi minh city (iuh),went to trường thpt võ thị hồng - cà mau,"ho chi minh city, vietnam|cà mau",female
6555,works at bình chánh district,no schools to show,no schools to show,"bình chánh, hồ chí minh, vietnam|ấp tân phú, an giang, vietnam",notknown
6556,no workplaces to show,no schools to show,no schools to show,cao lãnh|bến tre,notknown
6557,works at thcs lam son 2 - quan 6,studied at thcs lam son q.6,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
6558,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6559,can tho,studied at trường đại học cần thơ,no schools to show,no places to show,female
6560,works at binh duong - viet nam,no schools to show,no schools to show,no places to show,notknown
6561,long xuyên,no schools to show,no schools to show,no places to show,male
6562,"ho chi minh city, vietnam",studied at trường đại học công nghệ thông tin,went to thpt hoa da,phan thiet|phan thiet,notknown
6563,môi giới khcn at viet capital securities,no schools to show,no schools to show,"hanoi, vietnam|phu dien chau, nghệ an, vietnam",male
6564,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6565,works at binh duong - viet nam,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","phú lâm, an giang, vietnam|tân châu",male
6566,long xuyên,studied at nhà đẹp,went to long xuyen,long xuyên|long xuyên,male
6567,works at trường thpt tân châu,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,notknown
6568,works at đại học sư phạm kỹ thuật tp.hcm,no schools to show,no schools to show,"ho chi minh city, vietnam",male
6569,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam",notknown
6570,no workplaces to show,studies at truong cao dang y te binh dinh,went to trường thpt nguyễn hồng đạo,"quy nhon|qui nhon, bình ðịnh, vietnam",male
6571,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6572,former research at phòng thí nghiệm hệ thống thông tin - đại học công nghệ thông tin|former research at phòng thí nghiệm hệ thống thông tin - đại học công nghệ thông tin|former research at phòng thí nghiệm hệ thống thông tin - đại học công nghệ thông tin,no schools to show,went to thpt long thanh - long thanh high school,"ho chi minh city, vietnam|quang nam, quang nam-da nang, vietnam|long thành . đồng nai",male
6573,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6574,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no places to show,female
6575,worked at thpt bình chánh,studied at trường cao đẳng kỹ thuật cao thắng|studied at trường cao đẳng kỹ thuật cao thắng|studied at trường cao đẳng kỹ thuật cao thắng,went to thpt bình chánh,"ho chi minh city, vietnam|bình chánh, hồ chí minh, vietnam",notknown
6576,no workplaces to show,no schools to show,went to trường trung học cơ sở phú lâm,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
6577,works at công ty cổ phần thương mại kỹ thuật phúc an|works at công ty cổ phần thương mại kỹ thuật phúc an,no schools to show,went to cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,long xuyên|tân châu,notknown
6578,đăng dạo và nhận vẽ at vy vẽ paint,studied truyền thông và mạng máy tính at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt chuyên võ nguyên giáp - quảng bình,"ho chi minh city, vietnam|bo trach|hue, vietnam",female
6579,tân châu,studied lgbt at an giang university,"went to thpt tân châu, an giang",tân châu|tân châu,male
6580,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
6581,works at học viện hàng không việt nam (ăn hàng - ở không).|works at học viện hàng không việt nam (ăn hàng - ở không).,studied at thcs phú lâm,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam|phú lâm",notknown
6582,"củ chi, hồ chí minh, vietnam",no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",female
6583,works at tbs,no schools to show,no schools to show,"an thuan, song be, vietnam|chau phu",notknown
6584,no workplaces to show,no schools to show,no schools to show,rach gia|long xuyên,notknown
6585,no workplaces to show,no schools to show,"went to thpt nguyễn thị minh khai, mỏ cày nam, bến tre",bến tre,female
6586,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
6587,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6588,tân châu,no schools to show,"goes to thpt tân châu, an giang","angiang, an giang, vietnam|tân châu",female
6589,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
6590,no workplaces to show,no schools to show,"went to thpt nguyễn thị minh khai, phú tân, cà mau",cà mau,notknown
6591,no workplaces to show,studies at nam can tho university,no schools to show,can tho|tân châu,notknown
6592,no workplaces to show,no schools to show,no schools to show,"long xuyên|angiang, an giang, vietnam",notknown
6593,no workplaces to show,studied at trường đại học công nghệ sài gòn,no schools to show,no places to show,female
6594,no workplaces to show,no schools to show,"went to trường thpt tân phú - định quán, đồng nai",biên hòa|tân phú,notknown
6595,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no places to show,notknown
6596,former thành viên at clb  b.a.s,no schools to show,no schools to show,"ho chi minh city, vietnam|quy nhon",female
6597,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","brisbane, queensland, australia|phú long",female
6598,works at megas - căn hộ dịch vụ tphcm,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
6599,no workplaces to show,studied graphic deign at cao đẳng fpt polytechnic,no schools to show,can tho|can tho,notknown
6600,no workplaces to show,no schools to show,no schools to show,no places to show,male
6601,tân châu|tân châu,no schools to show,went to trường thcs chu văn an,tân châu|tân châu,male
6602,no workplaces to show,studies at trường đại học giao thông vận tải tp.hcm,went to thpt đoàn thị điểm,"ho chi minh city, vietnam|nha trang",male
6603,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6604,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6605,worked at tuy phuoc 1 high school,"studied chương trình quốc tế at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to liên đội thcs phước lộc,tuy phuoc|tuy phuoc,male
6606,works at shop acc liên quân - điện thoại hồng ngọc,studied at đại học phan thiết upt,no schools to show,phan thiet|phan thiet,notknown
6607,no workplaces to show,no schools to show,no schools to show,no places to show,male
6608,works at viện thẩm mỹ diva,no schools to show,no schools to show,"tân an, long an|tân an, long an",female
6609,no workplaces to show,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam",male
6610,chuyên cung cấp mỹ phẫm tam sắc kích trắng s2|chuyên cung cấp mỹ phẫm tam sắc kích trắng s2|chuyên cung cấp mỹ phẫm tam sắc kích trắng s2|chuyên cung cấp mỹ phẫm tam sắc kích trắng s2,no schools to show,went to thpt châu phong,"chaudok, an giang, vietnam",notknown
6611,works at thpt thiệu hóa,studied at thpt thiệu hóa,went to thpt thiệu hóa,thieu hoa|thanh hóa,female
6612,ăn rồi báo at ăn hàng ở ko,no schools to show,no schools to show,no places to show,female
6613,đào tạo thủ lĩnh bán hàng online từ a - z|đào tạo thủ lĩnh bán hàng online từ a - z|đào tạo thủ lĩnh bán hàng online từ a - z|đào tạo thủ lĩnh bán hàng online từ a - z|đào tạo thủ lĩnh bán hàng online từ a - z,"studied at thpt tân châu, tân châu, an giang",went to tan chau,long phú|tân châu,female
6614,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",hà tĩnh,notknown
6615,no workplaces to show,studies at truong dai hoc nam can tho,no schools to show,no places to show,female
6616,makeup artist at studio nita,no schools to show,no schools to show,"ho chi minh city, vietnam|biên hòa",notknown
6617,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tây ninh",male
6618,works at trường đại học cần thơ,no schools to show,"went to thpt tân châu, tân châu, an giang","can tho|chaudok, an giang, vietnam",male
6619,no workplaces to show,studied quản trị kinh doanh at truong dai hoc nam can tho,went to thcs long sơn|went to thcs long sơn,"can tho|long thuan, ðồng tháp, vietnam",female
6620,no workplaces to show,no schools to show,went to thpt trần phú - kim long - châu đức - brvt,vung tau|vung tau,notknown
6621,tân châu,no schools to show,no schools to show,biên hòa|tân châu,male
6622,works at trường saigontourist - sthc,no schools to show,no schools to show,"ho chi minh city, vietnam|tra vinh",notknown
6623,no workplaces to show,studied luật hình sự at trường đại học cần thơ|studied luật hình sự at trường đại học cần thơ,went to trường thcs phú thạnh|went to trường thcs phú thạnh,phú lâm,female
6624,no workplaces to show,no schools to show,no schools to show,no places to show,female
6625,no workplaces to show,no schools to show,no schools to show,no places to show,female
6626,"works at thpt tân châu, an giang",no schools to show,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam",male
6627,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,no places to show,male
6628,thành viên at deslab|thành viên at deslab,"studies kỹ thuật điện tử - viễn thông at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường trung học phổ thông chuyên tiền giang,"mitho, tiền giang, vietnam|my tho",male
6629,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6630,consultant at anh ngữ oro - english for beginner|consultant at anh ngữ oro - english for beginner,no schools to show,went to thpt phan văn trị bến tre,bến tre|bến tre,female
6631,no workplaces to show,no schools to show,no schools to show,"seoul, korea",female
6632,works at vib - ngân hàng quốc tế,studied at ueh - trường đại học kinh tế tp.hcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
6633,tân châu|tân châu,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",notknown
6634,tân châu,no schools to show,went to trung hoc co so phu lam,"tân châu|angiang, an giang, vietnam",female
6635,ba ria,no schools to show,no schools to show,ba ria|ba ria,notknown
6636,works at tattoo mini - xỏ khuyên - nghệ thuật,no schools to show,no schools to show,"hồng ngự|chaudok, an giang, vietnam|hồng ngự",notknown
6637,works at đông trùng hạ thảo thiên ân,no schools to show,no schools to show,"vĩnh bình (1), tiền giang, vietnam|gò công",notknown
6638,no workplaces to show,studied công nghệ kỹ thuật ô tô at trường cao đẳng kỹ thuật cao thắng,"went to trường thpt thiên hộ dương, cái bè, tiền giang","tân an, long an",male
6639,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
6640,co-founder at miêu trà sách,no schools to show,no schools to show,"ho chi minh city, vietnam",female
6641,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6642,no workplaces to show,studies quản trị kinh doanh at đại học công nghệ sài gòn - saigon technology university,went to trường thcs hùng vương quận tân phú|went to trường thcs hùng vương quận tân phú|went to trường thcs hùng vương quận tân phú,tân phú|bến tre,female
6643,no workplaces to show,studies communication of technology at uef - đại học kinh tế tài chính tp.hcm,no schools to show,quảng trị,notknown
6644,chuyên gia tư vấn làm đẹp & tư vấn chăm sóc sắc đẹp cho chị em phụ nữ,studies biotechnology - công nghệ sinh học at trường đại học cần thơ,"went to trường thpt vĩnh xương, tx tân chau, an giang|went to trường thpt vĩnh xương, tx tân chau, an giang",hồng ngự|hồng ngự,female
6645,no workplaces to show,studies at saigon tourism vocational college,no schools to show,no places to show,female
6646,no workplaces to show,studied at đại học cần thơ,went to thpt chu văn an - an giang,no places to show,female
6647,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
6648,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
6649,works at vib - ngân hàng quốc tế,studied at trường đại học kinh tế quốc dân,went to thpt chuyên lê hồng phong - nam định,"hanoi, vietnam|nam định, nam định, vietnam",notknown
6650,tân châu,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,notknown
6651,no workplaces to show,studies at trường đại học tài chính - marketing,no schools to show,"ho chi minh city, vietnam|tân an, long an",female
6652,works at thành phố hồng ngự - hong ngu city|works at thành phố hồng ngự - hong ngu city|works at thành phố hồng ngự - hong ngu city,studied at cổng thông tin đồng tháp,went to don bosco technical institute,"hồng ngự|thuong phuoc, ðồng tháp, vietnam",notknown
6653,founder at hospitality management jobs|founder at hospitality management jobs|founder at hospitality management jobs|founder at hospitality management jobs,studied hospitality management at đại học tôn đức thắng|studied hospitality management at đại học tôn đức thắng,went to thpt phan thanh giản,"ho chi minh city, vietnam|bến tre",female
6654,no workplaces to show,no schools to show,no schools to show,no places to show,female
6655,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phú lâm",notknown
6656,no workplaces to show,no schools to show,no schools to show,"yamanashi|nam định, nam định, vietnam",male
6657,thpt tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
6658,no workplaces to show,no schools to show,no schools to show,no places to show,male
6659,no workplaces to show,no schools to show,no schools to show,"mitho, tiền giang, vietnam",male
6660,no workplaces to show,studies at university of economics ho chi minh city - ueh,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,female
6661,works at bia lu quán,no schools to show,went to thpt đức trí,tân châu,female
