id,Workplaces,College,School,Places,Gender
983,works at tân châu shop|works at tân châu shop|works at tân châu shop|works at tân châu shop|works at tân châu shop,studied nhà báo at trường đời,went to thpt nhà báo|went to thpt nhà báo,"soc trang|ke sach|tân an, long an|binh duong, quang nam-da nang, vietnam|tphcm",male
984,,,,,
985,no workplaces to show,no schools to show,no schools to show,no places to show,female
986,works at dân phú yên,studied at đại học tdtt tp.hcm,went to trường thpt lê trung kiên.đông hòa-phúyên|went to trường thpt lê trung kiên.đông hòa-phúyên,tuy hòa|tuy hòa,female
987,works at châu đốc,no schools to show,no schools to show,"angiang, an giang, vietnam|chaudok, an giang, vietnam|angiang, an giang, vietnam",notknown
988,no workplaces to show,"studied at thpt nguyễn hồng đạo,phù cát,bình định",no schools to show,"ho chi minh city, vietnam|binh dinh, nghia binh, vietnam",male
989,tân châu at trường thpt nguyễn sinh sắc,no schools to show,no schools to show,tân châu,male
990,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
991,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
992,no workplaces to show,no schools to show,no schools to show,no places to show,female
993,no workplaces to show,studied computer science & engineering (cse) at vietnamese-german university vgu,went to thpt chuyên lý tự trọng,cà mau,female
994,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thcs nguyen du,no places to show,female
995,makeup- nhận makeup tận nhà,no schools to show,went to trường thpt nhơn trạch,nhon trach,female
996,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam",male
997,no workplaces to show,no schools to show,no schools to show,tân châu,female
998,khu quân sự phú lâm phú tân  an giang,no schools to show,went to ảo plus+|went to ảo plus+,"tân châu|angiang, an giang, vietnam",male
999,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ngoc ha, ha noi, vietnam",female
1000,no workplaces to show,"studies kỹ thuật phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt quốc thái, an giang",no places to show,notknown
1001,no workplaces to show,studied at thpt nguyễn văn linh,no schools to show,tuy hòa|tuy hòa,female
1002,no workplaces to show,studies kinh doanh quốc tế at ueh - trường đại học kinh tế tp.hcm,went to trường thpt kế sách,no places to show,male
1003,no workplaces to show,no schools to show,no schools to show,phan rang,male
1004,no workplaces to show,no schools to show,goes to thpt nguyễn trãi  (bình dương)|goes to thpt nguyễn trãi  (bình dương),lái thiêu|cà mau,female
1005,former chủ nhiệm at osac _ clb hỗ trợ sinh viên trực tuyến,studies at trường đại học ngân hàng tp. hồ chí minh - hub,went to trường thpt số 2 mộ đức - quảng ngãi,no places to show,notknown
1006,no workplaces to show,"studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm","went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam",notknown
1007,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|nam định, nam định, vietnam",notknown
1008,no workplaces to show,no schools to show,no schools to show,"thu dau mot|angiang, an giang, vietnam",notknown
1009,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|biên hòa",notknown
1010,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
1011,"hue, vietnam",no schools to show,no schools to show,"tân châu|tân châu, an giang, việt nam",notknown
1012,no workplaces to show,"studied infomation technology at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt phan thanh giản,bến tre,female
1013,no workplaces to show,studied kiểm toán at ueh - trường đại học kinh tế tp.hcm,went to chuyên lê quý đôn đà nẵng / le quy don da nang|went to chuyên lê quý đôn đà nẵng / le quy don da nang,"da nang, vietnam|da nang, vietnam",male
1014,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
1015,công ty tnhh sản xuất dịch vụ  vận tải tiến phát|công ty tnhh sản xuất dịch vụ  vận tải tiến phát,studied at trường đại học thương mại,no schools to show,ben luc|thanh hóa,male
1016,người tiếp lửa và truyền cảm hứng trong kinh doanh online|người tiếp lửa và truyền cảm hứng trong kinh doanh online|người tiếp lửa và truyền cảm hứng trong kinh doanh online|người tiếp lửa và truyền cảm hứng trong kinh doanh online,no schools to show,no schools to show,cà mau,female
1017,no workplaces to show,no schools to show,no schools to show,no places to show,male
1018,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,"went to thpt nguyễn chí thanh, phú tân, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",female
1019,no workplaces to show,studies kiến trúc at đại học tôn đức thắng,went to trường trung học phổ thông nguyễn đình chiểu,"ho chi minh city, vietnam|my tho",notknown
1020,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
1021,no workplaces to show,no schools to show,went to trường thcs phú lâm,rach gia,male
1022,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1023,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1024,no workplaces to show,"studied cyber security at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt chuyên lê quý đôn - nha trang|went to thpt chuyên lê quý đôn - nha trang,nha trang|nha trang,male
1025,"works at tân châu, an giang|works at tân châu, an giang",no schools to show,goes to thpt đức trí,tân châu,male
1026,đại học tài nguyên và môi trường tp.hcm,studied công nghệ kỹ thuật môi trường at trường đại học tài nguyên và môi trường tp. hồ chí minh,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|hồng ngự",male
1027,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1028,no workplaces to show,studied luật at trường đại học luật tp. hồ chí minh,"went to thpt vĩnh bình, gò công tây, tiền giang",gò công|gò công,male
1029,no workplaces to show,no schools to show,no schools to show,no places to show,male
1030,cô chủ nhỏ at cơm tấm mộc,studied at đại học an giang,"went to thpt tân châu, an giang",tân châu,female
1031,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
1032,no workplaces to show,no schools to show,no schools to show,"vung tau|ho chi minh city, vietnam",notknown
1033,works at thpt vĩnh xương,no schools to show,"went to thpt vĩnh xương, tân châu, an giang","chaudok, an giang, vietnam",notknown
1034,no workplaces to show,no schools to show,no schools to show,da lat|da lat,male
1035,no workplaces to show,no schools to show,no schools to show,can duoc|can duoc|can duoc,notknown
1036,quản lý kinh doanh cấp cao at manulife vietnam|quản lý kinh doanh cấp cao at manulife vietnam,studied at trường đại học cần thơ|studied at trường đại học cần thơ,went to pham thai buong,tra vinh|tra vinh,female
1037,student at thpt chuyên nguyễn chí thanh,"studied computer science at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,gia nghia,male
1038,no workplaces to show,studied ngôn ngữ anh ( chuyên ngành tiếng anh du lịch ) at an giang university,went to thpt châu phú,long xuyên,notknown
1039,no workplaces to show,no schools to show,no schools to show,no places to show,male
1040,no workplaces to show,no schools to show,no schools to show,long xuyên|long xuyên,male
1041,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1042,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
1043,no workplaces to show,"studied at hanoi, vietnam",no schools to show,no places to show,notknown
1044,no workplaces to show,studies at hufi - đại học công nghiệp thực phẩm tp.hcm,went to trường thpt nguyễn hồng đạo,phù cát,female
1045,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|gia lai, gia lai, vietnam",notknown
1046,works at youth travel club - uel|works at youth travel club - uel|works at youth travel club - uel|works at youth travel club - uel|works at youth travel club - uel|works at youth travel club - uel|works at youth travel club - uel,studies business administration/travel & tourism at trường đại học kinh tế - luật,no schools to show,quang ngai,male
1047,no workplaces to show,no schools to show,went to chợ bình thành thanh bình đồng tháp,"thanh bình, ðồng tháp, vietnam|thanh bình, ðồng tháp, vietnam",female
1048,no workplaces to show,studied điện- điện tử at đại học bách khoa thành phố hồ chí minh,no schools to show,"ap tan ha, lâm ðồng, vietnam|lam ha",male
1049,no workplaces to show,no schools to show,no schools to show,no places to show,female
1050,no workplaces to show,no schools to show,went to học trực tuyến,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
1051,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",female
1052,no workplaces to show,"studied công nghệ thông tin at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",goes to trung học thực hành sài gòn,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
1053,works at đại học an giang,no schools to show,no schools to show,"chaudok, an giang, vietnam",notknown
1054,no workplaces to show,no schools to show,no schools to show,lai chau|lai chau,notknown
1055,associate software engineer at zalo|associate software engineer at zalo|associate software engineer at zalo,studied at cybersoft - đào tạo lập trình theo lộ trình dự án|studied at cybersoft - đào tạo lập trình theo lộ trình dự án,no schools to show,"ho chi minh city, vietnam|thanh bình, ðồng tháp, vietnam",male
1056,works at fpt software|works at fpt software,studied computer engineering at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|studied computer engineering at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"phú phong, bình ðịnh, vietnam|phú phong, bình ðịnh, vietnam",male
1057,no workplaces to show,"studies kĩ thuật phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,no places to show,male
1058,no workplaces to show,studies at đại học công nghiệp hà nôi,went to trường thpt thanh hà - hải dương,hải dương|điện biên phủ,notknown
1059,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho ã?a, an giang, vietnam|ho chi minh city, vietnam",notknown
1060,"củ chi, hồ chí minh, vietnam",no schools to show,went to trung phu high school,"củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",notknown
1061,đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel|đoàn khoa hệ thống thông tin uel,studies e-commerce at university of economics and law - vietnam national university hcmc,no schools to show,"ho chi minh city, vietnam|đồng hới",female
1062,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
1063,worked at 3a nutrition (vietnam) - abbott,studied at iuh - trường đại học công nghiệp tp.hcm,no schools to show,"ho chi minh city, vietnam",male
1064,works at an giang province,no schools to show,went to trường thcs vĩnh xương|went to trường thcs vĩnh xương,"angiang, an giang, vietnam|tân châu",male
1065,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1066,học sinh at trường trung học phổ thông nguyễn đình chiểu,no schools to show,went to trường trung học phổ thông nguyễn đình chiểu,my tho|my tho,female
1067,no workplaces to show,no schools to show,no schools to show,long xuyên,male
1068,no workplaces to show,studies khoa học máy tính - computer science at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam|hồng ngự",male
1069,học sinh at nguyen huu cau high school|học sinh at nguyen huu cau high school|học sinh at nguyen huu cau high school,studied at fpt university hcm,went to nguyen huu cau high school|went to nguyen huu cau high school,"hóc môn, hồ chí minh, vietnam|hóc môn, hồ chí minh, vietnam",male
1070,liên lạc ăn nhậu at quán nhậu đường phố,no schools to show,no schools to show,no places to show,male
1071,no workplaces to show,studied at nttu - đại học nguyễn tất thành,no schools to show,"ho chi minh city, vietnam|da nang, vietnam",notknown
1072,no workplaces to show,studied at nttu - đại học nguyễn tất thành,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
1073,no workplaces to show,no schools to show,no schools to show,"tinh bien|chau phú, an giang, vietnam",notknown
1074,works at meow nail,studied at thpt hòa đa,went to thpt hòa đa,"ho chi minh city, vietnam|phan ri cua, thuin hai, vietnam",female
1075,founder & ceo at harmony media|founder & ceo at harmony media|founder & ceo at harmony media|founder & ceo at harmony media|founder & ceo at harmony media,"studies toán học at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường thpt củ chi,"củ chi, hồ chí minh, vietnam",male
1076,no workplaces to show,no schools to show,no schools to show,no places to show,female
1077,no workplaces to show,studies at hiu - đại học quốc tế hồng bàng,went to cựu học sinh trường thpt ca văn thỉnh - an thới,"ho chi minh city, vietnam|bến tre",notknown
1078,tân châu,no schools to show,no schools to show,"bình chánh, hồ chí minh, vietnam|angiang, an giang, vietnam|bình chánh, hồ chí minh, vietnam",notknown
1079,works at binh duong|works at binh duong,no schools to show,no schools to show,"ap binh duong (1), vietnam|angiang, an giang, vietnam",male
1080,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1081,nhận làm nail tại nhà|nhận làm nail tại nhà,no schools to show,"went to long khánh, ðồng tháp, vietnam",ba tri|hồng ngự|ba tri,female
1082,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
1083,founder/manager at giải phẫu - sinh lý,studied at eagle camp|studied at eagle camp|studied at eagle camp|studied at eagle camp|studied at eagle camp|studied at eagle camp|studied at eagle camp,no schools to show,"ho chi minh city, vietnam|hung yen, hưng yên, vietnam",male
1084,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1085,tân châu,no schools to show,no schools to show,tân châu|tân châu,male
1086,tân châu,studied hospitality & tourism management at academies australasia college singapore,went to thpt đức trí,singapore|tân châu,male
1087,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1088,no workplaces to show,no schools to show,no schools to show,no places to show,female
1089,no workplaces to show,no schools to show,no schools to show,no places to show,male
1090,works at sendagaya việt nam,no schools to show,no schools to show,no places to show,notknown
1091,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1092,no workplaces to show,no schools to show,no schools to show,no places to show,female
1093,"hanoi, vietnam",no schools to show,no schools to show,"hanoi, vietnam",notknown
1094,no workplaces to show,studied at đại học vinh,no schools to show,anh son|anh son,notknown
1095,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1096,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",can tho|tân châu,female
1097,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
1098,no workplaces to show,studied at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam|tân châu",male
1099,no workplaces to show,no schools to show,no schools to show,buon me thuot|buon me thuot,female
1100,no workplaces to show,studied at cao đẳng kinh tế đối ngoại tp.hcm,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam",notknown
1101,no workplaces to show,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam",male
1102,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,bến tre,notknown
1103,works at k45 đhyd cần thơ,studied at trường đại học y dược cần thơ,went to trường thpt bình khánh,can tho|can tho,notknown
1104,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1105,no workplaces to show,"studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường thpt gia định,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
1106,works at fan of one piece|works at fan of one piece,no schools to show,went to thcs long sơn,tân châu|tân châu,male
1107,"works at the adora, hoàng văn thụ, tân bình, thành phố hồ chí minh",studied quản trị du lịch-nhà hàng-khách sạn at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|cà mau",male
1108,no workplaces to show,no schools to show,no schools to show,no places to show,female
1109,no workplaces to show,no schools to show,no schools to show,no places to show,female
1110,works at công ty cổ phần thương mại dịch vụ cổng vàng|works at công ty cổ phần thương mại dịch vụ cổng vàng,studied at trường đại học nông lâm tp.hcm,went to trường thpt an phước,"phan rang|phan rang-tháp chàm, ninh thuận, vietnam",female
1111,no workplaces to show,studied quản trị dịch vụ du lịch và lữ hành_traveltourism at cao dang can tho,went to thcs chu văn an tân châu,"can tho|angiang, an giang, vietnam",notknown
1112,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
1113,no workplaces to show,no schools to show,no schools to show,no places to show,female
1114,research assistants at beloit college|research assistants at beloit college,studied mathematics and computer science at beloit college,went to lý tự trọng high school for the gifted,"beloit, wisconsin|soc trang",male
1115,no workplaces to show,no schools to show,went to trường thpt lý tự trọng - hà tĩnh,no places to show,male
1116,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
1117,no workplaces to show,studied khoa tài chính ngân hàng _ chuyên ngành tài chính doanh nghiệp at trường đại học tài chính - marketing,no schools to show,"ho chi minh city, vietnam",notknown
1118,quy nhon,no schools to show,no schools to show,quy nhon|quy nhon|quy nhon,notknown
1119,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
1120,gò công,no schools to show,no schools to show,gò công,female
1121,studying at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied khoa học và kỹ thuật thông tin at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to rạch kiến high school,"long hoa, long an, vietnam|can duoc",male
1122,no workplaces to show,no schools to show,went to truong thpt long khanh a,"ho chi minh city, vietnam|hồng ngự",male
1123,no workplaces to show,no schools to show,no schools to show,no places to show,female
1124,no workplaces to show,no schools to show,no schools to show,no places to show,female
1125,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|bình chánh, hồ chí minh, vietnam",female
1126,no workplaces to show,no schools to show,no schools to show,vung tau,male
1127,no workplaces to show,studied at dai hoc an giang,no schools to show,"angiang, an giang, vietnam|tân châu",male
1128,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
1129,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
1130,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
1131,no workplaces to show,no schools to show,no schools to show,tân châu,male
1132,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phan rang-tháp chàm, ninh thuận, vietnam",male
1133,works at đồng tháp quê tôi,studied at trường thcs tràm chim,went to thcs tràm chim,"tràm chim, ðồng tháp, vietnam|tràm chim, ðồng tháp, vietnam|tràm chim, ðồng tháp, vietnam",notknown
1134,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1135,"works at nam trà my, quảng nam",no schools to show,"went to thpt  bắc trà my, bắc trà my, quảng nam","quang nam, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",notknown
1136,works at binh duong - viet nam,no schools to show,goes to trường thpt võ thị hồng - cà mau,ben cat|cà mau,female
1137,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",no places to show,notknown
1138,no workplaces to show,studied at trường đại học văn lang,no schools to show,tây ninh|tây ninh,notknown
1139,manager at dầu nhớt chính hãng 446,studied quản trị lữ hành at cao đẳng du lịch sài gòn,"went to thcs nguyễn văn nghi, quận gò vấp, tp.hcm","ho chi minh city, vietnam|ho chi minh city, vietnam",male
1140,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1141,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1142,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1143,no workplaces to show,studied at đại học an giang,went to trường thpt nguyễn văn thoại,"ap my thoi, an giang, vietnam",female
1144,no workplaces to show,studied at trường đại học bách khoa - đh quốc gia tp.hcm,"went to thpt tân châu, an giang",no places to show,notknown
1145,no workplaces to show,no schools to show,no schools to show,no places to show,male
1146,"hanoi, vietnam",no schools to show,went to bach dang high schook,"quảng yên, quảng ninh, vietnam|quảng yên, quảng ninh, vietnam",female
1147,no workplaces to show,no schools to show,no schools to show,no places to show,male
1148,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1149,no workplaces to show,no schools to show,went to trường thcs la ngà,"là ngà, vietnam",notknown
1150,no workplaces to show,studies kỹ thuật phần mềm at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,bến tre|bến tre,male
1151,no workplaces to show,no schools to show,no schools to show,no places to show,male
1152,tân châu,no schools to show,no schools to show,"angiang, an giang, vietnam",female
1153,"hanoi, vietnam",studied at trường thpt lý thái tổ hà nội,no schools to show,buon me thuot,notknown
1154,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1155,no workplaces to show,no schools to show,no schools to show,no places to show,male
1156,works at mây beauty spa clinic|works at mây beauty spa clinic|works at mây beauty spa clinic,studied at học viện đào tạo mỹ nhân|studied at học viện đào tạo mỹ nhân,no schools to show,"ho chi minh city, vietnam",female
1157,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1158,no workplaces to show,no schools to show,no schools to show,"nam định, nam định, vietnam",notknown
1159,trường thcs & thpt lê lợi-phan thiết,studied at đhsp tphcm,went to trường thpt số 1 tư nghĩa,phan thiet|quang ngai,male
1160,no workplaces to show,no schools to show,no schools to show,vung tau|vung tau,notknown
1161,no workplaces to show,no schools to show,no schools to show,no places to show,male
1162,no workplaces to show,studied at can tho university of medicine and pharmarcy,went to trường thpt lấp vò 1,lap vo,male
1163,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
1164,no workplaces to show,no schools to show,no schools to show,di an,notknown
1165,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thcs & thpt huỳnh văn nghệ,"vinh cuu|ho chi minh city, vietnam",female
1166,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
1167,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",no places to show,female
1168,ủy viên ban chấp hành at đoàn khoa luật dân sự - trường đh luật tphcm|ủy viên ban chấp hành at đoàn khoa luật dân sự - trường đh luật tphcm|ủy viên ban chấp hành at đoàn khoa luật dân sự - trường đh luật tphcm,studies at trường đại học luật tp. hồ chí minh,went to thpt lý thường kiệt-hóc môn|went to thpt lý thường kiệt-hóc môn,"hóc môn, hồ chí minh, vietnam",female
1169,an giang,studied at đại học cần thơ - ctu.vn,"went to thpt tân châu, an giang","phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",male
1170,no workplaces to show,studies commerical law at trường đại học luật tp. hồ chí minh,went to thpt thị xã quảng trị|went to thpt thị xã quảng trị,"ho chi minh city, vietnam|quảng trị",female
1171,works at tự do|works at tự do,no schools to show,no schools to show,"di an|suŏng, cambodia",male
1172,no workplaces to show,no schools to show,no schools to show,tân châu|hồng ngự,female
1173,no workplaces to show,no schools to show,went to trường thpt phan chu trinh - sông cầu - phú yên,sông cầu,notknown
1174,no workplaces to show,no schools to show,no schools to show,"los angeles, california",male
1175,no workplaces to show,no schools to show,went to học sinh trường thpt phước thiền,nhon trach,female
1176,no workplaces to show,no schools to show,no schools to show,no places to show,female
1177,no workplaces to show,studies at 明新科技大學,went to thpt hồng ngự 3,"hsinchu, taiwan|thuong lac, ðồng tháp, vietnam",male
1178,no workplaces to show,no schools to show,went to thpt chuyên lê quý đôn quảng trị,"ho chi minh city, vietnam|hue, vietnam",female
1179,no workplaces to show,no schools to show,no schools to show,ben cat,female
1180,tân châu,no schools to show,went to thcs long thạnh|went to thcs long thạnh,"tân châu|angiang, an giang, vietnam",female
1181,no workplaces to show,no schools to show,no schools to show,vinh|vinh,female
1182,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1183,nhân viên chăm sóc thú cưng at phòng khám thú y quỳnh lâm,no schools to show,no schools to show,tân châu,notknown
1184,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
1185,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1186,quảng nam province,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",notknown
1187,no workplaces to show,studied pr và tổ chức sự kiện at cao đẳng fpt polytechnic,no schools to show,"ho chi minh city, vietnam|tra vinh",female
1188,no workplaces to show,studies ăn hàng ở không at trường thcs & thpt phú thạnh|studies ăn hàng ở không at trường thcs & thpt phú thạnh,went to thcs phú lâm,"thủ đức, hồ chí minh, vietnam|long xuyên",notknown
1189,works at nhà báo (ăn rồi báo)|works at nhà báo (ăn rồi báo),studied at học viện tài chính (academy of finance),went to hanoi – amsterdam high school,"củ chi, hồ chí minh, vietnam|rach gia",notknown
1190,former ủy viên btv đoàn trường at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied khoa học và kỹ thuật thông tin at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt trần văn ơn,"ho chi minh city, vietnam|bến tre",male
1191,no workplaces to show,no schools to show,no schools to show,no places to show,female
1192,no workplaces to show,no schools to show,no schools to show,gò công,male
1193,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1194,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|gò quao",notknown
1195,no workplaces to show,no schools to show,no schools to show,chon thanh|hải dương,notknown
1196,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|binh dinh, nghia binh, vietnam",male
1197,bình dương province,no schools to show,no schools to show,bac lieu|bac lieu,notknown
1198,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1199,no workplaces to show,no schools to show,went to thpt đức trí,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
1200,works at trọng rùa barber shop,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
1201,no workplaces to show,studies at trường đại học sư phạm kỹ thuật tp.hcm,went to thpt vĩnh kim - châu thành - tiền giang|went to thpt vĩnh kim - châu thành - tiền giang,"ho chi minh city, vietnam|châu thành, tiền giang, vietnam",male
1202,booking manager at khu 13|booking manager at khu 13|booking manager at khu 13|booking manager at khu 13|booking manager at khu 13|booking manager at khu 13|booking manager at khu 13|booking manager at khu 13|booking manager at khu 13|booking manager at khu 13,studies quản trị kinh doanh at uef - đại học kinh tế tài chính tp.hcm,went to học sinh thpt hồng ngự 1,"hồng ngự|ho chi minh city, vietnam",male
