id,Workplaces,College,School,Places,Gender
5608,"ho chi minh city, vietnam",no schools to show,went to bình thuận province,"ho chi minh city, vietnam|ap binh thuan, minh hai, vietnam",notknown
5609,no workplaces to show,no schools to show,no schools to show,"long xuyên|angiang, an giang, vietnam",notknown
5610,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang",phú lâm|phú lâm|phú lâm,notknown
5611,no workplaces to show,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to trường thpt bàu bàng,"ap binh duong (1), vietnam|thanh hóa",notknown
5612,no workplaces to show,studies quản trị dịch vụ du lịch và lữ hành at iuh - trường đại học công nghiệp tp.hcm,no schools to show,no places to show,female
5613,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
5614,works at coteccons,studied at hanoi university of civil engineering,went to thpt nguyễn đức mậu,"quynh luu, nghệ an, vietnam",male
5615,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phú lâm, an giang, vietnam",notknown
5616,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5617,no workplaces to show,no schools to show,no schools to show,"long thanh|hanoi, vietnam",notknown
5618,no workplaces to show,no schools to show,no schools to show,da lat|da lat,notknown
5619,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5620,works at tiktok|works at tiktok,studied at mèo studio,no schools to show,long xuyên,notknown
5621,no workplaces to show,no schools to show,no schools to show,no places to show,male
5622,no workplaces to show,no schools to show,no schools to show,no places to show,male
5623,works at thpt sông đốc,studied at trường thpt sông đốc,went to thpt sông đốc,cà mau|cà mau,female
5624,tân châu,no schools to show,"went to thpt tân châu, an giang",no places to show,female
5625,software development engineer at fpt tan thuan 3 building,studied at đại học công nghệ sài gòn - saigon technology university,went to trường thcs ngô gia tự,"ho chi minh city, vietnam|tinh pleiku, gia lai, vietnam",female
5626,no workplaces to show,"studied truyền thông&mạng máy tính at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt cheguevara, mỏ cày, bến tre",bến tre|mo cay,female
5627,no workplaces to show,studied computer science at đại học bách khoa tphcm,went to trường thpt chuyên trần hưng đạo - bình thuận,"ho chi minh city, vietnam|phan thiet",male
5628,no workplaces to show,studies at trường đại học cần thơ,went to thpt long khánh a,hồng ngự,female
5629,"works at thpt nguyễn thái học, chư pưh, gia lai",studied at trường đại học ngân hàng thành phố hồ chí minh,no schools to show,"gia lai, gia lai, vietnam",female
5630,no workplaces to show,no schools to show,goes to thcs vĩnh hội đông,"vinh hoi dong, an giang, vietnam|vinh hoi dong, an giang, vietnam",female
5631,no workplaces to show,studied at trường thpt phú mỹ,went to trường thpt phú mỹ,vung tau|vung tau,female
5632,no workplaces to show,studies at sai gon tourism vocational college,no schools to show,"ho chi minh city, vietnam|tân châu",female
5633,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,female
5634,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5635,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5636,no workplaces to show,no schools to show,no schools to show,no places to show,female
5637,no workplaces to show,no schools to show,no schools to show,"buôn ma thuột, đắc lắk, vietnam|thái bình, thái bình, vietnam",female
5638,works at an giang,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
5639,no workplaces to show,studied at an giang university,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
5640,no workplaces to show,no schools to show,no schools to show,no places to show,male
5641,tuy hòa,studied at trường đại hoc gj đo,"went to thpt nguyễn văn linh, đông hòa,phú yên",tuy hòa|phù yên,male
5642,no workplaces to show,studied học quản trị khách sạn at cao đẳng du lịch sài gòn,no schools to show,no places to show,female
5643,no workplaces to show,no schools to show,no schools to show,no places to show,male
5644,no workplaces to show,no schools to show,no schools to show,no places to show,female
5645,ủy viên ban thường vụ at đoàn khoa cntt trường đh nông lâm tp. hồ chí minh,studied at trường đại học nông lâm tp.hcm|studied at trường đại học nông lâm tp.hcm,went to thpt nguyễn du,no places to show,male
5646,no workplaces to show,no schools to show,no schools to show,no places to show,female
5647,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
5648,sales at thành phố cần thơ|sales at thành phố cần thơ,studied đóng phim jav at thpt châu văn liêm - cần thơ city i can't stop,went to trường thpt châu văn liêm,can tho|can tho,male
5649,𝐓𝐡𝐚̀𝐧𝐡 𝐯𝐢𝐞̂𝐧 𝐡𝐞̣̂ 𝐭𝐡𝐨̂́𝐧𝐠 𝐭𝐢𝐧𝐡 𝐝𝐚̂̀𝐮 𝐭𝐡𝐨̛𝐦 𝐡𝐩𝐚𝐫𝐟𝐮𝐦 𝐭𝐚̣𝐢 𝐕𝐢𝐞̣̂𝐭 𝐍𝐚𝐦|𝐓𝐡𝐚̀𝐧𝐡 𝐯𝐢𝐞̂𝐧 𝐡𝐞̣̂ 𝐭𝐡𝐨̂́𝐧𝐠 𝐭𝐢𝐧𝐡 𝐝𝐚̂̀𝐮 𝐭𝐡𝐨̛𝐦 𝐡𝐩𝐚𝐫𝐟𝐮𝐦 𝐭𝐚̣𝐢 𝐕𝐢𝐞̣̂𝐭 𝐍𝐚𝐦|𝐓𝐡𝐚̀𝐧𝐡 𝐯𝐢𝐞̂𝐧 𝐡𝐞̣̂ 𝐭𝐡𝐨̂́𝐧𝐠 𝐭𝐢𝐧𝐡 𝐝𝐚̂̀𝐮 𝐭𝐡𝐨̛𝐦 𝐡𝐩𝐚𝐫𝐟𝐮𝐦 𝐭𝐚̣𝐢 𝐕𝐢𝐞̣̂𝐭 𝐍𝐚𝐦|𝐓𝐡𝐚̀𝐧𝐡 𝐯𝐢𝐞̂𝐧 𝐡𝐞̣̂ 𝐭𝐡𝐨̂́𝐧𝐠 𝐭𝐢𝐧𝐡 𝐝𝐚̂̀𝐮 𝐭𝐡𝐨̛𝐦 𝐡𝐩𝐚𝐫𝐟𝐮𝐦 𝐭𝐚̣𝐢 𝐕𝐢𝐞̣̂𝐭 𝐍𝐚𝐦,studied at trường đại học an giang,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
5650,no workplaces to show,studied khoa luật kinh tế at trường đại học ngân hàng tp. hồ chí minh - hub,went to thpt chuyen nguyen thi minh khai,soc trang|soc trang,female
5651,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
5652,works at bản tin xanh-green news,no schools to show,no schools to show,no places to show,male
5653,no workplaces to show,no schools to show,no schools to show,no places to show,female
5654,no workplaces to show,no schools to show,went to trường thpt an thới,bến tre|mo cay,notknown
5655,no workplaces to show,no schools to show,no schools to show,rach goc|cà mau,female
5656,khoan giếng|khoan giếng,studied đi rông at dai hoc quang nam,no schools to show,tien phuoc|tien phuoc,male
5657,no workplaces to show,no schools to show,went to trường trung học cơ sở phú vĩnh,"tân châu|angiang, an giang, vietnam",male
5658,"ho chi minh city, vietnam|ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
5659,tân châu,no schools to show,went to thpt duc tri,"ho chi minh city, vietnam|tân châu|thuận an, bình dương",male
5660,ban chủ nhiệm at clb học thuật marianest,"studies at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to thcs lam sơn|went to thcs lam sơn,"ho chi minh city, vietnam",male
5661,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
5662,no workplaces to show,studied at trường đại học thủy lợi - cơ sở 2,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
5663,no workplaces to show,no schools to show,went to trường thpt dầu giây,biên hòa,notknown
5664,mentee at massp - math and science summer program|mentee at massp - math and science summer program,"studied at thcs mạc đĩnh chi - hòa thành, tây ninh|studied at thcs mạc đĩnh chi - hòa thành, tây ninh",went to n1-k23 hlk|went to n1-k23 hlk,no places to show,male
5665,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5666,android developer at google developers|android developer at google developers|android developer at google developers,studied android developer at cao đẳng fpt polytechnic tp hồ chí minh,went to trường thpt tiểu cần|went to trường thpt tiểu cần,"ho chi minh city, vietnam|tân an, long an",male
5667,no workplaces to show,studied công nghệ thông tin at học viện công nghệ bưu chính viễn thông - ptit,went to trường thpt chuyên hùng vương - gia laip,"pleiku|nam định, nam định, vietnam",male
5668,co-founder/ceo at toeic workshop system - tws,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
5669,,,,,
5670,trị mụn bà lão_top 10 chất lượng châu á|trị mụn bà lão_top 10 chất lượng châu á|trị mụn bà lão_top 10 chất lượng châu á|trị mụn bà lão_top 10 chất lượng châu á,studies at trường đại học nông lâm tp.hcm,"went to thpt nguyễn hồng đạo,phù cát,bình định","ho chi minh city, vietnam|binh dinh, nghia binh, vietnam",female
5671,cô chủ nhỏ at ly trương big size|cô chủ nhỏ at ly trương big size|cô chủ nhỏ at ly trương big size|cô chủ nhỏ at ly trương big size|cô chủ nhỏ at ly trương big size|cô chủ nhỏ at ly trương big size,studied at nhạc viện tp.hcm.|studied at nhạc viện tp.hcm.,went to trường thpt mạc đĩnh chi,đồng hới,female
5672,no workplaces to show,no schools to show,no schools to show,"binh phuoc, vietnam",female
5673,no workplaces to show,no schools to show,went to ngo quyen high school,no places to show,female
5674,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
5675,thành phố hồ chí minh|thành phố hồ chí minh|thành phố hồ chí minh|thành phố hồ chí minh,no schools to show,went to truong trung hoc co so long khanh a,"long khánh, ðồng tháp, vietnam",notknown
5676,no workplaces to show,no schools to show,no schools to show,tân châu,male
5677,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5678,no workplaces to show,no schools to show,no schools to show,biên hòa,notknown
5679,no workplaces to show,no schools to show,no schools to show,no places to show,male
5680,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
5681,works at binh duong - viet nam,no schools to show,no schools to show,ben cat,female
5682,học sinh at daklak buon ma thuot|học sinh at daklak buon ma thuot,"studied kỹ thuật phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt trần quốc toản|went to thpt trần quốc toản,"buôn ma thuột, đắc lắk, vietnam|thái bình, thái bình, vietnam",male
5683,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,notknown
5684,tân châu,no schools to show,went to thpt đức trí,tân châu|tân châu,male
5685,tân châu,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",female
5686,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, chợ vàm, phú tân, an giang","angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
5687,no workplaces to show,studies at đại học tôn đức thắng,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",male
5688,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
5689,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5690,tân châu|tân châu,no schools to show,went to thpt đức trí|went to thpt đức trí,tân châu|tân châu,male
5691,no workplaces to show,no schools to show,no schools to show,no places to show,female
5692,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
5693,nhân viên phục vụ at the pizza company vietnam,studied information technology [ i.t ] ( computer science ) at trường đại học ngoại ngữ - tin học tp. hcm - huflit,no schools to show,no places to show,notknown
5694,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
5695,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
5696,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
5697,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",no places to show,notknown
5698,no workplaces to show,no schools to show,no schools to show,quang ngai|quang ngai,notknown
5699,no workplaces to show,no schools to show,no schools to show,no places to show,female
5700,no workplaces to show,studied at đại học kinh tế tp.hcm- ueh,went to trường thpt bù đăng - bình phước,"binh phuoc, vietnam|binh phuoc, vietnam",notknown
5701,no workplaces to show,no schools to show,no schools to show,"houston, texas|houston, texas",notknown
5702,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5703,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5704,no workplaces to show,no schools to show,no schools to show,"ap tan ha, lâm ðồng, vietnam|quynh luu, nghệ an, vietnam",female
5705,no workplaces to show,no schools to show,no schools to show,long xuyên|long xuyên,notknown
5706,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5707,no workplaces to show,studies y đa khoa at đại học y dược cần thơ|studies y đa khoa at đại học y dược cần thơ,went to thpt chu văn an - an giang,"phu my, an giang, vietnam",female
5708,fan cứng at fc barcelona|fan cứng at fc barcelona,studies bác sĩ đa khoa at khoa y - đại học y dược cần thơ,went to trường thpt võ thị hồng - cà mau,cà mau|cà mau,male
5709,works at esc hcmute,studies at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,no schools to show,"ho chi minh city, vietnam|binh phuoc, vietnam",male
5710,trung cap dong y hai duong,no schools to show,no schools to show,hải dương|hải dương,male
5711,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm|studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|cao lãnh",female
5712,no workplaces to show,no schools to show,went to trường thpt tân châu,"ho chi minh city, vietnam|long thuan, ðồng tháp, vietnam",female
5713,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|huong thanh phu, bến tre, vietnam",notknown
5714,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,went to trường thpt chiêm thành tấn,"ho chi minh city, vietnam|gò quao",notknown
5715,"tân thành, hồ chí minh, vietnam|tân thành, hồ chí minh, vietnam",no schools to show,"went to thpt nguyễn quang diêu, tân châu, an giang","ho chi minh city, vietnam|tân châu",male
5716,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
5717,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
5718,no workplaces to show,studies công nghệ sinh học at đại học cần thơ - ctu.vn,went to thcs vinh xuong,"tân châu|vinh xuong, prey veng, cambodia",female
5719,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|gia lai, gia lai, vietnam",notknown
5720,works at cửa hàng xe máy hk team 0939080609|works at cửa hàng xe máy hk team 0939080609,no schools to show,went to trường thpt chu văn an - phú tân - an giang,"phu my, an giang, vietnam|angiang, an giang, vietnam",female
5721,designer at green academy vietnam|designer at green academy vietnam|designer at green academy vietnam,studies ngôn ngữ anh at uef - đại học kinh tế tài chính tp.hcm,went to thpt dĩ an,di an|di an,notknown
5722,no workplaces to show,no schools to show,no schools to show,no places to show,male
5723,phó chủ nhiệm clb du lịch trường đại học vinh|phó chủ nhiệm clb du lịch trường đại học vinh|phó chủ nhiệm clb du lịch trường đại học vinh|phó chủ nhiệm clb du lịch trường đại học vinh,no schools to show,no schools to show,vinh|anh son,male
5724,no workplaces to show,no schools to show,no schools to show,long xuyên|tra vinh,female
5725,no workplaces to show,no schools to show,no schools to show,no places to show,male
5726,no workplaces to show,no schools to show,no schools to show,no places to show,female
5727,no workplaces to show,no schools to show,went to trường thpt số 2 mộ đức - quảng ngãi,quang ngai|quang ngai,male
5728,no workplaces to show,no schools to show,no schools to show,no places to show,male
5729,no workplaces to show,no schools to show,no schools to show,no places to show,male
5730,no workplaces to show,studied bác sỹ thú y (veterinary medicine) at trường đại học nông lâm tp.hcm,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",hồng ngự|tân châu,female
5731,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|hồng ngự",notknown
5732,tây ninh,studied sư phạm toán học at trường đại học sư phạm thành phố hồ chí minh - hcmue,went to thpt chuyên hoàng lê kha- tây ninh,tây ninh|tây ninh,male
5733,no workplaces to show,no schools to show,went to thcs thsp lý tự trọng,"kon tum, kon tum, vietnam|kon tum",male
5734,no workplaces to show,no schools to show,no schools to show,no places to show,male
5735,works at thanh auto,studies at trường cao đẳng kinh tế - kỹ thuật thành phố hồ chí minh,went to thpt thăng long-lâm hà-lâm đồng,"namban, lâm ðồng, vietnam",male
5736,former marketing internship at ngân hàng nam á - nam a bank|former marketing internship at ngân hàng nam á - nam a bank,no schools to show,went to thcs long thạnh|went to thcs long thạnh,"ho chi minh city, vietnam|tân châu",notknown
5737,no workplaces to show,no schools to show,went to trường thpt ca văn thỉnh- ca van thinh high school,can tho|bến tre,female
5738,ceo at dekon technology & consulting|ceo at dekon technology & consulting|ceo at dekon technology & consulting|ceo at dekon technology & consulting|ceo at dekon technology & consulting,studied software engineering at université bordeaux 1,no schools to show,"melbourne, victoria, australia",male
5739,no workplaces to show,no schools to show,no schools to show,no places to show,female
5740,no workplaces to show,studied at thpt thạnh hóa,no schools to show,"thanh hoa, long an|thanh hoa, long an",female
5741,works at fujinet systems jsc|works at fujinet systems jsc,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam|tra vinh",male
5742,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
5743,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
5744,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
5745,no workplaces to show,no schools to show,no schools to show,"phu my, an giang, vietnam",notknown
5746,thành viên ban tổ chức - xây dựng đoàn ueh at youth ueh community|thành viên ban tổ chức - xây dựng đoàn ueh at youth ueh community,studies at ueh - trường đại học kinh tế tp.hcm,went to trường thpt chuyên trần hưng đạo - bình thuận,"phan thiet|hue, vietnam",female
5747,công nhân at việc làm điện tử -  bình dương,no schools to show,went to trường thcs & thpt chi lăng,"tân uyên|angiang, an giang, vietnam",notknown
5748,"ho chi minh city, vietnam",studied at trường đại học bách khoa - đh quốc gia tp.hcm,"went to thpt nguyễn chí thanh, phú tân, an giang",hồng ngự|hồng ngự,notknown
