id,Workplaces,College,School,Places,Gender
12158,manager at nâng tầm bản thân|manager at nâng tầm bản thân,studied kỹ sư công nghệ kỹ thuật ô tô at trường đại học nông lâm tp.hcm,no schools to show,"thủ đức|buôn ma thuột, đắc lắk, vietnam|quận 12",male
12159,no workplaces to show,no schools to show,no schools to show,no places to show,male
12160,no workplaces to show,no schools to show,went to trường thpt nguyễn quang diêu,"tân uyên|angiang, an giang, vietnam",notknown
12161,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12162,trưởng ban marketing|trưởng ban marketing|trưởng ban marketing|trưởng ban marketing,no schools to show,no schools to show,no places to show,female
12163,worked at đại học mở tphcm,studied at đại học mở tphcm,no schools to show,"thành phố hồ chí minh, hồ chí minh, vietnam|can gioc, long an, vietnam",female
12164,no workplaces to show,studied ngôn ngữ anh at trường đại học nông lâm tp.hcm,went to thpt phạm thành trung,"ho chi minh city, vietnam|cái bè",female
12165,works at tuyển sinh đại học quy nhơn,no schools to show,went to trường thpt nguyễn hồng đạo,quy nhon|phù cát,male
12166,works at netflix and chill|works at netflix and chill,no schools to show,no schools to show,tân châu,male
12167,no workplaces to show,no schools to show,no schools to show,"haiphong, hải phòng, vietnam|haiphong, hải phòng, vietnam",female
12168,no workplaces to show,no schools to show,no schools to show,kon tum|kon tum,male
12169,sinh viên at đại học công nghệ sài gòn - saigon technology university,studies cơ điện tử at đại học công nghệ sài gòn - saigon technology university,went to thpt nguyễn trung trực - lạc tấn,"ho chi minh city, vietnam|tân an, long an",notknown
12170,no workplaces to show,no schools to show,no schools to show,no places to show,female
12171,no workplaces to show,no schools to show,no schools to show,"buon me thuot|buôn ma thuột, đắc lắk, vietnam",notknown
12172,tân châu,studied at hutech - đại học công nghệ tp.hcm,goes to thpt đức trí,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
12173,no workplaces to show,studied at sthc - saigontourist hospitality college,went to share thông tin bến tre|went to share thông tin bến tre,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
12174,tân châu|tân châu,studied at đại học bôn ba,went to trung hoc,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
12175,no workplaces to show,no schools to show,no schools to show,no places to show,female
12176,no workplaces to show,no schools to show,no schools to show,no places to show,female
12177,chủ tịch at garena liên quân mobile,studied at hutech - đại học công nghệ tp.hcm,went to hanoi – amsterdam high school,"ho chi minh city, vietnam",notknown
12178,"hanoi, vietnam",studied at diễn đàn sinh viên giao thông vận tải,no schools to show,"hanoi, vietnam|hanoi, vietnam",male
12179,former giảng viên khoa luật dân sự at đại học luật thành phố hcm,studied luật kinh tế at đại học luật hà nội k20|studied luật kinh tế at đại học luật hà nội k20,went to trường thpt lương đắc bằng,"ho chi minh city, vietnam|thanh hóa",female
12180,no workplaces to show,no schools to show,no schools to show,no places to show,male
12181,works at trường đại học nông lâm tp.hcm|works at trường đại học nông lâm tp.hcm,studied at trường đại học nông lâm tp.hcm,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,female
12182,quán quân king & queen aep 2020|quán quân king & queen aep 2020|quán quân king & queen aep 2020|quán quân king & queen aep 2020|quán quân king & queen aep 2020|quán quân king & queen aep 2020,studies at trường đại học kinh tế quốc dân,went to nguyen khuyen prison|went to nguyen khuyen prison|went to nguyen khuyen prison,"hanoi, vietnam",female
12183,no workplaces to show,no schools to show,no schools to show,"rach gia, vietnam|an biên",male
12184,cán bộ tt at đài truyền thanh xã vĩnh xương,studies at trường đại học trà vinh|studies at trường đại học trà vinh,no schools to show,tân châu|tân châu|tân châu|vĩnh xương : vùng biên quê tôi,male
12185,student at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studies information system at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt cần đước,"ho chi minh city, vietnam|can duoc",female
12186,"ăn hại, ăn bám, cầm đầu at towla",studies at trường đại học cần thơ,no schools to show,"san diego, california|can tho",notknown
12187,works at trường thcs phú lâm,studied at trường đại học an giang|studied at trường đại học an giang,went to trường thcs phú thạnh,"angiang, an giang, vietnam|angiang, an giang, vietnam",male
12188,no workplaces to show,studies at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to thpt nguyễn huệ q9|went to thpt nguyễn huệ q9,"ho chi minh city, vietnam|thủ đức, hồ chí minh, vietnam",female
12189,no workplaces to show,no schools to show,no schools to show,son la|phù yên,female
12190,works at record|works at record|works at record,studied bachelor of science in computer science at university of houston-victoria|studied bachelor of science in computer science at university of houston-victoria|studied bachelor of science in computer science at university of houston-victoria,went to lý tự trọng high school for the gifted,"victoria, texas|can tho",male
12191,no workplaces to show,no schools to show,"goes to thpt tân châu, an giang",tân châu|tân châu,notknown
12192,no workplaces to show,studies công nghệ thông tin (it) at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt trần văn kiết bến tre|went to thpt trần văn kiết bến tre,bến tre|cho lach,male
12193,founder at măm măm shop,studies at trường đại học ngoại thương - cơ sở ii,"went to thpt tân châu, tân châu, an giang",tân châu,male
12194,biên tập viên at gioitreviet.vn|biên tập viên at gioitreviet.vn|biên tập viên at gioitreviet.vn|biên tập viên at gioitreviet.vn|biên tập viên at gioitreviet.vn|biên tập viên at gioitreviet.vn,no schools to show,no schools to show,no places to show,female
12195,works at đội văn nghệ khoa quản trị kinh doanh-uel|works at đội văn nghệ khoa quản trị kinh doanh-uel,studied at trường đại học kinh tế - luật|studied at trường đại học kinh tế - luật,went to trường đại học kinh tế - luật|went to trường đại học kinh tế - luật,biên hòa|biên hòa,female
12196,no workplaces to show,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
12197,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt cao lãnh 2,cao lãnh|cao lãnh,male
12198,no workplaces to show,studied at đại học tôn đức thắng,"went to thpt nguyễn thái học, chư pưh, gia lai","ho chi minh city, vietnam|gia lai, gia lai, vietnam",female
12199,studying at nguyen huu cau high school,studied at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
12200,no workplaces to show,studies cntt at hutech - đại học công nghệ tp.hcm,went to thpt- lê thành phương|went to thpt- lê thành phương,"tuy an, phú yên, vietnam|tuy an, phú yên, vietnam",male
12201,works at thpt nghĩa hưng a,no schools to show,went to thpt nghĩa hưng a,"quan lieu, ha nam ninh, vietnam|nghia hung",male
12202,no workplaces to show,no schools to show,no schools to show,"ap binh ta (2), long an, vietnam",female
12203,no workplaces to show,no schools to show,no schools to show,no places to show,female
12204,works at học viện tài chính (academy of finance),studied at học viện tài chính (academy of finance),"went to thpt lý tự trọng, thạch hà, hà tĩnh",hà tĩnh|hà tĩnh,female
12205,no workplaces to show,no schools to show,went to thpt nguyễn trường tộ - hưng nguyên - nghệ an,"ho chi minh city, vietnam|hung yen, hưng yên, vietnam",male
12206,no workplaces to show,studied at trường cao đẳng nghề cần thơ,no schools to show,"chaudok, an giang, vietnam",notknown
12207,no workplaces to show,no schools to show,no schools to show,no places to show,female
12208,no workplaces to show,no schools to show,no schools to show,no places to show,male
12209,no workplaces to show,studied at trường đại học mở tphcm,no schools to show,"ho chi minh city, vietnam",male
12210,no workplaces to show,studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,goes to thpt phan bội châu - tam kỳ,"tam ky|quang nam, quang nam-da nang, vietnam",male
12211,no workplaces to show,studies at trường đại học y khoa phạm ngọc thạch,went to thpt thsp - đhct confessions,binh minh|binh minh,female
12212,no workplaces to show,no schools to show,no schools to show,no places to show,male
12213,tân châu,studied at trường đại học nguyễn tất thành,no schools to show,tân châu|tân châu,male
12214,no workplaces to show,studied at ueh - trường đại học kinh tế tp.hcm,"went to thpt tân châu, an giang",tân châu|tân châu,male
12215,no workplaces to show,no schools to show,no schools to show,no places to show,female
12216,no workplaces to show,"studied kỹ thuật máy tính at trường đại học công nghệ thông tin, đh quốc gia tphcm",no schools to show,di an,notknown
12217,no workplaces to show,studied at university of economics ho chi minh city - ueh,went to le khiet high school,"ho chi minh city, vietnam|quang ngai",notknown
12218,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
12219,no workplaces to show,no schools to show,went to trường thpt tây hồ,"chongqing, china|chongqing, china",female
12220,works at bệnh viện truyền máu huyết học,no schools to show,no schools to show,"ho chi minh city, vietnam",female
12221,works at phan công khanh,no schools to show,no schools to show,"ho chi minh city, vietnam|hồng ngự",notknown
12222,no workplaces to show,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
12223,no workplaces to show,studied đại học thể dục thể thao tphcm at trường đại học thể dục thể thao thành phố hồ chí minh|studied đại học thể dục thể thao tphcm at trường đại học thể dục thể thao thành phố hồ chí minh,no schools to show,rach gia,notknown
12224,no workplaces to show,no schools to show,no schools to show,no places to show,female
12225,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
12226,no workplaces to show,no schools to show,no schools to show,no places to show,female
12227,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12228,works at thành phố hồ chí minh,no schools to show,no schools to show,"ho chi minh city, vietnam",male
12229,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12230,works at trường thcs phú lâm|works at trường thcs phú lâm,studied at trường tiểu học phú lâm|studied at trường tiểu học phú lâm|studied at trường tiểu học phú lâm,went to trường thcs phú lâm,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",female
12231,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|vĩnh long",notknown
12232,cẩm mỹ,no schools to show,went to thpt sông ray,"xa cam my, vietnam|cam my",notknown
12233,bến lức district|bến lức district,no schools to show,went to thailand,"ben luc|bangkok, thailand|angiang, an giang, vietnam",notknown
12234,works at windteam - clb bóng rổ trường thpt chuyên quốc học huế|works at windteam - clb bóng rổ trường thpt chuyên quốc học huế|works at windteam - clb bóng rổ trường thpt chuyên quốc học huế,studied at trường đại học bách khoa - đh quốc gia tp.hcm|studied at trường đại học bách khoa - đh quốc gia tp.hcm,went to trường quốc học - huế,ba don|ba don,male
12235,no workplaces to show,studied at trường đại học y dược cần thơ,no schools to show,can tho|bac lieu,notknown
12236,head of human resources at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|head of human resources at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|head of human resources at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studies event and hospitality management at ueh - trường đại học kinh tế tp.hcm,went to trường thpt trần phú quận tân phú|went to trường thpt trần phú quận tân phú,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
12237,no workplaces to show,no schools to show,went to trường thpt ngô văn cấn,bến tre|bến tre,female
12238,học sinh at trường thcs bạch liêu,no schools to show,no schools to show,yên thành|yên thành,female
12239,works at trường thpt võ thị hồng - cà mau,studied at daihoc supham hcm,no schools to show,no places to show,male
12240,studying at trường đại học nông lâm tp.hcm|studying at trường đại học nông lâm tp.hcm|studying at trường đại học nông lâm tp.hcm,studied bảo vệ thực vật k43 at trường đại học nông lâm tp.hcm,no schools to show,"tánh linh, bình thuận, vietnam",male
12241,no workplaces to show,no schools to show,went to trần quốc tuấn confessions,phu hoa|tuy hòa,female
12242,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
12243,vietnam designers house at web5ngay|vietnam designers house at web5ngay,no schools to show,went to hufi - đại học công nghiệp thực phẩm tp.hcm|went to hufi - đại học công nghiệp thực phẩm tp.hcm,"ho chi minh city, vietnam|phan thiet",notknown
12244,works at thpt pleiku - gia lai,studies at trường đại học văn lang|studies at trường đại học văn lang,went to trường thpt pleiku,"tinh pleiku, gia lai, vietnam|pleiku",male
12245,"former học sinh at trường thpt thanh hòa , bù đốp , bình phước","studied thương mại điện tử at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam|binh phuoc, vietnam",female
12246,no workplaces to show,no schools to show,no schools to show,di an,notknown
12247,blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go|blog owner at rachael go,no schools to show,no schools to show,"penang, malaysia|lagi, thuin hai, vietnam",female
12248,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12249,no workplaces to show,no schools to show,no schools to show,no places to show,male
12250,no workplaces to show,studied at trường đại học nông lâm tp.hcm,went to trường thpt tân an,"tân an, long an|tân an, long an",male
12251,no workplaces to show,no schools to show,no schools to show,"phu tho, phú thọ, vietnam|thu dau mot",male
12252,no workplaces to show,no schools to show,no schools to show,no places to show,male
12253,no workplaces to show,studied at ueh - trường đại học kinh tế tp.hcm,went to thpt trần quốc tuấn,phu hoa,female
12254,worked at bureau veritas group,studied tin học ứng dụng truyền thông đa phương tiện at trường cao đẳng phát thanh truyền hình ii|studied tin học ứng dụng truyền thông đa phương tiện at trường cao đẳng phát thanh truyền hình ii,went to thpt giồng ông tố,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
12255,chủ tịch hội sinh viên at đoàn - hội sinh viên trường đh nguyễn tất thành,no schools to show,no schools to show,"ho chi minh city, vietnam|phan thiet",male
12256,no workplaces to show,no schools to show,no schools to show,no places to show,female
12257,no workplaces to show,"studied bệnh học thuỷ sản at viện nuôi trồng thủy sản - institute of aquaculture, ntu, vietnam",no schools to show,can duoc|tuy hòa,female
12258,no workplaces to show,studies at nttu - đại học nguyễn tất thành,went to trường thpt phan văn đạt,"ho chi minh city, vietnam|tân an, long an",notknown
12259,chuyên phân phối sỉ và lẽ kem face sữa ông chúa|chuyên phân phối sỉ và lẽ kem face sữa ông chúa|chuyên phân phối sỉ và lẽ kem face sữa ông chúa,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
12260,no workplaces to show,no schools to show,went to trường thpt tân châu,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
12261,yoga instructor tại clb lê hạnh|yoga instructor tại clb lê hạnh|yoga instructor tại clb lê hạnh,studied at ton duc thang university - vietnam,no schools to show,"ho chi minh city, vietnam|cam ranh port, khánh hòa, vietnam",female
12262,no workplaces to show,no schools to show,went to trường thpt giá rai,tân uyên|bac lieu,notknown
12263,no workplaces to show,no schools to show,no schools to show,no places to show,male
12264,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12265,no workplaces to show,no schools to show,no schools to show,da lat,notknown
12266,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|gò quao",notknown
12267,no workplaces to show,no schools to show,no schools to show,tân châu|hồng ngự,male
12268,no workplaces to show,"studies at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm","went to thpt tân châu, tân châu, an giang",no places to show,notknown
12269,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
12270,works at câu lạc bộ dấu ấn trái tim,no schools to show,no schools to show,no places to show,notknown
12271,no workplaces to show,studied at trường thpt nguyễn hồng đạo,no schools to show,"ho chi minh city, vietnam|phù cát",male
12272,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
12273,long an,no schools to show,went to truong thcs binh hoa dong,moc hoa|moc hoa,notknown
12274,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12275,works at ielts fighter - chiến binh ielts,studied at ueh - trường đại học kinh tế tp.hcm,no schools to show,"ho chi minh city, vietnam",female
12276,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam|angiang, an giang, vietnam",notknown
12277,works at colgate palmolive vietnam,no schools to show,"went to thpt tân châu, tân châu, an giang",phú long,notknown
12278,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12279,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
12280,no workplaces to show,no schools to show,no schools to show,no places to show,male
12281,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","ho chi minh city, vietnam|long thuan, ðồng tháp, vietnam",female
12282,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12283,works at học viện hàng không việt nam ăn hàng__ở không,no schools to show,no schools to show,no places to show,female
12284,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12285,no workplaces to show,studied at university of economics and law,went to thpt quang trung-tay son-binh dinh|went to thpt quang trung-tay son-binh dinh,"ho chi minh city, vietnam|phú phong, bình ðịnh, vietnam",female
12286,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt hoàng diệu-sóc trăng|went to thpt hoàng diệu-sóc trăng,soc trang|soc trang,male
12287,tân châu,no schools to show,no schools to show,"phú lâm|angiang, an giang, vietnam",notknown
12288,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12289,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
12290,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
12291,kỹ sư lập trình nhúng và iot at tớ học lập trình nhúng,no schools to show,went to trường quốc học - huế,"le thuy|le thuy, quảng bình, vietnam",notknown
12292,no workplaces to show,no schools to show,no schools to show,long xuyên|long xuyên,female
12293,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,no places to show,female
12294,works at hội cuồng nhiệt dj tits_nonstop_bay không giới hạn_lắc cạn máu|works at hội cuồng nhiệt dj tits_nonstop_bay không giới hạn_lắc cạn máu,studied at ăn hàng ở không,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
12295,no workplaces to show,studies at đại học bách khoa thành phố hồ chí minh|studies at đại học bách khoa thành phố hồ chí minh,no schools to show,vung tau|vung tau,male
12296,no workplaces to show,studied marketing at đại học an giang,went to trường thpt tân châu|went to trường thpt tân châu|went to trường thpt tân châu,"chongqing, china|tân châu",female
12297,no workplaces to show,studies at đại học văn hóa tp hcm - vhs,no schools to show,no places to show,male
12298,no workplaces to show,no schools to show,no schools to show,no places to show,female
12299,works at bighit music,studies đông phương học at trường đại học văn lang,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
12300,no workplaces to show,studied at nam can tho university|studied at nam can tho university,no schools to show,"can tho|long thuan, ðồng tháp, vietnam",male
12301,no workplaces to show,no schools to show,no schools to show,no places to show,female
12302,works at mẹ thuỳ và 3 em bé|works at mẹ thuỳ và 3 em bé,studied at đại học hoa sen|studied at đại học hoa sen|studied at đại học hoa sen,no schools to show,no places to show,notknown
12303,no workplaces to show,no schools to show,no schools to show,no places to show,female
12304,works at facebook,no schools to show,no schools to show,"tân an, long an|tân an, long an",notknown
