id,Workplaces,College,School,Places,Gender
699,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","hanoi, vietnam",notknown
700,works at ẩm thực tây ninh|works at ẩm thực tây ninh,no schools to show,went to thpt lý thường kiệt - tây ninh,"tây ninh|angiang, an giang, vietnam",female
701,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
702,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
703,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
704,works at cty tnhh sai gon stec,no schools to show,went to thpt phan châu trinh đông hà,thu dau mot|dong ha,female
705,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
706,no workplaces to show,studied at cao đẳng fpt polytechnic,no schools to show,"ho chi minh city, vietnam|phan thiet",male
707,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam|rach gia",female
708,no workplaces to show,no schools to show,no schools to show,"phú lâm, an giang, vietnam",female
709,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
710,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
711,no workplaces to show,studies at nttu - đại học nguyễn tất thành,went to trường thpt bình hưng hòa,"ho chi minh city, vietnam|đồng hới",female
712,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
713,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
714,works at an giang|works at an giang|works at an giang|works at an giang|works at an giang,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
715,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|vung tau",male
716,no workplaces to show,no schools to show,no schools to show,no places to show,male
717,no workplaces to show,no schools to show,no schools to show,no places to show,female
718,no workplaces to show,no schools to show,no schools to show,no places to show,male
719,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,male
720,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
721,works at công ty suất ăn công nghiệp,no schools to show,no schools to show,"biên hòa|angiang, an giang, vietnam|biên hòa",notknown
722,no workplaces to show,studied at trường thpt ỷ la,no schools to show,"tuyên quang, tuyên quang, vietnam|tuyên quang, tuyên quang, vietnam",notknown
723,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
724,no workplaces to show,studied marketing at đại học an giang,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",female
725,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam",notknown
726,no workplaces to show,studied at đại học tôn đức thắng|studied at đại học tôn đức thắng,"went to thpt nguyễn chí thanh, phú tân, an giang",no places to show,male
727,works at cty may mac bowker viet nam,"studied at học ngành ăn hàng ở không! đi lông bông rồi tốt nghiệp bằng //“thiên trường""\\|studied at học ngành ăn hàng ở không! đi lông bông rồi tốt nghiệp bằng //“thiên trường""\\",no schools to show,tân châu|tân châu,notknown
728,student at trần đại nghĩa confession,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trần đại nghĩa confession,trang bom|vung tau,male
729,no workplaces to show,no schools to show,no schools to show,no places to show,male
730,no workplaces to show,no schools to show,no schools to show,no places to show,male
731,former founder & president at csac - computer science art club|former founder & president at csac - computer science art club,"studied khoa học máy tính - computer science at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt long thanh - long thanh high school|went to thpt long thanh - long thanh high school,long thành,male
732,works at ten ten mobile bán điện thoại biên hòa,no schools to show,no schools to show,no places to show,male
733,no workplaces to show,no schools to show,no schools to show,sông cầu,male
734,works at trung tâm meet - vcci,no schools to show,no schools to show,"ho chi minh city, vietnam|can tho",notknown
735,phan thiet,studied at phan thiet,no schools to show,"hai phong, vietnam",notknown
736,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"hue, vietnam|hue, vietnam",male
737,worked at thpt số 1 bố trạch - thpt lê quý đôn,no schools to show,went to trường thpt nguyễn trãi - quảng bình,bo trach|bo trach|bo trach,notknown
738,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
739,no workplaces to show,no schools to show,no schools to show,no places to show,female
740,no workplaces to show,no schools to show,no schools to show,no places to show,male
741,no workplaces to show,no schools to show,no schools to show,tân châu,male
742,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
743,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",male
744,nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.|nhượng quyền công nghệ trẻ hóa cá nhân.,no schools to show,went to tôi là học sinh thpt nguyễn ngọc thăng - bến tre,"ho chi minh city, vietnam|ap giong trom, bến tre, vietnam",female
745,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
746,no workplaces to show,studied tự động hóa at trường đại học mỏ - địa chất,no schools to show,vung tau|tân châu,male
747,works at đầu tư đầu số mới 07 tại mobifone,studied at van hoa nghe thuat va du lich nha trang,went to silla university (신라대학교),"tien du|ban m'drack, đắc lắk, vietnam",notknown
748,học viên at học viện bất động sản,studied quản trị kinh doanh at hutech - đại học công nghệ tp.hcm,went to thpt chuyên thăng long - đà lạt,"ho chi minh city, vietnam|da lat|ho chi minh city, vietnam",notknown
749,no workplaces to show,no schools to show,no schools to show,singapore,female
750,tân châu,no schools to show,no schools to show,tân châu|tân châu,female
751,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|hanoi, vietnam",notknown
752,no workplaces to show,no schools to show,goes to thpt tân châu,"long hung, vietnam",male
753,no workplaces to show,"studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm|studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",no schools to show,"ho chi minh city, vietnam|nhon trach",male
754,no workplaces to show,studied at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng|studied at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng|studied at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,went to trường ptth phan văn trị,bến tre|giong trom,male
755,no workplaces to show,no schools to show,no schools to show,tân châu|phú lâm,notknown
756,works at xưởng rang gia công cà phê - sati coffee|works at xưởng rang gia công cà phê - sati coffee,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",male
757,no workplaces to show,no schools to show,no schools to show,quy nhon|phù cát,female
758,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
759,no workplaces to show,no schools to show,no schools to show,no places to show,female
760,no workplaces to show,"studied information system at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt huỳnh thúc kháng - tiên phước - quảng nam,"ho chi minh city, vietnam|quang nam, quang nam-da nang, vietnam",female
761,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
762,sale at sale jarvis|sale at sale jarvis,studied at trường đại học mở tp. hcm - tư vấn tuyển sinh|studied at trường đại học mở tp. hcm - tư vấn tuyển sinh,went to tiếng hoa biên hòa - đồng nai|went to tiếng hoa biên hòa - đồng nai,"ho chi minh city, vietnam|biên hòa",female
763,works at bệnh viện đa khoa nhật tân,no schools to show,no schools to show,"chaudok, an giang, vietnam",notknown
764,no workplaces to show,no schools to show,no schools to show,ben cat|cà mau,notknown
765,works at gear inc.,studied at fpt university da nang,no schools to show,"da nang, vietnam",female
766,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
767,,,,,
768,,,,,
769,no workplaces to show,studied at trường thcs - thpt đức trí,no schools to show,tân châu,male
770,no workplaces to show,no schools to show,went to thpt long khanh a,hồng ngự|hồng ngự,notknown
771,kol at shopee,studied công nghệ thông tin at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"phu my, nghia binh, vietnam|phu my, nghia binh, vietnam",male
772,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam|tân châu",notknown
773,tour guide at trails of indochina,studied sư phạm tiếng anh at trường đại học sư phạm tp. hồ chí minh,no schools to show,"ho chi minh city, vietnam",male
774,works at thành phố đà lạt|works at thành phố đà lạt,no schools to show,went to thpt phan đình phùng,"buôn ma thuột, đắc lắk, vietnam|lam ha",female
775,con yêu cha mẹ at tổng đại lý skinaz việt nam,studied chính trị học at hàng không [ ăn hàng ở không]|studied chính trị học at hàng không [ ăn hàng ở không],went to an hang o khong,"ap binh duong (1), vietnam|ho chi minh city, vietnam",female
776,works at vib - ngân hàng quốc tế,studied at đại học tôn đức thắng,no schools to show,"ho chi minh city, vietnam|vung tau",notknown
777,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
778,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
779,cô chủ nhỏ <3 at cinderella vintage,studies thương mại điện tử at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt số 1 an nhơn,an nhon|an nhon,female
780,no workplaces to show,no schools to show,went to trường thpt tân châu,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",female
781,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
782,bến tre,studies đại học giáo dục mầm non at trường đại học trà vinh,went to đoàn trường thpt ca văn thỉnh,bến tre|bến tre,female
783,quản trị viên at vlu street workout|quản trị viên at vlu street workout|quản trị viên at vlu street workout|quản trị viên at vlu street workout,studies at trường đại học văn lang|studies at trường đại học văn lang,went to thpt nguyễn thái bình - tphcm,"ho chi minh city, vietnam|hải dương",female
784,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
785,chủ tịch hội đồng fa pha chém gió at ho chi minh city,no schools to show,no schools to show,"ho chi minh city, vietnam|rach gia",female
786,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
787,works at công ty tnhh worldon việt nam,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam",female
788,no workplaces to show,no schools to show,went to đoàn trường thpt phan đình phùng- đam rông,no places to show,male
789,no workplaces to show,studied interior design at trường đại học văn lang,no schools to show,no places to show,male
790,giáo viên at thpt nguyen khuyen,no schools to show,no schools to show,no places to show,female
791,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
792,tân châu,no schools to show,went to thcs chu van an,tân châu|tân châu,male
793,associate product executive at zalo|associate product executive at zalo|associate product executive at zalo,"studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to thpt chuyên lê quý đôn - nha trang,"ninh hòa, khánh hòa, vietnam|ninh hòa, khánh hòa, vietnam",male
794,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",no places to show,female
795,teacher at thpt nguyễn văn linh,no schools to show,no schools to show,no places to show,female
796,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,"went to thpt nguyễn chí thanh, chợ vàm, phú tân, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",female
797,no workplaces to show,no schools to show,no schools to show,"quy nhon|binh dinh, nghia binh, vietnam",male
798,works at an giang,studied at universitat de barcelona,went to trường thcs phú mỹ,"barcelona, spain|cà mau",notknown
799,no workplaces to show,studied ngôn ngữ anh at trường đại học ngoại ngữ - đại học đà nẵng,no schools to show,"da nang, vietnam|da nang, vietnam",female
800,福岡大学,no schools to show,went to trường thpt nguyễn trãi - brvt|went to trường thpt nguyễn trãi - brvt,fukuoka|ba ria,notknown
801,"works at quận hoàng mai, hà nội",no schools to show,no schools to show,"yen nguu, ha noi, vietnam|tinh pleiku, gia lai, vietnam",male
802,no workplaces to show,no schools to show,no schools to show,tân châu,female
803,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",notknown
804,no workplaces to show,no schools to show,no schools to show,"cho moi, an giang",female
805,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt dân tộc nội trú n'trang lơng,"ban m'drack, đắc lắk, vietnam",female
806,no workplaces to show,studied at đại học tôn đức thắng,went to thpt chuyen le khiet,"kwang ngai, quảng ngãi, vietnam|kwang ngai, quảng ngãi, vietnam",male
807,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
808,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
809,no workplaces to show,no schools to show,no schools to show,nha trang,notknown
810,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
811,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
812,"ho chi minh city, vietnam","studied at khoa cntt, robot & ttnt - đại học bình dương|studied at khoa cntt, robot & ttnt - đại học bình dương",goes to ngô thời nhiệm school,"thu dau mot|nam định, nam định, vietnam",male
813,no workplaces to show,no schools to show,went to trần đại nghĩa-đồng nai,"ho chi minh city, vietnam|biên hòa",male
814,works at công ty an cường,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",male
815,works at gia đình học ngọc trinh|works at gia đình học ngọc trinh|works at gia đình học ngọc trinh,no schools to show,no schools to show,"an thuan, song be, vietnam|phú lâm, an giang, vietnam|an thuan, song be, vietnam",male
816,666663338888 mbbank|666663338888 mbbank|666663338888 mbbank,no schools to show,no schools to show,"hanoi, vietnam|thanh hóa",notknown
817,no workplaces to show,no schools to show,went to thpt hồng ngự 3,hồng ngự|hồng ngự,female
818,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
819,works at trường đại học kinh tế - luật|works at trường đại học kinh tế - luật,studies at đại học kinh tế - luật ( đh quốc gia tp.hcm ),went to nguyen huu cau high school,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
820,no workplaces to show,studied information of technology (it) at đại học công nghệ sài gòn - saigon technology university,went to trường thpt bình tân,"ho chi minh city, vietnam",male
821,no workplaces to show,no schools to show,no schools to show,no places to show,female
822,no workplaces to show,studied at trường đời,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
823,đã làm at ở nhà phá làng phá xóm,no schools to show,went to thcs phú thạnh,"phú lâm, an giang, vietnam|angiang, an giang, vietnam",male
824,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
825,no workplaces to show,no schools to show,no schools to show,long xuyên|thanh hóa,female
826,no workplaces to show,studied at trường đại học công nghiệp tphcm,went to trường thpt số 2 mộ đức - quảng ngãi,"kwang ngai, quảng ngãi, vietnam",notknown
827,no workplaces to show,studied at trường trung cấp kỹ thuật công binh ba vi`,goes to thpt thiệu hóa,thanh hóa,male
828,shop manager at minh phượng shop|shop manager at minh phượng shop,studied at khoa học tự nhiên,no schools to show,"ho chi minh city, vietnam|phumi phlov phnom penh, kampot, cambodia",female
829,no workplaces to show,studied dược sĩ- y sỹ đa khoa at truong dai hoc nam can tho|studied dược sĩ- y sỹ đa khoa at truong dai hoc nam can tho,goes to trường thpt nguyễn huệ - tp. vũng tàu,"can tho|can tho|ho chi minh city, vietnam",male
830,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt tân hiệp - kiên giang,"ho chi minh city, vietnam|rach gia",male
831,no workplaces to show,no schools to show,went to trường thcs phú lâm,no places to show,notknown
832,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
833,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
834,former ủy viên btv đoàn trường - phó btg nhiệm kỳ xviii at trường đại học nông lâm tp.hcm|former ủy viên btv đoàn trường - phó btg nhiệm kỳ xviii at trường đại học nông lâm tp.hcm,studies ngành bảo vệ thực vật - khoa nông học at trường đại học nông lâm tp.hcm,no schools to show,cao lãnh,female
835,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
836,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
837,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam|soc trang",notknown
838,no workplaces to show,no schools to show,went to thpt số 1 bố trạch - thpt lê quý đôn,"kwang binh, quảng bình, vietnam|quảng trị",male
839,former kỹ thuật viên at shynh beauty spa phan xích long,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
840,works at blackpink - blink,studies at y đa khoa (bác sĩ đa khoa) tại đại học nam cần thơ|studies at y đa khoa (bác sĩ đa khoa) tại đại học nam cần thơ,no schools to show,can tho|tra vinh,notknown
841,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,no schools to show,"di an|hanoi, vietnam",female
842,no workplaces to show,studies at 明新科技大學,went to thpt hong ngu 3,cao lãnh|hồng ngự,female
843,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, chợ vàm, phú tân, an giang",no places to show,female
844,no workplaces to show,no schools to show,no schools to show,cam pha|beijing,female
845,no workplaces to show,no schools to show,went to thpt nguyễn việt hồng - cần thơ,no places to show,notknown
846,no workplaces to show,no schools to show,no schools to show,"an thuan, song be, vietnam",female
847,no workplaces to show,no schools to show,went to trường thcs tân hộ cơ,"ben cat|dinh bà, ðồng tháp, vietnam",notknown
848,no workplaces to show,no schools to show,went to thpt nguyễn chí thanh,no places to show,female
849,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
850,works at thành phố cần thơ|works at thành phố cần thơ,studies răng hàm mặt at can tho university of medicine and pharmacy,went to thpt chuyên lê hồng phong|went to thpt chuyên lê hồng phong,can tho|ben luc,female
851,works at ngọc trúc storec|works at ngọc trúc storec,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",notknown
852,no workplaces to show,studies khoa quan hệ quốc tế at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to quoc hoc quy nhon|went to quoc hoc quy nhon,"quy nhon|tinh pleiku, gia lai, vietnam",female
853,"hanoi, vietnam",no schools to show,no schools to show,no places to show,female
854,researcher at online research club|researcher at online research club,studied y đa khoa at dnc university,went to thpt thị xã sa đéc,can tho|sa đéc,male
855,no workplaces to show,studies at nam can tho university,"went to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",male
856,works at công ty tnhh mtv giáp quán thăng - ngã bảy,no schools to show,no schools to show,phung hiep|phung hiep,female
857,works at đông trùng hạ thảo hector - npp. khang ngân|works at đông trùng hạ thảo hector - npp. khang ngân|works at đông trùng hạ thảo hector - npp. khang ngân,studies luật học at trường đại học trà vinh,went to trường thpt ca văn thỉnh- ca van thinh high school,tra vinh|bến tre,notknown
858,giám đốc at trường thpt tân châu,studied at harvard university|studied at harvard university,"went to thpt tân châu, an giang",tân châu,female
859,no workplaces to show,studied quản trị kinh doanh - chuyên ngành nhà hàng khách sạn at cao dang nghe an giang,went to thpt đức trí,long xuyên|tân châu,female
860,ủy viên bch đoàn khoa khoa học ứng dụng|ủy viên bch đoàn khoa khoa học ứng dụng,studies at chương trình đào tạo kỹ sư chất lượng cao việt-pháp pfiev|studies at chương trình đào tạo kỹ sư chất lượng cao việt-pháp pfiev|studies at chương trình đào tạo kỹ sư chất lượng cao việt-pháp pfiev|studies at chương trình đào tạo kỹ sư chất lượng cao việt-pháp pfiev,went to thcs yaly,"pleiku|gia lai, gia lai, vietnam|ho chi minh city, vietnam",male
861,no workplaces to show,studies kinh tế xây dựng công trình giao thông at trường đại học giao thông vận tải - phân hiệu tại tp.hcm - utc2,went to thpt điền hải,"ho chi minh city, vietnam|bac lieu",notknown
862,no workplaces to show,studied kế toán at trường đại học tây đô,"went to thpt tân châu, tân châu, an giang",tân châu,female
863,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
864,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",male
865,no workplaces to show,studies marketing at iuh - trường đại học công nghiệp tp.hcm,went to trường thpt anh sơn 2,"cho do luong, nghệ an, vietnam",notknown
866,tân châu,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,notknown
867,no workplaces to show,studied at diễn đàn học sinh trường thpt minh khai,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
868,no workplaces to show,studied at trường đại học y dược cần thơ,went to thpt chuyên lý tự trọng - tp cần thơ,can tho,male
869,tân châu,no schools to show,went to thpt đức trí,tân châu,male
870,no workplaces to show,no schools to show,goes to thpt ngô quyền tp biên hòa,biên hòa|biên hòa,female
871,works at binh duong - viet nam,no schools to show,no schools to show,no places to show,male
872,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
873,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
874,tân châu,studied at đại học fpt cần thơ,no schools to show,tân châu|tân châu,male
875,no workplaces to show,no schools to show,no schools to show,biên hòa|biên hòa,male
876,no workplaces to show,studied at trường đời,no schools to show,"long xuyên|angiang, an giang, vietnam",notknown
877,no workplaces to show,no schools to show,no schools to show,no places to show,male
878,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
879,no workplaces to show,studies at nam can tho university,no schools to show,"can tho|angiang, an giang, vietnam",notknown
880,no workplaces to show,no schools to show,went to trường thpt trí đức,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
881,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
882,works at tpbank|works at tpbank|works at tpbank|works at tpbank|works at tpbank,studied at văn lang university,"went to trường thpt bùi thị xuân, đà lạt",long xuyên|da lat,female
883,no workplaces to show,no schools to show,no schools to show,bac lieu|bac lieu,female
884,no workplaces to show,no schools to show,went to thpt tiểu la - thăng bình - quảng nam,"quang nam, quang nam-da nang, vietnam",female
885,long xuyên,no schools to show,no schools to show,long xuyên,notknown
886,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam|buon me thuot",male
887,no workplaces to show,no schools to show,no schools to show,no places to show,female
