id,Workplaces,College,School,Places,Gender
6164,học sinh at meta,studies toán at trường đại học sư phạm thành phố hồ chí minh - hcmue,went to thpt ngô gia tự - tuy hòa - phú yên,tuy hòa|tuy hòa,male
6165,no workplaces to show,no schools to show,"went to thpt  nguyễn huệ, tuy hòa, phú yên","ho chi minh city, vietnam|tuy hòa",female
6166,"ho chi minh city, vietnam",studied at trường đại học ngân hàng tp. hồ chí minh - hub,no schools to show,no places to show,female
6167,no workplaces to show,no schools to show,went to thpt nguyen van thoai,"long xuyên|angiang, an giang, vietnam",male
6168,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
6169,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
6170,no workplaces to show,no schools to show,no schools to show,no places to show,female
6171,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
6172,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6173,works at viettel solutions,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt chuyên hùng vương, tp.pleiku, gia lai",no places to show,female
6174,no workplaces to show,studied at an giang university,no schools to show,"angiang, an giang, vietnam",female
6175,works at virtual reality technology|works at virtual reality technology|works at virtual reality technology,no schools to show,went to trường tiểu học -thcs - thpt bùi thị xuân biên hòa,"ho chi minh city, vietnam|biên hòa",female
6176,no workplaces to show,studied at đại học y dược tp hồ chí minh,went to trường thpt gia định,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6177,no workplaces to show,studied at trường đại học nông lâm tp.hcm,no schools to show,"ho chi minh city, vietnam|hue, vietnam",notknown
6178,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",notknown
6179,founder/manager at chupachupe studio,no schools to show,no schools to show,"chau phú, an giang, vietnam",notknown
6180,trưởng phòng at pubg mobile vn,no schools to show,no schools to show,no places to show,male
6181,no workplaces to show,no schools to show,went to thpt tiểu la - thăng bình - quảng nam,"quang nam, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",notknown
6182,no workplaces to show,no schools to show,no schools to show,no places to show,male
6183,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,male
6184,no workplaces to show,no schools to show,went to thpt chuyên lý tự trọng|went to thpt chuyên lý tự trọng,can tho|binh thuy,male
6185,no workplaces to show,studied bachelor of corporate finance at trường đại học tài chính - marketing,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
6186,no workplaces to show,no schools to show,no schools to show,no places to show,female
6187,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam",notknown
6188,học y đa khoa at trường đại học y dược cần thơ|học y đa khoa at trường đại học y dược cần thơ,no schools to show,went to truong thcs long son|went to truong thcs long son,can tho,female
6189,no workplaces to show,no schools to show,no schools to show,no places to show,female
6190,no workplaces to show,no schools to show,no schools to show,no places to show,female
6191,no workplaces to show,studied at trường đại học tài chính - marketing|studied at trường đại học tài chính - marketing|studied at trường đại học tài chính - marketing|studied at trường đại học tài chính - marketing,no schools to show,"gia lai, gia lai, vietnam|bac kan",female
6192,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6193,đang làm việc tại tou lou kou bảo sanh miếu,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
6194,student dean at trường thcs quảng thành,studied at thpt trần phú - kim long - châu đức - brvt,went to thcs quảng thành,"ap xa bang, vietnam|vung tau",male
6195,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6196,top 10 - amazing u.s chicken dish 2021|top 10 - amazing u.s chicken dish 2021|top 10 - amazing u.s chicken dish 2021|top 10 - amazing u.s chicken dish 2021,studied quản trị nhà hàng và khách sạn at hutech - đại học công nghệ tp.hcm,went to trường thpt chu văn an - phú tân - an giang,"ap phu hung, an giang, vietnam|ap phu hung, an giang, vietnam",notknown
6197,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,female
6198,no workplaces to show,no schools to show,no schools to show,no places to show,male
6199,tien phuoc,studied at diễn đàn sinh viên đại học kinh tế quốc dân|studied at diễn đàn sinh viên đại học kinh tế quốc dân,"went to trần cao vân, tam kỳ","quang nam, quang nam-da nang, vietnam",female
6200,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6201,làm mình làm mẩy at nhân văn confessions,studied quản trị dịch vụ du lịch và lữ hành at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam",male
6202,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
6203,no workplaces to show,studied at université paris cité,went to trường trung học phổ thông nguyễn đình chiểu,"my tho|paris, france",male
6204,works at giáo viên toán thcs,no schools to show,no schools to show,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",notknown
6205,illustrator artist at an chuong media,studied at trường đại học văn lang|studied at trường đại học văn lang,went to thpt đức trí,"ho chi minh city, vietnam|tân châu",female
6206,no workplaces to show,no schools to show,no schools to show,nhơn trạch|can tho,male
6207,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6208,works at thành phố đà lạt,no schools to show,went to thcs phan chu trinh,"ho chi minh city, vietnam|xa vung tau, bà rịa-vũng tàu, vietnam",male
6209,works at saritasa việt nam,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trấn biên high school,biên hòa,male
6210,no workplaces to show,studied kỹ thuật điện tử - viễn thông at trường đại học bách khoa - đh quốc gia tp.hcm,went to trường thpt chuyên thoại ngọc hầu|went to trường thpt chuyên thoại ngọc hầu,"ho chi minh city, vietnam|long xuyên",notknown
6211,no workplaces to show,no schools to show,no schools to show,no places to show,male
6212,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
6213,no workplaces to show,no schools to show,went to thcs lý thánh tông,no places to show,notknown
6214,chuyên viên dinh dưỡng at viện dinh dưỡng quốc gia|chuyên viên dinh dưỡng at viện dinh dưỡng quốc gia|chuyên viên dinh dưỡng at viện dinh dưỡng quốc gia,studies at đại học khoa học tự nhiên,no schools to show,"ho chi minh city, vietnam",notknown
6215,no workplaces to show,studied at trường đại học văn lang,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam",notknown
6216,no workplaces to show,studies huấn luyện thể thao - khoa hltt at trường đại học thể dục thể thao tp.hcm,no schools to show,"ho chi minh city, vietnam|tân an, long an",notknown
6217,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","melbourne, victoria, australia|angiang, an giang, vietnam",female
6218,,,,,
6219,,,,,
6220,"hanoi, vietnam|hanoi, vietnam",no schools to show,went to nttu - đại học nguyễn tất thành,"sông cầu|songkau, phú yên, vietnam",male
6221,works at ngân hàng nam á - nam a bank|works at ngân hàng nam á - nam a bank,studied tài chính ngân hàng at hutech - đại học công nghệ tp.hcm,"went to thpt nguyễn thị minh khai, mỏ cày nam, bến tre","ho chi minh city, vietnam|bến tre",female
6222,no workplaces to show,studied luật kinh tế at đại học mở thành phố hồ chí minh,no schools to show,cao lãnh,notknown
6223,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",studied at dai hoc khoa hoc tu nhien tphcm|studied at dai hoc khoa hoc tu nhien tphcm,went to thpt tăng bạt hổ,"hoài nhon, bình ðịnh, vietnam|hoài nhon, bình ðịnh, vietnam",male
6224,no workplaces to show,no schools to show,no schools to show,no places to show,male
6225,ha noi,no schools to show,no schools to show,"ha-nam, hà nam, vietnam",female
6226,no workplaces to show,"studies information of technology (it) at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm","went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",male
6227,no workplaces to show,no schools to show,no schools to show,"buon me thuot|hanoi, vietnam",male
6228,works at đại học bách khoa hà nội - hanoi university of science and technology,studies kĩ thuật điều khiển và tự động hoá at đại học bách khoa hà nội - hanoi university of science and technology,went to co so minh tien,hà tĩnh|hà tĩnh,male
6229,no workplaces to show,no schools to show,went to tân châu,"angiang, an giang, vietnam|angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
6230,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
6231,no workplaces to show,studied at hufi - đại học công nghiệp thực phẩm tp.hcm,no schools to show,"ho chi minh city, vietnam|lai vung",male
6232,cty ăn rồi phá,no schools to show,no schools to show,"ho chi minh city, vietnam",male
6233,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6234,no workplaces to show,studied luật kinh tế at trường đại học tây đô,went to trường thpt hồng ngự 1,can tho|hồng ngự,female
6235,no workplaces to show,no schools to show,no schools to show,no places to show,female
6236,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
6237,đồng nai province,no schools to show,goes to trường thcs thạnh phú,"vinh cuu|angiang, an giang, vietnam",male
6238,tân châu,no schools to show,no schools to show,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",notknown
6239,works at netflix|works at netflix|works at netflix,no schools to show,no schools to show,"hanoi, vietnam",female
6240,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
6241,no workplaces to show,no schools to show,no schools to show,no places to show,female
6242,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6243,no workplaces to show,studied at nam can tho university,went to thpt võ thị sáu,"can tho|chaudok, an giang, vietnam",female
6244,tân châu|tân châu,no schools to show,went to thcs chu văn an|went to thcs chu văn an,tân châu|tân châu,male
6245,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam",male
6246,no workplaces to show,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,no schools to show,long khanh|long khanh,notknown
6247,works at trường thpt nguyễn huệ,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt nguyễn huệ q9|went to thpt nguyễn huệ q9,"ho chi minh city, vietnam",female
6248,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",female
6249,vung tau,no schools to show,no schools to show,"an hoa, ðồng tháp, vietnam",notknown
6250,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,nha trang,female
6251,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",female
6252,phó ban tổ chức - xây dựng đoàn trường at youth ueh community,studies at ueh - trường đại học kinh tế tp.hcm,no schools to show,"ho chi minh city, vietnam",male
6253,no workplaces to show,no schools to show,no schools to show,no places to show,male
6254,no workplaces to show,studied at can tho university,no schools to show,tân châu,female
6255,công ty cà phê khang việt,studied dược at cao đẳng y tế an giang,went to trường trung học phổ thông tân châu,tân châu|tân châu|an giang,female
6256,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","an phu|ap phu an, an giang, vietnam",female
6257,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6258,thành viên at webdev studios|thành viên at webdev studios,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt trần văn kiết bến tre,"ho chi minh city, vietnam|bến tre",female
6259,no workplaces to show,no schools to show,went to trường thcs tân phú trung,"lạng sơn|hanoi, vietnam",notknown
6260,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
6261,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",can tho|hồng ngự,notknown
6262,student dean at trường thpt tánh linh,studied at trường thpt tánh linh,went to thpt tánh linh,"tanh linh|tánh linh, bình thuận, vietnam",female
6263,tân châu,studied at cao dang nghe an giang,went to trường thcs phú lâm,"angiang, an giang, vietnam|long xuyên",notknown
6264,worked at fpt software,studied at fpt university hcm,went to thpt dĩ an,di an|thanh hóa,male
6265,no workplaces to show,"studied mạng máy tính & truyền thông at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,cà mau|cà mau,female
6266,no workplaces to show,no schools to show,no schools to show,hội an|hội an,female
6267,works at học viện hàng ko - ăn hàng - ở ko,no schools to show,no schools to show,no places to show,male
6268,works at vijully store|works at vijully store,no schools to show,went to đại học tài chính - quản trị kinh doanh,"ho chi minh city, vietnam",female
6269,"works at s.o.c institute - dạy thật, học thật, làm việc thật|works at s.o.c institute - dạy thật, học thật, làm việc thật",studies at trường đại học ngoại thương,went to thpt chuyên quốc học huế,"hanoi, vietnam|my chanh, binh tri thien, vietnam",male
6270,giảng viên at trường đại học quốc tế - đại học quốc gia tp. hcm,no schools to show,no schools to show,"ho chi minh city, vietnam|cao lãnh",female
6271,no workplaces to show,no schools to show,no schools to show,vung tau|vung tau,male
6272,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6273,no workplaces to show,studied at trường đại học ngoại ngữ - tin học tp. hcm - huflit,went to thpt nguyễn thần hiến,kien luong|kien luong,male
6274,tân châu|tân châu,studied chay xe loi at học viện hàng không ăn xong-rồi ngủ,went to thpt duc tri,"ho chi minh city, vietnam|tân châu",male
6275,trùm sỉ nhụy hoa nghệ tây chính hãng|trùm sỉ nhụy hoa nghệ tây chính hãng|trùm sỉ nhụy hoa nghệ tây chính hãng,studied at trường đại học cần thơ,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang","tân châu|phú lâm, an giang, vietnam",female
6276,works at susu shop - thời trang cho bé,no schools to show,no schools to show,no places to show,notknown
6277,tổ cu at tung hoc tai truong thpt nguyen thi dinh,studied sư phạm nghệ thuật đại học đtháp at trường đại học đồng tháp,no schools to show,"phong my, bến tre, vietnam|bến tre",male
6278,worked at clb trái tim hồng thanh hoá,studied at cao dang y te thanh hoa,went to thpt triệu thị trinh,thanh hóa|thanh hóa,male
6279,no workplaces to show,no schools to show,went to thpt thị xã sa đéc,"sa đéc|phu my, vietnam",male
6280,𝗕𝗘𝗥𝗣𝗔𝗖𝗔𝗥𝗔𝗡 𝗗𝗘𝗡𝗚𝗔𝗡 𝗞𝗔𝗠𝗨.,studied at ‎ﭕﮨ﴿ۦ.ٲﻟﹻﹻﹻﹻﻌﹻﹻﹻﹻﻘﹻﹻﹻﹻﹻﺂﭒ ۦ﴾ﭕ.ﹺ ﭕ﴿ۦۦۦۦۦۦ ﭕ٭الہٰجزائريٰ٭ ۦۦۦۦۦۦ﴾ﭕ‎,went to ‎عنہٰٕٗۗﹻ۬ﹻۦ۬٭ﹻ ۦ۬ﹻ۬ﹻو ديہٰٕٗۗة ۦ۬٭ﹻ٭ۦ۬‎|went to ‎عنہٰٕٗۗﹻ۬ﹻۦ۬٭ﹻ ۦ۬ﹻ۬ﹻو ديہٰٕٗۗة ۦ۬٭ﹻ٭ۦ۬‎,"tering, kalimantan timur, indonesia|tenggarong, kalimantan timur, indonesia",male
6281,no workplaces to show,no schools to show,no schools to show,no places to show,female
6282,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|quy nhon",female
6283,tân châu,no schools to show,went to trường thpt tân châu,tân châu|tân châu,male
6284,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6285,no workplaces to show,no schools to show,no schools to show,no places to show,female
6286,works at thấm +,studied at trường đại học kinh tế - đại học quốc gia hà nội,went to hutech - đại học công nghệ tp.hcm,"ho chi minh city, vietnam|seoul, korea|ho chi minh city, vietnam",notknown
6287,works at binh duong - viet nam,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
6288,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
6289,tan can choco giam can himikoslim lam dep cung chi e  3.9865|tan can choco giam can himikoslim lam dep cung chi e  3.9865|tan can choco giam can himikoslim lam dep cung chi e  3.9865|tan can choco giam can himikoslim lam dep cung chi e  3.9865,studied at hutech - đại học công nghệ tp.hcm,went to hutech - đại học công nghệ tp.hcm|went to hutech - đại học công nghệ tp.hcm,"ấp tân phú, an giang, vietnam|ho chi minh city, vietnam",notknown
6290,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6291,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6292,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
6293,no workplaces to show,no schools to show,went to trường đại học quang trung,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6294,no workplaces to show,studied at thcs chém gió xuyên quốc gia!!!fa,no schools to show,quang ngai|nghia hanh,male
6295,no workplaces to show,no schools to show,no schools to show,no places to show,male
6296,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6297,works at an giang,no schools to show,no schools to show,biên hòa|biên hòa,male
6298,no workplaces to show,"studies software engineering at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",no schools to show,"ho chi minh city, vietnam",male
6299,no workplaces to show,studied at trường đại học ngân hàng thành phố hồ chí minh,went to thpt nguyễn khuyến q10,"ho chi minh city, vietnam",notknown
6300,works at binh duong - viet nam,no schools to show,no schools to show,"an thuan, song be, vietnam",notknown
6301,no workplaces to show,no schools to show,went to trường quốc học - huế|went to trường quốc học - huế,quảng trị|hai lang|tp ho chi minh,female
6302,no workplaces to show,no schools to show,went to trường thcs phú lâm,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",female
6303,no workplaces to show,studies điện tử viễn thông at đh sư phạm kĩ thuật tphcm - ute,no schools to show,"ho chi minh city, vietnam",female
6304,no workplaces to show,studied at đại học tôn đức thắng,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",male
6305,nare đạt top 10 thương hiệu uy tín-sản phẩm chất lượng|nare đạt top 10 thương hiệu uy tín-sản phẩm chất lượng|nare đạt top 10 thương hiệu uy tín-sản phẩm chất lượng|nare đạt top 10 thương hiệu uy tín-sản phẩm chất lượng,no schools to show,went to trường thpt an mỹ,ben cat|thu dau mot,female
6306,works at công ty cổ phần cấp nước phú hoà tân|works at công ty cổ phần cấp nước phú hoà tân,no schools to show,went to tiểu học trần quang cơ,"thành phố hồ chí minh, hồ chí minh, vietnam|ho chi minh city, vietnam",male
6307,no workplaces to show,studied at đại học công nghệ thực phẩm,no schools to show,"ho chi minh city, vietnam|cai nuoc, cà mau, vietnam",notknown
6308,no workplaces to show,no schools to show,no schools to show,no places to show,male
6309,no workplaces to show,studies computer science at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam|vinh thanh, bình ðịnh, vietnam",notknown
6310,no workplaces to show,no schools to show,"went to trường thcs đức thuận, thị xã hồng lĩnh, tỉnh hà tĩnh",hà tĩnh,notknown
6311,tân châu,no schools to show,went to tan chau,tân châu|tân châu,female
6312,no workplaces to show,no schools to show,no schools to show,tân châu,female
6313,works at hanuri korean fast food,no schools to show,no schools to show,"long xuyên|long xuyên|chợ vàm,phú tân",male
6314,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",female
6315,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,quy nhon,notknown
6316,no workplaces to show,no schools to show,no schools to show,"tân uyên|chau phú, an giang, vietnam",female
6317,no workplaces to show,studies at truong dai hoc nam can tho,no schools to show,sa đéc,notknown
6318,works at nguyen huu cau high school,no schools to show,went to nguyen huu cau high school,"berlin, germany|ho chi minh city, vietnam",male
6319,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6320,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6321,no workplaces to show,no schools to show,no schools to show,no places to show,female
6322,no workplaces to show,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to trường trung học phổ thông chuyên tiền giang|went to trường trung học phổ thông chuyên tiền giang,my tho,female
6323,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
6324,founder at exhausted.clo|founder at exhausted.clo,studied at hufi - đại học công nghiệp thực phẩm tp.hcm,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",female
6325,"works at thanh pho ho chi minh, viet nam",no schools to show,no schools to show,"ho chi minh city, vietnam|cà mau",female
6326,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6327,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
6328,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6329,thu dau mot,no schools to show,no schools to show,cà mau,notknown
6330,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,female
6331,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|tra vinh",notknown
6332,no workplaces to show,studies at trường đại học tài chính - marketing,went to thcs chu văn an,"ho chi minh city, vietnam|tân châu",female
6333,no workplaces to show,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6334,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6335,works at viện thẩm mỹ diva,no schools to show,no schools to show,"tân an, long an|tân an, long an",female
6336,no workplaces to show,studies k46- sư phạm tiếng anh at trường đại học cần thơ,no schools to show,"tân châu|angiang, an giang, vietnam",male
6337,worked at dhcn tphcm,studied dhnl_4 at dhcn|studied dhnl_4 at dhcn,no schools to show,"ho chi minh city, vietnam|bến tre",male
6338,pca triển vọng tại pca việt nam 2022|pca triển vọng tại pca việt nam 2022|pca triển vọng tại pca việt nam 2022,studied at hiu - đại học quốc tế hồng bàng,no schools to show,"ho chi minh city, vietnam|da nang, vietnam",notknown
6339,works at international exchange club (ussh),studies ngôn ngữ anh at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,no places to show,female
6340,no workplaces to show,no schools to show,no schools to show,"long xuyên|cho moi, an giang",notknown
6341,no workplaces to show,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,"went to thpt nguyễn chí thanh, phú tân, an giang",no places to show,female
6342,no workplaces to show,no schools to show,no schools to show,mo cay,female
6343,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|quang ngai",notknown
6344,no workplaces to show,no schools to show,no schools to show,no places to show,female
6345,no workplaces to show,no schools to show,no schools to show,no places to show,male
6346,no workplaces to show,no schools to show,no schools to show,no places to show,male
6347,thành viên at clb vovinam- việt võ đạo đh y dược huế|thành viên at clb vovinam- việt võ đạo đh y dược huế|thành viên at clb vovinam- việt võ đạo đh y dược huế,studies at đại học y dược huế - hue university of medicine and pharmacy,went to trường thpt số 2 mộ đức - quảng ngãi,"hue, vietnam",female
6348,no workplaces to show,no schools to show,no schools to show,can tho|tân châu,female
6349,no workplaces to show,no schools to show,no schools to show,long xuyên|long xuyên,notknown
6350,no workplaces to show,studies at an giang university,"went to thpt vĩnh trạch, thoại sơn, an giang",long xuyên,female
6351,works at viện thẩm mỹ diva,no schools to show,went to trường thpt tân an,"tân an, long an|tân an, long an",male
6352,works at châu đốc,no schools to show,no schools to show,no places to show,notknown
6353,no workplaces to show,studies kinh doanh quốc tế (thương mại quốc tế) - international bussiness at trường đại học tài chính - marketing,went to trường thpt phan văn đạt,"ho chi minh city, vietnam|tân an, long an",notknown
6354,works at việc làm châu đốc,no schools to show,no schools to show,no places to show,notknown
6355,no workplaces to show,no schools to show,no schools to show,tân châu,female
6356,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6357,works at the ark studio|works at the ark studio|works at the ark studio|works at the ark studio,studies information of technology (it) at trường đại học quốc tế - đại học quốc gia tp. hcm,"went to thpt nguyễn hữu cầu, hóc môn","ho chi minh city, vietnam",notknown
6358,học sinh at thpt thái hòa bd,no schools to show,went to trung học cơ sở thái hoà,"ap binh duong (1), vietnam|ho chi minh city, vietnam",male
6359,no workplaces to show,no schools to show,went to trường thpt hồng ngự 2- đồng tháp|went to trường thpt hồng ngự 2- đồng tháp,thu dau mot|hồng ngự,notknown
