id,Workplaces,College,School,Places,Gender
4834,no workplaces to show,studies at trường đại học nông lâm tp.hcm|studies at trường đại học nông lâm tp.hcm,no schools to show,"ho chi minh city, vietnam|tân an, long an",notknown
4835,,,,,
4836,"works at sông cầu, phú yên, việt nam",studied at trường đại học tây nguyên,went to trường thpt lê duẩn - bmt,buon me thuot|tuy hòa,female
4837,,,,,
4838,k12 - công tác xã hội - hcmussh,studies at đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,no places to show,female
4839,,,,,
4840,,,,,
4841,trường thpt nam kỳ khởi nghĩa high school,studies at trường đại học đồng tháp,no schools to show,"châu thành, tiền giang, vietnam",notknown
4842,works at đại học bách khoa thành phố hồ chí minh,studied at đại học bách khoa thành phố hồ chí minh,went to trường trung học phổ thông nguyễn đình chiểu,"ben tranh, tiền giang, vietnam|ben tranh, tiền giang, vietnam",male
4843,,,,,
4844,,,,,
4845,photographer at đam mê nhiếp ảnh và mẫu|photographer at đam mê nhiếp ảnh và mẫu|photographer at đam mê nhiếp ảnh và mẫu|photographer at đam mê nhiếp ảnh và mẫu,no schools to show,no schools to show,no places to show,male
4846,"shop hàng da dụng huỳnh an at chợ mới district, an giang|shop hàng da dụng huỳnh an at chợ mới district, an giang|shop hàng da dụng huỳnh an at chợ mới district, an giang|shop hàng da dụng huỳnh an at chợ mới district, an giang|shop hàng da dụng huỳnh an at chợ mới district, an giang|shop hàng da dụng huỳnh an at chợ mới district, an giang|shop hàng da dụng huỳnh an at chợ mới district, an giang|shop hàng da dụng huỳnh an at chợ mới district, an giang",no schools to show,went to thpt châu văn liêm - an giang,"ap my an, vietnam|cho moi, an giang",notknown
4847,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4848,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4849,,,,,
4850,,,,,
4851,,,,,
4852,,,,,
4853,,,,,
4854,,,,,
4855,,,,,
4856,,,,,
4857,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ba ria",female
4858,,,,,
4859,,,,,
4860,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
4861,,,,,
4862,,,,,
4863,,,,,
4864,,,,,
4865,no workplaces to show,"studies at đại học quốc tế việt đức - vgu bến cát , bình dương",no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
4866,no workplaces to show,studied at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam",notknown
4867,works at tiktok,no schools to show,no schools to show,long xuyên,notknown
4868,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4869,,,,,
4870,works at webdev studios,studied at university of economics ho chi minh city - ueh,went to thpt thị xã quảng trị,"ho chi minh city, vietnam|quảng trị",notknown
4871,no workplaces to show,no schools to show,no schools to show,"tân phú|angiang, an giang, vietnam",female
4872,works at văn minh học đường ussh|works at văn minh học đường ussh|works at văn minh học đường ussh,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to đoàn tncs hồ chí minh trường thpt ngô quyền,biên hòa|biên hòa,female
4873,,,,,
4874,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4875,,,,,
4876,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4877,no workplaces to show,studies at quản trị kinh doanh - đại học thủ dầu một - tdmu,no schools to show,thu dau mot,female
4878,,,,,
4879,no workplaces to show,no schools to show,went to thcs long phu,tân châu|tân châu,male
4880,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
4881,,,,,
4882,worked at meta,no schools to show,no schools to show,"buôn ma thuột, đắc lắk, vietnam|buôn ma thuột, đắc lắk, vietnam",female
4883,self-employed,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
4884,,,,,
4885,,,,,
4886,works at l'oréal professionnel|works at l'oréal professionnel|works at l'oréal professionnel|works at l'oréal professionnel,no schools to show,no schools to show,"ho chi minh city, vietnam|pleiku",notknown
4887,works at an giang province,no schools to show,went to trường thpt nguyễn sinh sắc,tân châu|tân châu,notknown
4888,,,,,
4889,,,,,
4890,,,,,
4891,,,,,
4892,liên chi hội trưởng lch sv at khoa kinh tế vận tải - gts,studied at trường đại học giao thông vận tải tp.hcm,went to thpt hoàng hoa thám|went to thpt hoàng hoa thám,"ho chi minh city, vietnam",female
4893,ban chủ nhiệm clb wolf king group|ban chủ nhiệm clb wolf king group|ban chủ nhiệm clb wolf king group|ban chủ nhiệm clb wolf king group|ban chủ nhiệm clb wolf king group,studied at trường đại học văn hiến|studied at trường đại học văn hiến|studied at trường đại học văn hiến,went to trường thpt tân châu,"ho chi minh city, vietnam|tân châu",female
4894,no workplaces to show,no schools to show,no schools to show,"gia lai, gia lai, vietnam|plei kly, gia lai, vietnam",notknown
4895,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
4896,,,,,
4897,no workplaces to show,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam",female
4898,,,,,
4899,works at trường thpt phan văn đạt,no schools to show,went to trường thpt phan văn đạt,"ho chi minh city, vietnam",notknown
4900,game thủ nghiệp dư at pubg mobile,no schools to show,went to trường ptdt nội trú & thcs &thpt bát xát,lào cai|thái bình,notknown
4901,no workplaces to show,studies at đại học tôn đức thắng,no schools to show,"ho chi minh city, vietnam|long xuyên",female
4902,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4903,,,,,
4904,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4905,,,,,
4906,,,,,
4907,,,,,
4908,,,,,
4909,,,,,
4910,,,,,
4911,,,,,
4912,no workplaces to show,studies at trường đại học cần thơ,no schools to show,tân châu|can tho,notknown
4913,no workplaces to show,no schools to show,no schools to show,no places to show,male
4914,works at meta,no schools to show,no schools to show,thái bình|cà mau,female
4915,,,,,
4916,no workplaces to show,no schools to show,no schools to show,tân châu,male
4917,,,,,
4918,no workplaces to show,no schools to show,no schools to show,bến tre|bến tre,female
4919,,,,,
4920,,,,,
4921,,,,,
4922,,,,,
4923,,,,,
4924,no workplaces to show,no schools to show,no schools to show,no places to show,male
4925,"ho chi minh city, vietnam",no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam|tân phú|angiang, an giang, vietnam",notknown
4926,,,,,
4927,no workplaces to show,studied kỹ thuật phần mềm - software enginering (se) at fpt university hcm,went to trường thpt chuyên nguyễn thiện thành - trà vinh,tra vinh|tra vinh,male
4928,,,,,
4929,,,,,
4930,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4931,no workplaces to show,no schools to show,no schools to show,thanh hóa,female
4932,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
4933,,,,,
4934,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4935,"ho chi minh city, vietnam",studied at học ở đâu còn lâu mới nói.,no schools to show,no places to show,notknown
4936,no workplaces to show,no schools to show,no schools to show,phú lâm,notknown
4937,,,,,
4938,no workplaces to show,no schools to show,no schools to show,no places to show,male
4939,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4940,no workplaces to show,no schools to show,no schools to show,can tho|tra vinh,notknown
4941,,,,,
4942,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam|angiang, an giang, vietnam",notknown
4943,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4944,no workplaces to show,studies at đại học kiến trúc tp.hồ chí minh,"went to thpt tân châu, tân châu, an giang",can tho|tân châu,notknown
4945,,,,,
4946,no workplaces to show,studied at trường đại học sư phạm đà nẵng,went to thpt huỳnh thúc kháng tiên phước quảng nam,tien phuoc|tien phuoc|tam kỳ city,male
4947,,,,,
4948,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4949,,,,,
4950,,,,,
4951,no workplaces to show,no schools to show,no schools to show,no places to show,male
4952,no workplaces to show,no schools to show,no schools to show,di an|di an,female
4953,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
4954,,,,,
4955,no workplaces to show,no schools to show,no schools to show,no places to show,female
4956,,,,,
4957,no workplaces to show,no schools to show,went to tthcs vĩnh xương,long xuyên|long xuyên,female
4958,worked at hội việt kiều nhật bản,studied at revit architecture đà nẵng,went to mercedes-benz careers,"thuong tri, ha noi, vietnam|thanh hoa, nghia binh, vietnam",notknown
4959,,,,,
4960,no workplaces to show,no schools to show,no schools to show,"tân an, long an",female
4961,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
4962,no workplaces to show,studied at an giang province,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
4963,,,,,
4964,,,,,
4965,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4966,no workplaces to show,no schools to show,no schools to show,"biên hòa|chaudok, an giang, vietnam",notknown
4967,,,,,
4968,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
4969,,,,,
4970,no workplaces to show,no schools to show,no schools to show,"long thuan, ðồng tháp, vietnam",female
4971,,,,,
4972,talent at real studio,studies diễn viên kịch _điện ảnh _truyền hình at trường đại học sân khấu - điện ảnh tp. hồ chí minh,went to thpt tân bình confessions,"ho chi minh city, vietnam|nha trang",male
4973,,,,,
4974,no workplaces to show,studies ngành thiết kế đồ hoạ. at cao đẳng fpt polytechnic|studies ngành thiết kế đồ hoạ. at cao đẳng fpt polytechnic,no schools to show,no places to show,notknown
4975,no workplaces to show,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
4976,no workplaces to show,no schools to show,no schools to show,no places to show,female
4977,,,,,
4978,works at vintage hair shop,no schools to show,no schools to show,"di an|ho chi minh city, vietnam",notknown
4979,,,,,
4980,,,,,
4981,works at khoa dược trường đại học nguyễn tất thành,studied at nttu - đại học nguyễn tất thành,no schools to show,"ho chi minh city, vietnam|chaudok, an giang, vietnam",female
4982,no workplaces to show,studied ngành bác sĩ thú y 👨‍⚕️ at trường đại học nông lâm tp.hcm,went to thpt tánh linh-bình thuận,"tánh linh, bình thuận, vietnam|tánh linh, bình thuận, vietnam",female
4983,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam|hoa lac, an giang, vietnam",notknown
4984,works at fc barcelona,no schools to show,no schools to show,no places to show,notknown
4985,no workplaces to show,no schools to show,no schools to show,tân châu,female
4986,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
4987,,,,,
4988,,,,,
4989,,,,,
4990,,,,,
4991,,,,,
4992,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
4993,,,,,
4994,,,,,
4995,cây giống út của,studied at trường thpt nguyễn sinh sắc,no schools to show,tân châu,notknown
4996,,,,,
4997,no workplaces to show,no schools to show,no schools to show,sông cầu,notknown
4998,works at tp.hcm,no schools to show,no schools to show,can tho|tân châu,notknown
4999,,,,,
5000,,,,,
5001,,,,,
5002,"works at thanh pho ho chi minh, viet nam|works at thanh pho ho chi minh, viet nam",no schools to show,went to trường thcs phú bình,"long xuyên|angiang, an giang, vietnam",female
5003,,,,,
5004,works at trường thpt nguyễn hồng đạo,studied at đại học sư phạm kĩ thuật đà nẵng,"went to thpt nguyễn hồng đạo,phù cát,bình định",phù cát|phù cát,male
5005,,,,,
5006,,,,,
5007,,,,,
5008,,,,,
5009,,,,,
5010,,,,,
5011,,,,,
5012,no workplaces to show,no schools to show,went to trường trung học cơ sở phường 2,soc trang|soc trang,female
5013,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
5014,,,,,
5015,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,female
5016,tân châu,studied at đại học công nghệ sài gòn - saigon technology university,goes to thpt đức trí,tân châu|tân châu,male
5017,no workplaces to show,no schools to show,no schools to show,biên hòa|nhon trach,female
5018,,,,,
5019,"ho chi minh city, vietnam",studied at thpt hong ngu 1,went to thpt hồng ngự 2,hồng ngự,female
5020,,,,,
5021,,,,,
5022,,,,,
5023,,,,,
5024,,,,,
5025,"ho chi minh city, vietnam",no schools to show,went to thcs long thạnh,tân châu|tân châu,male
5026,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
