id,Workplaces,College,School,Places,Gender
11216,đội phó - ban điều hành at đội sinh viên tình nguyện - khoa toán tin học,"studies at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to thpt dĩ an|went to thpt dĩ an,di an|di an,male
11217,no workplaces to show,no schools to show,goes to trường thpt giá rai,bac lieu|bac lieu,female
11218,no workplaces to show,studied luật hình sự at trường đại học luật tp. hồ chí minh,no schools to show,bến tre|bến tre,female
11219,no workplaces to show,studies at fpt university hcm,no schools to show,no places to show,notknown
11220,no workplaces to show,studied quản trị khách sạn at nova college - trường cao đẳng nova,no schools to show,no places to show,female
11221,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
11222,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
11223,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt huỳnh văn nghệ,no places to show,male
11224,no workplaces to show,no schools to show,went to thpt tân châu,ben luc|hồng ngự,notknown
11225,esl teacher at pantado|esl teacher at pantado|esl teacher at pantado,studied international relations at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to thpt chuyen le khiet,"ho chi minh city, vietnam|quang ngai",female
11226,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
11227,no workplaces to show,studied at thpt phan văn đạt,no schools to show,"tân an, long an",notknown
11228,võ sinh at nd karate-do đạ huoai - lâm đồng,studied kỹ thuật máy tính at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt tt đạmri,"ho chi minh city, vietnam",male
11229,no workplaces to show,no schools to show,went to trường thpt phan văn đạt,"ho chi minh city, vietnam|tân an, long an",notknown
11230,no workplaces to show,studied at bvu - trường đại học bà rịa vũng tàu,went to thpt.trần nguyên hãn - vũng tàu,vung tau,female
11231,no workplaces to show,no schools to show,no schools to show,"da lat|phan rang-tháp chàm, ninh thuận, vietnam",notknown
11232,"works at saïgon-cholon, vietnam|works at saïgon-cholon, vietnam",studied at hutech - đại học công nghệ tp.hcm,"went to thpt nguyễn chí thanh, phú tân, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
11233,no workplaces to show,studied at trường đại học kinh tế huế - hce,went to trường thpt chế lan viên,"hue, vietnam|dong ha",male
11234,works at tp. hcm,no schools to show,went to trường thpt tân châu,"ho chi minh city, vietnam|tân châu",female
11235,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11236,no workplaces to show,studied at đại học công nghệ sài gòn - saigon technology university,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
11237,"worked at phú tân, an giang",no schools to show,no schools to show,"ap tan phu ha, an giang, vietnam|phu my, an giang, vietnam",male
11238,no workplaces to show,no schools to show,no schools to show,biên hòa|biên hòa,notknown
11239,no workplaces to show,no schools to show,no schools to show,thu dau mot,notknown
11240,"tân an, long an",no schools to show,no schools to show,"tân an, long an",female
11241,works at gia sư trường đh bách khoa - đhqg tphcm,studies computer science at đại học bách khoa thành phố hồ chí minh,went to thpt chuyên hoàng lê kha- tây ninh,tây ninh|tây ninh,female
11242,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt chuyên lương văn chánh - phú yên,no places to show,female
11243,no workplaces to show,no schools to show,went to thpt long khanh a,no places to show,female
11244,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
11245,no workplaces to show,"studies ヽ(*・ω・)ﾉ at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to thcs đặng trần côn|went to thcs đặng trần côn,"ho chi minh city, vietnam|bồng sơn, bình ðịnh, vietnam",notknown
11246,no workplaces to show,no schools to show,went to trường thpt quốc thái,"angiang, an giang, vietnam",female
11247,admin at cộng đồng sinh viên cao thắng khóa 2018,studies at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,went to trường pt cấp 2 -3 tân tiến,"ho chi minh city, vietnam|binh phuoc, vietnam",male
11248,tân châu,no schools to show,went to thcs long thạnh,"tân châu|angiang, an giang, vietnam",male
11249,no workplaces to show,no schools to show,went to trường thpt tôn đức thắng - ninh hải - ninh thuận,"hai ninh, thuin hai, vietnam|phan rang-tháp chàm, ninh thuận, vietnam",notknown
11250,member at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studies i̇nternational business at ueh - trường đại học kinh tế tp.hcm,no schools to show,"ho chi minh city, vietnam|gia lai, gia lai, vietnam",female
11251,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|mitho, tiền giang, vietnam",male
11252,works at đại học bôn ba|works at đại học bôn ba,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
11253,no workplaces to show,studied at đại học qui nhơn,no schools to show,"phan rang-tháp chàm, ninh thuận, vietnam|phan rang-tháp chàm, ninh thuận, vietnam",female
11254,boss at nội thất xinh|boss at nội thất xinh,no schools to show,"went to thpt đoàn kết , tân phú, đồng nai|went to thpt đoàn kết , tân phú, đồng nai","ho chi minh city, vietnam|ho chi minh city, vietnam",female
11255,bac giang,no schools to show,went to trường thcs tiên lục,bac giang,female
11256,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
11257,works at yg family|works at yg family,no schools to show,no schools to show,"binh thanh, hồ chí minh, vietnam|an giang (4), nghia binh, vietnam",male
11258,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11259,no workplaces to show,studies kinh tế và quản lý xây dựng at tuyển sinh - trường đại học giao thông vận tải tp.hcm|studies kinh tế và quản lý xây dựng at tuyển sinh - trường đại học giao thông vận tải tp.hcm,no schools to show,"phu quoc, kiến giang, vietnam",male
11260,no workplaces to show,no schools to show,no schools to show,no places to show,female
11261,no workplaces to show,no schools to show,no schools to show,no places to show,female
11262,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11263,no workplaces to show,no schools to show,no schools to show,no places to show,female
11264,ăn nhậu :v at đội văn nghệ xung kích nhịp điệu xanh - trường đh nông lâm tp.hcm|ăn nhậu :v at đội văn nghệ xung kích nhịp điệu xanh - trường đh nông lâm tp.hcm,no schools to show,no schools to show,"thủ đức, hồ chí minh, vietnam|quang ngai",male
11265,co-founder at n.h.a architek,studied at đại học kiến trúc tp.hồ chí minh,no schools to show,no places to show,notknown
11266,no workplaces to show,no schools to show,no schools to show,tân phú,notknown
11267,no workplaces to show,no schools to show,went to trung học phổ thông trung phú-củ chi-tphcm,"củ chi, hồ chí minh, vietnam|cuchi",female
11268,"works at thanh pho ho chi minh, viet nam",no schools to show,went to trường thcs phú lâm,"ho chi minh city, vietnam|phú lâm",male
11269,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
11270,giao vien at thcs bình thanh đông|giao vien at thcs bình thanh đông,studied at phòng đào tạo - trường đại học an giang,went to thpt trần văn thành,"long xuyên|chaudok, an giang, vietnam",male
11271,no workplaces to show,no schools to show,no schools to show,can tho,male
11272,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11273,works at trường đại học y-dược cần thơ,no schools to show,no schools to show,no places to show,female
11274,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11275,no workplaces to show,no schools to show,no schools to show,no places to show,female
11276,no workplaces to show,no schools to show,went to trường thpt phú hưng,"cà mau|cai nuoc, cà mau, vietnam",male
11277,"ho chi minh city, vietnam",studied at spkt tphcm,no schools to show,no places to show,notknown
11278,works at đ𝒊 𝑲𝒉𝒂̆́𝒑 𝑻𝒉𝒆̂́ 𝑮𝒊𝒂𝒏,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
11279,works at thpt nguyễn hiền,studied at dai hoc su pham|studied at dai hoc su pham,went to trường thpt ernst thalmann,nhà tui ở quận 8,female
11280,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
11281,no workplaces to show,studied at trường thpt quỳnh lưu 3 - nghệ an,went to đoàn trường thpt nguyễn đức mậu,"an nhiên, nghe tinh, vietnam|xa son, hai hung, vietnam",notknown
11282,gia nghia|gia nghia,studied at đại học bôn ba,went to thpt chu văn an - đăk nông,gia nghia|quang ngai,female
11283,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11284,long xuyên,studied at dai hoc an giang,went to dai hoc an giang,long xuyên|tân châu,male
11285,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no places to show,female
11286,works at abbank - ngân hàng an bình|works at abbank - ngân hàng an bình,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang","ap binh duong (1), vietnam|tân châu",male
11287,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
11288,no workplaces to show,studies at uef - đại học kinh tế tài chính tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
11289,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
11290,thiên đường tinh dầu nước hoa pháp tại ld perume oil|thiên đường tinh dầu nước hoa pháp tại ld perume oil|thiên đường tinh dầu nước hoa pháp tại ld perume oil|thiên đường tinh dầu nước hoa pháp tại ld perume oil,no schools to show,no schools to show,"phnom penh|phu quoc, kiến giang, vietnam",female
11291,no workplaces to show,studies film/screenwriting at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam",female
11292,no workplaces to show,no schools to show,no schools to show,"buôn ma thuột, đắc lắk, vietnam",notknown
11293,works at ielts huỳnh thảo - yose home,studied kinh doanh quốc tế at trường đại học kinh tế - luật,went to thptchuyenbentre,bến tre,female
11294,works at thành phố xe độ|works at thành phố xe độ|works at thành phố xe độ|works at thành phố xe độ,studied at trường thpt lý chính thắng,no schools to show,hà tĩnh|hà tĩnh,notknown
11295,no workplaces to show,no schools to show,no schools to show,tân châu,female
11296,tân châu,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
11297,no workplaces to show,no schools to show,no schools to show,no places to show,female
11298,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
11299,no workplaces to show,studied at trường đại học giao thông vận tải thành phố hồ chí minh,no schools to show,"ho chi minh city, vietnam|phu my, vietnam",notknown
11300,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11301,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
11302,nhà làm mẹ bỉm sữa,no schools to show,went to ăn xong rồi lại ngủ,"củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",notknown
11303,"da nang, vietnam",studied at dai hoc ngoai ngu da nang,went to trường thpt huỳnh thúc kháng,"quang nam, quang nam-da nang, vietnam|tien phuoc",female
11304,no workplaces to show,no schools to show,went to thpt tân hiệp - kiên giang,can tho,male
11305,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|bến tre",male
11306,self-employed,no schools to show,no schools to show,"ho chi minh city, vietnam|vĩnh long",female
11307,trông xe at mì cay ganga phan thiết,no schools to show,no schools to show,phan thiet|hồng ngự,male
11308,works at công ty tnhh new wide việt nam,no schools to show,no schools to show,ben cat|lap vo,notknown
11309,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11310,management at teen viêt sociu|management at teen viêt sociu,no schools to show,went to thcs long sơn,"tân châu|long son, an giang, vietnam",male
11311,chuyên viên tư vấn áp dụng chuyển đổi số trong quản trị nhân sự at misa sjc,studied at trường đại học công nghệ sài gòn (stu),went to trường thpt tánh linh,"ho chi minh city, vietnam|tanh linh",notknown
11312,no workplaces to show,studies at cao đẳng công nghệ thủ đức,no schools to show,no places to show,notknown
11313,no workplaces to show,no schools to show,went to trường thpt tân châu,long xuyên|tân châu,female
11314,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
11315,no workplaces to show,no schools to show,no schools to show,can tho|can tho,notknown
11316,no workplaces to show,studied y đa khoa at truong dai hoc y duoc can tho,no schools to show,can tho|giong rieng,notknown
11317,no workplaces to show,no schools to show,no schools to show,cao lãnh|cao lãnh,male
11318,no workplaces to show,no schools to show,no schools to show,"gia thuan, tiền giang, vietnam|phù cát",male
11319,no workplaces to show,no schools to show,no schools to show,no places to show,male
11320,"works at sứ mệnh : giúp chị em phụ nữ, mẹ bỉm sữa, có thêm thu nhập|works at sứ mệnh : giúp chị em phụ nữ, mẹ bỉm sữa, có thêm thu nhập|works at sứ mệnh : giúp chị em phụ nữ, mẹ bỉm sữa, có thêm thu nhập|works at sứ mệnh : giúp chị em phụ nữ, mẹ bỉm sữa, có thêm thu nhập",no schools to show,no schools to show,no places to show,notknown
11321,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11322,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11323,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11324,no workplaces to show,studied at trường đại học quốc tế - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11325,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|vung liem",male
11326,long xuyên,no schools to show,"went to thpt tân châu, an giang",an giang province,male
11327,no workplaces to show,no schools to show,no schools to show,rach gia|rach gia,female
11328,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt buôn đôn,"ho chi minh city, vietnam|buôn ma thuột, đắc lắk, vietnam",male
11329,no workplaces to show,studied at đại học an giang,went to thpt chu văn an - an giang,"phú tân|angiang, an giang, vietnam",male
11330,no workplaces to show,studies truyền thông marketing at 덕성여자대학교 duksung women's university,"went to thpt huỳnh thị hưởng, chợ mới, an giang","seoul, korea|cao lãnh",female
11331,no workplaces to show,no schools to show,"went to thpt lê hồng phong, gia lai","tinh pleiku, gia lai, vietnam|tinh pleiku, gia lai, vietnam",male
11332,no workplaces to show,no schools to show,no schools to show,tây ninh,female
11333,no workplaces to show,studied at e-university đại học duy tân,no schools to show,"da nang, vietnam",male
11334,no workplaces to show,no schools to show,no schools to show,no places to show,male
11335,no workplaces to show,studies y đa khoa at đại học y dược cần thơ,went to trường thpt cây dương,can tho|phung hiep,notknown
11336,no workplaces to show,studies at nttu - đại học nguyễn tất thành,went to trường thpt phan chu trinh - sông cầu - phú yên,sông cầu|sông cầu,notknown
11337,no workplaces to show,no schools to show,no schools to show,no places to show,female
11338,no workplaces to show,no schools to show,went to trường trung học phổ thông nguyễn đình chiểu,my tho|my tho,female
11339,no workplaces to show,studied ngành quản trị kinh doanh- qtkd marketing at cao đẳng ctim,went to đoàn trường thpt hồng ngự 3,"ho chi minh city, vietnam|hồng ngự",notknown
11340,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|quy nhon",notknown
11341,cố lên tôi ơi at thành phố đà lạt|cố lên tôi ơi at thành phố đà lạt,no schools to show,went to thpt phi liêng,da lat,male
11342,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
11343,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường trung học phổ thông chuyên tiền giang|went to trường trung học phổ thông chuyên tiền giang,my tho,notknown
11344,no workplaces to show,no schools to show,no schools to show,"bình chánh, hồ chí minh, vietnam",notknown
11345,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
11346,no workplaces to show,studies at học viện biên phòng,no schools to show,"ba vì, ha son binh, vietnam|hanoi, vietnam",notknown
11347,no workplaces to show,studied quản trị kinh doanh at đại học gia định,no schools to show,"ho chi minh city, vietnam|tân châu",female
11348,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11349,video editor at kaonashi sounds,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,goes to trường thpt trần phú tphcm|goes to trường thpt trần phú tphcm,"ho chi minh city, vietnam|hue, vietnam",male
11350,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",ben cat|buon me thuot,male
11351,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|phú lâm, an giang, vietnam|phường bình hưng hoà a quận bình tân thành phố hồ chí minh ",female
11352,works at lam kiều cafe,studied kiến trúc học at trường đại học kiến trúc đà nẵng|studied kiến trúc học at trường đại học kiến trúc đà nẵng|studied kiến trúc học at trường đại học kiến trúc đà nẵng,went to trường đại học kiến trúc đà nẵng,"quang nam, quang nam-da nang, vietnam|da nang, vietnam",notknown
11353,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|hồng ngự",notknown
11354,digital creator at freelance,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11355,works at dân phú yên,no schools to show,no schools to show,"phú lac, phu khanh, vietnam|dong hoa",notknown
11356,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
11357,no workplaces to show,no schools to show,no schools to show,no places to show,female
11358,no workplaces to show,no schools to show,no schools to show,no places to show,female
11359,no workplaces to show,no schools to show,went to thpt đức trí,tân uyên|tân châu,female
11360,works at trường thpt hoàng mai - 25 năm xây dựng và phát triển,studied at trường thpt hoàng mai - 25 năm xây dựng và phát triển,went to trường thpt hoàng mai,"quynh luu, nghệ an, vietnam|quynh luu",notknown
11361,no workplaces to show,no schools to show,no schools to show,"luong son, hòa bình, vietnam",female
11362,no workplaces to show,no schools to show,went to trường thpt nguyễn hồng đạo|went to trường thpt nguyễn hồng đạo,quy nhon|phù cát,female
11363,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11364,no workplaces to show,no schools to show,went to thpt bac tra my,"trà my, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",female
11365,no workplaces to show,no schools to show,went to thpt hữu lũng - lạng sơn,lạng sơn|lạng sơn,male
11366,works at tmot - đội phong trào đoàn - hội trường đại học tôn đức thắng,studies biotechnology - công nghệ sinh học at đại học tôn đức thắng,"went to thcs quang trung, gò vấp","ho chi minh city, vietnam|ho chi minh city, vietnam",female
11367,no workplaces to show,studies khoa quan hệ quốc tế at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"an khê, gia lai, vietnam",female
11368,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11369,works at tiktok|works at tiktok,studied at harvard university,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11370,no workplaces to show,no schools to show,no schools to show,"nam �àn, nghệ an, vietnam",notknown
11371,no workplaces to show,no schools to show,no schools to show,"an thuan, song be, vietnam",notknown
11372,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11373,no workplaces to show,studied at trường thpt lộc ninh - bình phước|studied at trường thpt lộc ninh - bình phước,went to thcs lộc tấn,"lộc ninh, bìn phước, vietnam|loc ninh",male
11374,no workplaces to show,no schools to show,went to thpt đức trí,"ho chi minh city, vietnam|tân châu",male
11375,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|chaudok, an giang, vietnam",notknown
11376,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
11377,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
11378,no workplaces to show,no schools to show,no schools to show,no places to show,male
11379,"works at thpt nguyễn thị minh khai, mỏ cày nam, bến tre",no schools to show,"went to thpt nguyễn thị minh khai, mỏ cày nam, bến tre",bến tre,female
11380,no workplaces to show,no schools to show,went to banning high,"banning, california|banning, california",notknown
11381,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
11382,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam",male
11383,no workplaces to show,studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to trường thpt phan bội châu - hoài nhơn - bình định,"ho chi minh city, vietnam|hoài nhon, bình ðịnh, vietnam",notknown
11384,photo - cameraman at ti nguyễn. studio - áo cưới|photo - cameraman at ti nguyễn. studio - áo cưới,studied at trường cđ phát thanh - truyền hình 2,"went to thpt tân châu, an giang","tân châu|angiang, an giang, vietnam",male
11385,no workplaces to show,studied at university of economics ho chi minh city - ueh,went to trường thcs & thpt phú thạnh,"ho chi minh city, vietnam|gò công",notknown
11386,tân châu,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
11387,retail sales consultant at kia - gò vấp|retail sales consultant at kia - gò vấp,no schools to show,went to học sinh thpt thủ đức,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11388,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,no schools to show,no places to show,notknown
11389,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11390,works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied information security at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam|châu thành, trà vinh, vietnam",notknown
11391,tân châu,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam|long hòa",female
11392,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11393,no workplaces to show,studied at diễn đàn học sinh - cựu hs trường thpt số 1 nghĩa hành|studied at diễn đàn học sinh - cựu hs trường thpt số 1 nghĩa hành,no schools to show,quang ngai,notknown
11394,no workplaces to show,no schools to show,no schools to show,tân châu,female
11395,tân châu,no schools to show,no schools to show,tân châu,female
11396,intern at faceseo việt nam - faceseo.vn|intern at faceseo việt nam - faceseo.vn|intern at faceseo việt nam - faceseo.vn,studied multimedia communications at đại học fpt cần thơ,went to thpt nguyễn việt hồng|went to thpt nguyễn việt hồng,can tho|can tho,female
11397,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",notknown
11398,no workplaces to show,no schools to show,no schools to show,no places to show,male
11399,works at ngân hàng quốc tế shinhan việt nam|works at ngân hàng quốc tế shinhan việt nam|works at ngân hàng quốc tế shinhan việt nam,studied tài chính - ngân hàng at trường đại học mở tphcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
11400,member of event department at s communications,studies finance at ueh - trường đại học kinh tế tp.hcm,went to trường trung học phổ thông nam hà|went to trường trung học phổ thông nam hà|went to trường trung học phổ thông nam hà,biên hòa,male
11401,no workplaces to show,no schools to show,no schools to show,can tho|tân châu,notknown
11402,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11403,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11404,works at hanuri sư vạn hạnh quận 10,no schools to show,no schools to show,"ho chi minh city, vietnam|tra vinh",notknown
11405,giáo viên at truong thcs tân trung|giáo viên at truong thcs tân trung|giáo viên at truong thcs tân trung,studied at an giang university,went to thpt chu văn an - an giang,"phu my, an giang, vietnam|phu my, an giang, vietnam",male
11406,student dean at nttu - đại học nguyễn tất thành,studied dược sĩ at nttu - đại học nguyễn tất thành,went to thpt chê ghê-va-ra,"ho chi minh city, vietnam|bến tre",female
11407,works at trường đại học thể dục thể thao thành phố hồ chí minh,no schools to show,went to trường thpt nguyễn hữu huân,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
11408,works at binh duong - viet nam,no schools to show,went to thpt giồng riềng,ben cat|giong rieng,female
11409,no workplaces to show,studies công nghệ sinh học at trường đại học mở tp. hcm - tư vấn tuyển sinh|studies công nghệ sinh học at trường đại học mở tp. hcm - tư vấn tuyển sinh,went to trường thpt phú hòa,"ho chi minh city, vietnam|củ chi, hồ chí minh, vietnam",male
11410,no workplaces to show,studies at hufi - đại học công nghiệp thực phẩm tp.hcm,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",notknown
