id,Workplaces,College,School,Places,Gender
10936,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt lê hồng phong-tây hòa-phú yên,tây hòa,female
10937,đội viên at đội ctxh trường đh kinh tế tp hcm|đội viên at đội ctxh trường đh kinh tế tp hcm|đội viên at đội ctxh trường đh kinh tế tp hcm|đội viên at đội ctxh trường đh kinh tế tp hcm,studied tài chính at ueh - trường đại học kinh tế tp.hcm,no schools to show,tây ninh,male
10938,works at trường thcs phú bình,studied at trường đại học an giang|studied at trường đại học an giang,no schools to show,"phú bình|hoi an, an giang, vietnam",notknown
10939,works at nguyễn huỳnh như|works at nguyễn huỳnh như|works at nguyễn huỳnh như,no schools to show,no schools to show,bac lieu|bac lieu,notknown
10940,works at trường thcs phú lâm|works at trường thcs phú lâm,studied at daj hoc nog lam tphcm,no schools to show,"long xuyên|angiang, an giang, vietnam",female
10941,no workplaces to show,studied at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,went to trường thpt hương sơn,hà tĩnh|hà tĩnh,notknown
10942,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10943,studying at trường đại học ngoại ngữ - tin học tp. hcm - huflit,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","ho chi minh city, vietnam|ap phu xuong, an giang, vietnam",female
10944,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10945,founder at de travis studio|founder at de travis studio|founder at de travis studio|founder at de travis studio|founder at de travis studio|founder at de travis studio,studied at trường đại học văn lang|studied at trường đại học văn lang,went to ischool quy nhơn - thpt chu văn an,"ho chi minh city, vietnam|quy nhon|da lat|eilat, israel",male
10946,zone captains at shopee|zone captains at shopee|zone captains at shopee|zone captains at shopee|zone captains at shopee|zone captains at shopee|zone captains at shopee,no schools to show,no schools to show,"ho chi minh city, vietnam|munich, germany",male
10947,no workplaces to show,studied at trường đại học cần thơ,went to thpt chuyên lý tự trọng,can tho,notknown
10948,works at nahi beauty|works at nahi beauty,studies at hutech - đại học công nghệ tp.hcm,went to thpt nguyễn chí thanh_ag,hồng ngự|hồng ngự,female
10949,no workplaces to show,studied at lac hong university,went to thpt tánh linh,"tanh linh|tánh linh, bình thuận, vietnam",female
10950,no workplaces to show,no schools to show,went to truong thpt chuyen nguyen tat thanh,kon tum,male
10951,no workplaces to show,no schools to show,went to thoại ngọc hầu high school|went to thoại ngọc hầu high school,no places to show,female
10952,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10953,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt cẩm xuyên - hà tĩnh,hà tĩnh|cam xuyen,male
10954,administrator at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"thành phố hồ chí minh, hồ chí minh, vietnam|binh phuoc, vietnam",male
10955,no workplaces to show,studies at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to trường thpt đốc binh kiều,cai lay|cai lay,male
10956,no workplaces to show,studied at trường đại học mở tp. hcm - tư vấn tuyển sinh,"went to thpt quang trung, go dau, tay ninh","ho chi minh city, vietnam|tây ninh",notknown
10957,"ho chi minh city, vietnam",studied at trường đại học kinh tế - luật|studied at trường đại học kinh tế - luật,went to học viện khoa học xã hội-viện hàn lâm khxh việt nam,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
10958,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,gia nghia,male
10959,no workplaces to show,no schools to show,went to trường thpt võ thị hồng- cà mau,cà mau,female
10960,no workplaces to show,no schools to show,went to cơ sở,"ho chi minh city, vietnam|tân châu",male
10961,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu,male
10962,đồng hới,studies at trường đại học kiến trúc đà nẵng,no schools to show,"quang ninh, binh tri thien, vietnam",female
10963,works at ấm media|works at ấm media|works at ấm media|works at ấm media|works at ấm media|works at ấm media|works at ấm media|works at ấm media,no schools to show,went to bùi hữu nghĩa high school,"can tho|thái bình, thái bình, vietnam|ho chi minh city, vietnam",male
10964,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam",female
10965,no workplaces to show,studies at đại học tôn đức thắng,went to nguyen huu cau high school,"ho chi minh city, vietnam|hải dương",notknown
10966,no workplaces to show,studied at trường đại học văn lang,no schools to show,tân châu,notknown
10967,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10968,no workplaces to show,studies y đa khoa at đại học y khoa phạm ngọc thạch,went to trường thcs và thpt nguyễn khuyến cơ sở 4,"ho chi minh city, vietnam|tân uyên",notknown
10969,no workplaces to show,studies at đại học tôn đức thắng,"went to thpt tân châu, an giang",tân châu,male
10970,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10971,works at facebook,no schools to show,no schools to show,no places to show,female
10972,no workplaces to show,no schools to show,no schools to show,no places to show,female
10973,no workplaces to show,studies at đại học y dược tp.hcm,no schools to show,"ho chi minh city, vietnam|hóc môn, hồ chí minh, vietnam",male
10974,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam",notknown
10975,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
10976,no workplaces to show,studies at đại học tôn đức thắng,no schools to show,no places to show,notknown
10977,content writer at 𝕃𝕒𝕡𝕦|content writer at 𝕃𝕒𝕡𝕦,studies at trường đại học kinh tế - luật,went to nguyễn huệ trường tôi - tp.huế,"ho chi minh city, vietnam|hue, vietnam",female
10978,no workplaces to show,studied at hướng nghiệp á âu|studied at hướng nghiệp á âu,no schools to show,"ho chi minh city, vietnam|sông cầu",notknown
10979,"ho chi minh city, vietnam",studied at ha noi,went to trường thpt lê quý đôn - tam kỳ - quảng nam,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
10980,studying at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied công nghệ phần mềm at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|studied công nghệ phần mềm at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt rạch kiến,"ho chi minh city, vietnam|rach kien, long an, vietnam",male
10981,no workplaces to show,studied at trường đại học cần thơ,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
10982,no workplaces to show,no schools to show,no schools to show,no places to show,female
10983,no workplaces to show,no schools to show,no schools to show,"winnsboro, texas|long xuyên",male
10984,works at tai thành phố hồ chí minh|works at tai thành phố hồ chí minh,no schools to show,no schools to show,no places to show,female
10985,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
10986,former học sinh at trường trung học phổ thông phan chu trinh,studies kỹ thuật xây dựng dân dụng và công nghiệp at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to trường trung học phổ thông phan chu trinh,"songkau, phú yên, vietnam|sông cầu",male
10987,"trường sĩ quan lục quân 1, sơn tây, hà nội","studied at trường sĩ quan lục quân 1, sơn tây, hà nội",went to trường thpt lý tự trọng - hà tĩnh,"hanoi, vietnam|hà tĩnh",male
10988,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
10989,no workplaces to show,no schools to show,no schools to show,hồng ngự|hồng ngự,notknown
10990,works at công nghệ ôtô,no schools to show,no schools to show,no places to show,notknown
10991,no workplaces to show,no schools to show,goes to thpt đức trí-tân châu|goes to thpt đức trí-tân châu,"chaudok, an giang, vietnam",female
10992,works at đoàn trường thpt nguyễn bỉnh khiêm -krông pắc - đắk lắk,studies at hcmute - spkt,went to trường trung học cơ sở tháng 10,"buôn ma thuột, đắc lắk, vietnam",male
10993,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10994,long xuyên,studies sư phạm mầm non at đại học an giang,no schools to show,"long son, an giang, vietnam|tân châu",female
10995,no workplaces to show,no schools to show,no schools to show,no places to show,male
10996,vĩnh long,no schools to show,went to thcs nguyễn đình chiểu,vĩnh long|vĩnh long,notknown
10997,self-employed|self-employed,studied at trường đại học tây nguyên,no schools to show,"ho chi minh city, vietnam|buôn hô, đắc lắk, vietnam",female
10998,no workplaces to show,no schools to show,no schools to show,"vân canh (1), bình ðịnh, vietnam|quy nhon",notknown
10999,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
11000,no workplaces to show,no schools to show,went to thpt duyên hải - trà vinh,tra vinh,male
11001,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
11002,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11003,no workplaces to show,studies at cao đẳng fpt polytechnic,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",female
11004,no workplaces to show,studied at dai hoc tay do,went to dai hoc tay do|went to dai hoc tay do,"cà mau|angiang, an giang, vietnam|cà mau",female
11005,soc trang,no schools to show,went to thpt,soc trang|soc trang,female
11006,"worked at thpt tân châu, an giang",no schools to show,"went to thpt tân châu, an giang",nhon trach|tân châu,male
11007,no workplaces to show,studies at trường đại học hoa sen (hoa sen university),went to trường thpt võ trường toản,"ho chi minh city, vietnam",notknown
11008,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11009,no workplaces to show,no schools to show,no schools to show,no places to show,female
11010,no workplaces to show,studies at trường đại học nông lâm tp.hcm,went to trường thpt tánh linh,"tánh linh, bình thuận, vietnam",female
11011,no workplaces to show,no schools to show,no schools to show,no places to show,male
11012,works at trường đại học luật tp. hồ chí minh,studied at trường thpt số 2 mộ đức,went to trường thpt số 2 mộ đức,quang ngai|quang ngai,male
11013,no workplaces to show,studies at đại học ngân hàng tp.hcm,went to trường thpt bến cát,"ho chi minh city, vietnam|hà tĩnh",female
11014,"ho chi minh city, vietnam",studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
11015,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11016,no workplaces to show,no schools to show,no schools to show,"long xuyên|cho moi, an giang",male
11017,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11018,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11019,works at thpt duyên hải - trà vinh,no schools to show,went to trường thcs phường 1|went to trường thcs phường 1,"long toan, trà vinh, vietnam",male
11020,đu bai,no schools to show,went to trường thpt hồng ngự 2- đồng tháp,hồng ngự,female
11021,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
11022,tân châu,studied at phân hiệu trường đại học thủy lợi,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
11023,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11024,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11025,no workplaces to show,studied at trường đại học văn lang,no schools to show,no places to show,notknown
11026,tân châu,no schools to show,went to thcs long phu,tân châu|tân châu,male
11027,no workplaces to show,studies information security at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",male
11028,no workplaces to show,no schools to show,no schools to show,thap muoi,male
11029,no workplaces to show,no schools to show,no schools to show,thanh hóa,male
11030,no workplaces to show,no schools to show,no schools to show,no places to show,male
11031,no workplaces to show,no schools to show,no schools to show,no places to show,female
11032,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11033,no workplaces to show,no schools to show,went to thpt duc tri,tân châu|tân châu,notknown
11034,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
11035,no workplaces to show,no schools to show,no schools to show,no places to show,female
11036,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
11037,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11038,no workplaces to show,studies at hub fanclub - trường đại học ngân hàng tp. hồ chí minh,"went to thpt trần đại nghĩa, vĩnh long",vĩnh long,notknown
11039,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
11040,works at ngân hàng citibank,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,male
11041,no workplaces to show,no schools to show,no schools to show,no places to show,male
11042,no workplaces to show,no schools to show,no schools to show,no places to show,female
11043,no workplaces to show,studied at trường đại học y khoa vinh - vinh medical university|studied at trường đại học y khoa vinh - vinh medical university,went to thpt lê viết thuật,vinh|vinh,notknown
11044,member of event at wapa club|member of event at wapa club|member of event at wapa club,studies auditing - honors program at trường đại học kinh tế - luật,went to trường thpt số 1 nghĩa hành,"ho chi minh city, vietnam|quang ngai",notknown
11045,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11046,self-employed,no schools to show,"went to thpt bình thạnh đông, phú tân, an giang","xóm khánh hòa, an giang, vietnam|chaudok, an giang, vietnam",notknown
11047,no workplaces to show,no schools to show,no schools to show,"dubai, united arab emirates|dubai, united arab emirates",female
11048,quản lý at stranger plus+|quản lý at stranger plus+|quản lý at stranger plus+,studied at facebook school,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
11049,works at trường thpt tánh linh,studied at hutech - đại học công nghệ tp.hcm,went to trường thpt tánh linh,"tánh linh, bình thuận, vietnam|tánh linh, bình thuận, vietnam",male
11050,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11051,no workplaces to show,no schools to show,no schools to show,no places to show,female
11052,no workplaces to show,studies vật liệu xây dựng at trường đại học bách khoa - đh quốc gia tp.hcm,went to nguyễn khuyến cơ sở bình dương|went to nguyễn khuyến cơ sở bình dương,thu dau mot|thu dau mot,male
11053,no workplaces to show,no schools to show,went to thpt nguyễn hiền,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
11054,"hanoi, vietnam",no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
11055,no workplaces to show,studies at trường đại học võ trường toản,no schools to show,"tân châu|angiang, an giang, vietnam",male
11056,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11057,works at câu lạc bộ vì trẻ thơ - đại học y dược cần thơ,studies y đa khoa at trường đại học y dược cần thơ,"went to thpt đoàn thị điểm, bến tre|went to thpt đoàn thị điểm, bến tre",bến tre,female
11058,no workplaces to show,studies at hub fanclub - trường đại học ngân hàng tp. hồ chí minh,no schools to show,hồng ngự,notknown
11059,no workplaces to show,studied at trường đại học văn lang,no schools to show,no places to show,notknown
11060,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|hồng ngự",notknown
11061,no workplaces to show,no schools to show,went to trường thpt nguyễn sinh sắc,tân châu,notknown
11062,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11063,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|cà mau",male
11064,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|quận 4",notknown
11065,ban chủ nhiệm xv at clb yêu môi trường - đại học nông lâm tp. hồ chí minh,no schools to show,no schools to show,no places to show,male
11066,no workplaces to show,no schools to show,no schools to show,tân châu,female
11067,recruitment  partner at db schenker|recruitment  partner at db schenker|recruitment  partner at db schenker|recruitment  partner at db schenker|recruitment  partner at db schenker|recruitment  partner at db schenker|recruitment  partner at db schenker|recruitment  partner at db schenker,studied at đại học tôn đức thắng,went to trường thpt số 1 nghĩa hành,"ho chi minh city, vietnam|quang ngai|ho chi minh city, vietnam",female
11068,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11069,works at avery dennison,no schools to show,went to thpt phước kiển,"ho chi minh city, vietnam|nhà bè, hồ chí minh, vietnam",male
11070,works at trường đại học giao thông vận tải tp.hcm,studied at trường đại học giao thông vận tải tp.hcm,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam",male
11071,no workplaces to show,"studied at trường đại học sư phạm, đại học huế",no schools to show,"ho chi minh city, vietnam|hue, vietnam",female
11072,no workplaces to show,no schools to show,no schools to show,no places to show,female
11073,no workplaces to show,no schools to show,went to hutech - đại học công nghệ tp.hcm,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11074,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
11075,sales & marketing at 82 house,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11076,nhà sáng tạo nội dung tiktok|nhà sáng tạo nội dung tiktok,studied at trường thcs và thpt lai hoa,no schools to show,"tinh, sóc trăng, vietnam|tinh, sóc trăng, vietnam",notknown
11077,cơ sở làm bánh lọt lá dứa,no schools to show,went to thpt nguyễn chí thanh,"tân uyên|angiang, an giang, vietnam",male
11078,no workplaces to show,studied lktl at học viện hải quân,no schools to show,"hanoi, vietnam|trà my, quang nam-da nang, vietnam",male
11079,worked at có thể bạn chưa biết,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
11080,no workplaces to show,studies kỹ thuật phần mềm at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt phan chu trinh eah'leo - đắk lắk,buon me thuot|quang ngai,male
11081,tv ban tc-xd đoàn trường at youth ueh community|tv ban tc-xd đoàn trường at youth ueh community,studied luật kinh doanh at ueh - trường đại học kinh tế tp.hcm,went to thpt trần bình trọng|went to thpt trần bình trọng,"cam lâm, khánh hòa, vietnam|nha trang",female
11082,no workplaces to show,no schools to show,went to thcs phú vĩnh,"tân châu|phu vinh, an giang, vietnam",male
11083,no workplaces to show,no schools to show,no schools to show,"soc trang|tinh, sóc trăng, vietnam",male
11084,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11085,no workplaces to show,no schools to show,went to pt tri duc,no places to show,male
11086,no workplaces to show,studies at ueh - trường đại học kinh tế tp.hcm,went to trường thpt chuyên hùng vương - gia lai,pleiku,notknown
11087,no workplaces to show,"studies cntt - it at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt a sanh,"thủ đức, hồ chí minh, vietnam|gia lai, gia lai, vietnam",female
11088,works at công ty đông đô|works at công ty đông đô,no schools to show,went to thpt nguyễn thái bình -tây ninh,tây ninh|tây ninh,female
11089,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11090,no workplaces to show,studied at 早稲田文理専門学校|studied at 早稲田文理専門学校,no schools to show,"toshima, tokyo|thanh hóa",notknown
11091,thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam|thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam|thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam|thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam|thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam|thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam|thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam|thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam|thành viên at csmo vietnam - clb giám đốc sales & marketing việt nam,"studies at university of economics, ho chi minh city",went to thcs tân lợi|went to thcs tân lợi,"ho chi minh city, vietnam|buon me thuot",male
11092,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11093,no workplaces to show,no schools to show,went to truong thcs phu thuan a,hồng ngự|hồng ngự,notknown
11094,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam|thanh chuong",female
11095,m&e design engineer at an khoi corp|m&e design engineer at an khoi corp|m&e design engineer at an khoi corp|m&e design engineer at an khoi corp,"studies điện , điện tử và cntt at trường đại học sư phạm kĩ thuật tp.hcm",no schools to show,"ho chi minh city, vietnam|gia kiem, vietnam",male
11096,no workplaces to show,no schools to show,no schools to show,di an,male
11097,no workplaces to show,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,no schools to show,"ho chi minh city, vietnam",notknown
11098,no workplaces to show,no schools to show,no schools to show,"tân an, long an",female
11099,works at đội văn nghệ xung kích ufm,studies at fedu design|studies at fedu design,no schools to show,"ho chi minh city, vietnam|bao loc",female
11100,no workplaces to show,no schools to show,no schools to show,no places to show,male
11101,no workplaces to show,no schools to show,no schools to show,cao lãnh|cao lãnh,notknown
11102,works at nhân viên văn phòng|works at nhân viên văn phòng,studied at truong trung hoc pho thong chau phu an giang,went to thpt châu phú,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",female
11103,no workplaces to show,studied information of technology (it) at ho chi minh city university of technology and education,went to trường tiểu học -thcs - thpt bùi thị xuân biên hòa|went to trường tiểu học -thcs - thpt bùi thị xuân biên hòa,"biên hòa|nam định, nam định, vietnam",notknown
11104,cán bộ at công an thành phố hồng ngự,studied cảnh sát khu vực at truong trung cap csnd 3,no schools to show,hồng ngự|hồng ngự,male
11105,no workplaces to show,no schools to show,no schools to show,no places to show,female
11106,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11107,no workplaces to show,no schools to show,no schools to show,"nhơn trạch|angiang, an giang, vietnam",notknown
11108,học sinh at trường trung học phổ thông phan chu trinh|học sinh at trường trung học phổ thông phan chu trinh,studies i.t - công nghệ thông tin - kỹ thuật phần mềm at đại học đông á,went to đoàn trường thpt phan chu trinh - phú yên,no places to show,male
11109,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11110,works at thpt lê minh xuân,studied at thpt lê minh xuân,no schools to show,"bình chánh, hồ chí minh, vietnam|ho chi minh city, vietnam",male
11111,works at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm|works at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,studies at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to trường trung học phổ thông nguyễn đình chiểu,my tho|my tho,male
