id,Workplaces,College,School,Places,Gender
5859,bến tre,no schools to show,went to trường thpt ca văn thỉnh- ca van thinh high school,"ap vinh an (1), bến tre, vietnam|bến tre",notknown
5860,no workplaces to show,studied logistics and warehousing management supply chain at hutech - đại học công nghệ tp.hcm|studied logistics and warehousing management supply chain at hutech - đại học công nghệ tp.hcm,no schools to show,tân châu,female
5861,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
5862,works at hội dược sĩ và nhà thuốc online|works at hội dược sĩ và nhà thuốc online|works at hội dược sĩ và nhà thuốc online|works at hội dược sĩ và nhà thuốc online|works at hội dược sĩ và nhà thuốc online,studied at đại học y dược thành phố hồ chí minh,no schools to show,"ho chi minh city, vietnam",notknown
5863,no workplaces to show,no schools to show,no schools to show,no places to show,female
5864,no workplaces to show,studied at trường cao đẳng giao thông vận tải,went to trường thpt hoàng diệu long khánh,"long khanh|ho chi minh city, vietnam",male
5865,no workplaces to show,no schools to show,no schools to show,di an|cam khe,male
5866,no workplaces to show,no schools to show,no schools to show,"ap binh duong (1), vietnam|angiang, an giang, vietnam",notknown
5867,no workplaces to show,no schools to show,no schools to show,"hóc môn, hồ chí minh, vietnam|ấp tân phú, an giang, vietnam",notknown
5868,no workplaces to show,studied at thpt duc tri,went to thpt duc tri,"tân châu|long son, an giang, vietnam",male
5869,works at esc - ctu english speaking club,studies at trường đại học cần thơ,went to trường thpt châu văn liêm,can tho,female
5870,no workplaces to show,studied at trường đại học kinh tế - luật,went to thpt trần phú - đà lạt,da lat|da lat,female
5871,no workplaces to show,no schools to show,no schools to show,"sydney, australia",female
5872,no workplaces to show,no schools to show,no schools to show,no places to show,male
5873,no workplaces to show,studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,no schools to show,"ho chi minh city, vietnam|tân châu",male
5874,works at kinh doanh online tại nhà|works at kinh doanh online tại nhà|works at kinh doanh online tại nhà,no schools to show,no schools to show,da lat|rach gia,notknown
5875,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5876,works at trường thpt bắc kiến xương - thái bình,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"thái bình, thái bình, vietnam|thái bình, thái bình, vietnam",female
5877,store manager at passio coffee vietnam|store manager at passio coffee vietnam,studied at hitu - trường cao đẳng công thương tp.hcm,went to trường trung học phổ thông vĩnh xương,"ho chi minh city, vietnam|tân châu",male
5878,no workplaces to show,studied y đa khoa at nam can tho university,no schools to show,can tho|cho lach,female
5879,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
5880,no workplaces to show,no schools to show,no schools to show,soc trang|soc trang,female
5881,no workplaces to show,studied cầu thủ at học viện bóng đá hagl arsenal jmg,no schools to show,long xuyên,male
5882,no workplaces to show,studied at đại học kiến trúc tp.hồ chí minh,went to thpt chuyên nguyễn thị minh khai,"ho chi minh city, vietnam|soc trang",male
5883,no workplaces to show,studies at trường đại học y khoa phạm ngọc thạch,no schools to show,no places to show,male
5884,no workplaces to show,no schools to show,went to tan chau,"long son, an giang, vietnam|angiang, an giang, vietnam",female
5885,giáo viên at trường thpt dĩ an|giáo viên at trường thpt dĩ an,studied anh văn at trường đại học sư phạm thành phố hồ chí minh - hcmue|studied anh văn at trường đại học sư phạm thành phố hồ chí minh - hcmue|studied anh văn at trường đại học sư phạm thành phố hồ chí minh - hcmue,went to trung học phổ thông nguyễn huệ,biên hòa|phú thọ,female
5886,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",no places to show,male
5887,works at rạch giá city,no schools to show,no schools to show,giong rieng|giong rieng,notknown
5888,no workplaces to show,no schools to show,no schools to show,no places to show,female
5889,no workplaces to show,studies at nttu - đại học nguyễn tất thành,no schools to show,no places to show,notknown
5890,works at bảo hiểm nhân thọ cathay life vn - cn quận 5|works at bảo hiểm nhân thọ cathay life vn - cn quận 5,studied at cong nghe thuc pham,went to thpt nguyen hue,"thành phố hồ chí minh, hồ chí minh, vietnam|cam my",female
5891,no workplaces to show,no schools to show,went to truong thcs phu my,"ấp tân phú, an giang, vietnam|phu my, an giang, vietnam",notknown
5892,pouchen vietnam,no schools to show,"went to thpt duc tri tan chau,an giang","biên hòa|angiang, an giang, vietnam",female
5893,works at trung tâm huấn luyện và thi đấu thể dục thể thao,studied at ush - trường đại học thể dục thể thao tp.hcm,went to trường thpt trưng vương q1 tphcm,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
5894,no workplaces to show,studies răng-hàm-mặt at trường đại học y dược cần thơ,went to trường thpt tuy phong,tuy phong,male
5895,no workplaces to show,"studies an toàn thông tin (clc) at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to nguyen huu cau high school,"ho chi minh city, vietnam",female
5896,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
5897,no workplaces to show,no schools to show,went to trường thpt nguyễn sinh sắc,tân châu,male
5898,"works at thu duc, tp.hcm",studied at an giang university,went to thpt đức trí,lái thiêu,female
5899,no workplaces to show,no schools to show,no schools to show,"phú lâm, vietnam",notknown
5900,no workplaces to show,no schools to show,no schools to show,long xuyên|long xuyên,male
5901,no workplaces to show,studies điều dưỡng �� at trường cao đẳng y tế đồng nai,goes to thpt trần phú - kim long - châu đức - brvt,no places to show,female
5902,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
5903,nhà báo xuyên quốc gia at tân châu shop|nhà báo xuyên quốc gia at tân châu shop,no schools to show,no schools to show,tân châu|tân châu,female
5904,no workplaces to show,studies at trường đại học mở tphcm,"went to thpt tân châu, tân châu, an giang",no places to show,female
5905,works at kumon việt nam,studied at hitu - trường cao đẳng công thương tp.hcm,went to thpt ham thuan bac,"ho chi minh city, vietnam|tỉnh bình thuận",female
5906,management trainee at suntory pepsico vietnam beverage|management trainee at suntory pepsico vietnam beverage|management trainee at suntory pepsico vietnam beverage,no schools to show,no schools to show,"ho chi minh city, vietnam|nha trang",female
5907,worked at trường thpt dĩ an,studied at trường đại học sư phạm tp. hồ chí minh,no schools to show,di an,female
5908,no workplaces to show,no schools to show,no schools to show,no places to show,male
5909,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
5910,trọng tài cờ vua quốc gia at tphcm|trọng tài cờ vua quốc gia at tphcm|trọng tài cờ vua quốc gia at tphcm|trọng tài cờ vua quốc gia at tphcm,"studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to trường thpt marie curie,no places to show,notknown
5911,no workplaces to show,studies at trường đại học kinh tế - luật,went to trường thpt nguyễn văn linh - đông hòa - phú yên,dong hoa,male
5912,no workplaces to show,no schools to show,no schools to show,no places to show,male
5913,no workplaces to show,no schools to show,no schools to show,tân châu,male
5914,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5915,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
5916,no workplaces to show,no schools to show,no schools to show,tân châu,male
5917,",f.a không phải là ế mà chờ người tử tế để yêu,hội những người cô đơn,không cần người ta thương hại-sống phải có phong cách;,hội dân thường chơi đẹp,đè bẹp dân chơi. at thành phố hồ chí minh|,f.a không phải là ế mà chờ người tử tế để yêu,hội những người cô đơn,không cần người ta thương hại-sống phải có phong cách;,hội dân thường chơi đẹp,đè bẹp dân chơi. at thành phố hồ chí minh",studied dân thường gặp dân chơi at trường đời,no schools to show,"phú lâm|angiang, an giang, vietnam",male
5918,no workplaces to show,studied at hiu - đại học quốc tế hồng bàng|studied at hiu - đại học quốc tế hồng bàng,no schools to show,"ho chi minh city, vietnam",notknown
5919,worked at mỹ tâm fan's club,studied at học viện thiết kế thời trang sài gòn fda academi,went to thpt thủ khoa nghĩa,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",male
5920,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5921,no workplaces to show,studied at việc làm y dược,"went to thpt lý tự trọng, thạch hà, hà tĩnh|went to thpt lý tự trọng, thạch hà, hà tĩnh",hà tĩnh|hà tĩnh,female
5922,no workplaces to show,no schools to show,went to thpt bà điểm|went to thpt bà điểm,"hóc môn, hồ chí minh, vietnam",male
5923,giám đốc điều hành at hà nội|giám đốc điều hành at hà nội,studied công nghệ thông tin kinh tế at duy tan university,went to hanoi – amsterdam high school,"hanoi, vietnam|hanoi, vietnam",notknown
5924,works at đội cộng tác viên trung tâm giáo dục y học và huấn luyện kỹ năng y khoa|works at đội cộng tác viên trung tâm giáo dục y học và huấn luyện kỹ năng y khoa,studies at trường đại học y dược cần thơ,"went to thpt tân châu, an giang",can tho,male
5925,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5926,no workplaces to show,no schools to show,no schools to show,no places to show,male
5927,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",notknown
5928,works at trường cao đẳng kỹ thuật cao thắng|works at trường cao đẳng kỹ thuật cao thắng,studied cnkt ôtô at trường cao đẳng kỹ thuật cao thắng,goes to trường thpt trương định tx gò công,gò công,male
5929,works at trường thcs phú lâm,no schools to show,no schools to show,"angiang, an giang, vietnam",male
5930,no workplaces to show,studies at trường đại học kinh doanh và công nghệ hà nội,no schools to show,thanh hóa,female
5931,no workplaces to show,no schools to show,no schools to show,ben cat|di linh,female
5932,podcast producer at nào rảnh café|podcast producer at nào rảnh café|podcast producer at nào rảnh café|podcast producer at nào rảnh café,studies at foreign trade university,no schools to show,"hanoi, vietnam",notknown
5933,works at triết học - trường đại học khoa học xã hội & nhân văn,studies at triết học - trường đại học khoa học xã hội & nhân văn,went to thpt nguyễn chí thanh,"ap tan phu ha, an giang, vietnam|angiang, an giang, vietnam",male
5934,works at cty tnhh nam yang song may,no schools to show,went to truong trung hoc co so tan chau,"ho chi minh city, vietnam",female
5935,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
5936,no workplaces to show,no schools to show,no schools to show,no places to show,female
5937,trưởng ban lt at clb tình nguyện mầm chồi lá,no schools to show,no schools to show,can tho,female
5938,works at làng nghề chợ mới - an giang,studied at trường thcs thị trấn chợ mới,went to thpt châu văn liêm - an giang,"cho moi, an giang",male
5939,no workplaces to show,studies at trường thpt chuyên nguyễn đình chiểu - đồng tháp,no schools to show,no places to show,notknown
5940,no workplaces to show,no schools to show,no schools to show,vung tau|vung tau,male
5941,no workplaces to show,no schools to show,went to thpt tam phú,"ho chi minh city, vietnam",female
5942,no workplaces to show,no schools to show,no schools to show,no places to show,female
5943,,,,,
5944,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","los angeles, california",female
5945,no workplaces to show,no schools to show,no schools to show,tỉnh an giang|tân châu,female
5946,no workplaces to show,no schools to show,no schools to show,"tinh pleiku, gia lai, vietnam",male
5947,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5948,works at học viện hàng không việt nam ( ăn hàng - ở không) vietnam aviation academy,no schools to show,went to quốc tế gis - global international school,"paris, texas|phú lâm, an giang, vietnam",female
5949,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
5950,ban truyền thông at tiếng việt giàu đẹp|ban truyền thông at tiếng việt giàu đẹp|ban truyền thông at tiếng việt giàu đẹp|ban truyền thông at tiếng việt giàu đẹp,studies quan hệ quốc tế at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm|studies quan hệ quốc tế at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to thpt chuyên nguyễn quang diêu|went to thpt chuyên nguyễn quang diêu,cao lãnh|cao lãnh,male
5951,no workplaces to show,studied kỹ thuật máy tính at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"thủ đức, hồ chí minh, vietnam|hà tĩnh",male
5952,no workplaces to show,studied at đại học bách khoa hà nội - hanoi university of science and technology,went to trường thpt nguyễn trãi - thường tín - hà nội,"hanoi, vietnam|hanoi, vietnam",notknown
5953,no workplaces to show,studied at trường đại học trà vinh,no schools to show,"angiang, an giang, vietnam",notknown
5954,no workplaces to show,no schools to show,no schools to show,no places to show,male
5955,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
5956,works at upharma|works at upharma,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|hồng ngự",female
5957,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt nguyễn du -  đắk nông,"ho chi minh city, vietnam",male
5958,founder/actor in cine 2007,studied actor at movie and stage university-đại học sân khấu điện ảnh tp. hcm,no schools to show,"dong thap, hoang lien son, vietnam",male
5959,no workplaces to show,no schools to show,went to trường thpt số 2 mộ đức - quảng ngãi,"new york, new york|quang ngai",female
5960,no workplaces to show,no schools to show,no schools to show,alor setar|hồng ngự,female
5961,no workplaces to show,no schools to show,goes to cộng đồng yêu thích trường thpt huỳnh phi hùng,cà mau,female
5962,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5963,boss at ăn bám gia đình,studied at đại học bôn ba-vượt qua sống gió-vững bước đường đời,no schools to show,viet tri|phú thọ,male
5964,tân châu,studied at trường thpt tân châu,no schools to show,"tân châu|angiang, an giang, vietnam",male
5965,chef/line cook at nhà hàng hải sản hồng ngọc|chef/line cook at nhà hàng hải sản hồng ngọc,studied at hướng nghiệp á âu,no schools to show,quang ngai,notknown
5966,no workplaces to show,no schools to show,no schools to show,"phu tho, phú thọ, vietnam",female
5967,no workplaces to show,studied tạo dáng sản phẩm công nghiệp at đại học dân lập văn lang,went to nguyễn thái bình high school,"ho chi minh city, vietnam|ho chi minh city, vietnam|dĩ an binh duong",female
5968,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
5969,no workplaces to show,studied at đại học y dược thành phố hồ chí minh,no schools to show,da lat,female
5970,no workplaces to show,no schools to show,no schools to show,no places to show,female
5971,no workplaces to show,studied auditing at trường đại học cần thơ,went to trường thpt võ thị hồng - cà mau,can tho|cà mau,notknown
5972,works at thpt nguyễn thái bình -tây ninh|works at thpt nguyễn thái bình -tây ninh,no schools to show,no schools to show,tây ninh|tây ninh,female
5973,works at thcs lam son 2 - quan 6,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|bac lieu",male
5974,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5975,,,,,
5976,no workplaces to show,studies at golden west college,no schools to show,"westminster, california|ho chi minh city, vietnam",male
5977,no workplaces to show,no schools to show,went to trường thpt nam hải lăng,quảng trị,male
5978,vận động viên|vận động viên,no schools to show,went to trung tâm đào tạo huấn luyện và thi đấu thể dục thể thao an giang,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
5979,no workplaces to show,no schools to show,no schools to show,no places to show,male
5980,no workplaces to show,no schools to show,no schools to show,no places to show,male
5981,works at trường đại học sư phạm tp. hồ chí minh,no schools to show,no schools to show,"ho chi minh city, vietnam",male
5982,bán vé số at trường thcs phú lâm,no schools to show,no schools to show,"phú lâm, an giang, vietnam|tan phu, vietnam",male
5983,no workplaces to show,no schools to show,no schools to show,no places to show,female
5984,can tho,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam",male
5985,works at đại học fpt cần thơ,studied at đại học fpt cần thơ,went to david emanuel academy,"angiang, an giang, vietnam|helsinki",female
5986,đồng nai province,no schools to show,no schools to show,"phu hoi, vietnam|rach gia",notknown
5987,works at tiệm của vịt,studies at trường đại học tài chính - marketing,went to trường thpt tân châu,"ho chi minh city, vietnam|phú lâm, an giang, vietnam",female
5988,no workplaces to show,studied at trường đại học nông lâm tp.hcm|studied at trường đại học nông lâm tp.hcm,went to thpt nguyễn văn hưởng,"ho chi minh city, vietnam|my hiep, an giang, vietnam",female
5989,no workplaces to show,no schools to show,went to trường thpt nguyễn sinh sắc,tân châu,notknown
5990,no workplaces to show,no schools to show,no schools to show,no places to show,female
5991,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
5992,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5993,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|long xuyên",female
5994,,,,,
5995,no workplaces to show,studies at netspace culinary arts school,no schools to show,tân châu,female
5996,no workplaces to show,no schools to show,no schools to show,no places to show,female
5997,no workplaces to show,no schools to show,went to thcs chu văn an tân châu|went to thcs chu văn an tân châu,"ho chi minh city, vietnam|tân châu",male
5998,no workplaces to show,no schools to show,went to trường thpt ngô gia tự,"toronto, ontario",female
5999,works at sacute - trung tâm tư vấn & hỗ trợ sinh viên đh spkt tp.hcm,studied ngôn ngữ anh at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to trường thpt xuân trường,"le thuy, quảng bình, vietnam",female
6000,works at thành phố cần thơ,studied at cao đẳng kinh tế kỹ thuật cần thơ,no schools to show,"tân châu|angiang, an giang, vietnam",notknown
6001,no workplaces to show,studies kỹ thuật hệ thống công nghiệp at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to thpt dĩ an,di an|di an,male
6002,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
6003,no workplaces to show,no schools to show,went to thcs lê quang định|went to thcs lê quang định,biên hòa|biên hòa,female
6004,tân châu,studied đang học  tại trường cao đẳng kinh tế kỹ thuật  số 1 at hutech - đại học công nghệ tp.hcm,went to trường cao đẳng kinh tế - kỹ thuật thành phố hồ chí minh|went to trường cao đẳng kinh tế - kỹ thuật thành phố hồ chí minh,"tân châu|chau phú, an giang, vietnam",male
6005,no workplaces to show,no schools to show,no schools to show,bến tre,female
6006,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ap my thoi, an giang, vietnam",notknown
6007,no workplaces to show,studies at nttu - đại học nguyễn tất thành,no schools to show,"tân châu|long thuan, ðồng tháp, vietnam",notknown
6008,works at thpt vĩnh thạnh - tpct,no schools to show,went to cơ sở thị trấn vĩnh thạnh,"can tho|vinh thanh, cẩn thỏ, vietnam",male
6009,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
6010,works at hội học sinh sinh viên đức phổ - dpsg|works at hội học sinh sinh viên đức phổ - dpsg|works at hội học sinh sinh viên đức phổ - dpsg|works at hội học sinh sinh viên đức phổ - dpsg|works at hội học sinh sinh viên đức phổ - dpsg,studied kĩ thuật phần mềm - cntt at đại học công nghệ thông tin,went to truong trung hoc co so pho hoa,quang ngai|quang ngai,male
6011,no workplaces to show,no schools to show,no schools to show,"quy nhon|qui nhon, bình ðịnh, vietnam",notknown
6012,no workplaces to show,studied ngôn ngữ nhật / 日本語 at uef - đại học kinh tế tài chính tp.hcm,"went to thpt tân châu, an giang",no places to show,female
6013,bloger at youtube|bloger at youtube,studied at harvard university,went to stredná zdravotnícka škola,"korea, puerto rico|jakarta, indonesia|kisucke nowe miasto",female
6014,no workplaces to show,studied at trường đại học mở tp. hcm - tư vấn tuyển sinh,no schools to show,"ben, bến tre, vietnam",notknown
6015,no workplaces to show,no schools to show,went to trường thpt nguyễn hồng đạo,quy nhon|phù cát,notknown
6016,no workplaces to show,no schools to show,went to thpt đức trí,"ho chi minh city, vietnam|tân châu",male
6017,works at derma queen clinic|works at derma queen clinic|works at derma queen clinic,studies at học viện quân y,went to trường thpt chuyên lê quý đôn ninh thuận,"hanoi, vietnam",male
6018,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
6019,no workplaces to show,no schools to show,no schools to show,cà mau,notknown
6020,no workplaces to show,no schools to show,went to toán học phía nam,"châu thành, tiền giang, vietnam|châu thành, tiền giang, vietnam",male
6021,no workplaces to show,no schools to show,no schools to show,no places to show,male
6022,"ho chi minh city, vietnam",no schools to show,went to thpt đức trí,"ho chi minh city, vietnam|long thuan, ðồng tháp, vietnam",notknown
6023,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thcs và thpt việt anh,"ho chi minh city, vietnam|quang nam, quang nam-da nang, vietnam",male
6024,no workplaces to show,"studies chuyên ngành kỹ thuật phần mềm (se) at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to thpt nguyễn trân,"ho chi minh city, vietnam|tam quan, bình ðịnh, vietnam",male
6025,no workplaces to show,no schools to show,no schools to show,phú lâm|phú lâm,male
6026,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
6027,works at $olcidlayer club,no schools to show,went to trường thpt chu văn an - phú tân - an giang,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
6028,no workplaces to show,studied at dh vo truong toan,went to thpt tan chau,"ho chi minh city, vietnam|tân châu",female
6029,no workplaces to show,no schools to show,no schools to show,"nhà bè, hồ chí minh, vietnam|nhà bè, hồ chí minh, vietnam",male
6030,works at trường đại học ngoại thương - cơ sở ii|works at trường đại học ngoại thương - cơ sở ii,no schools to show,went to thcs trần quí cáp,thang binh|thang binh,female
6031,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
6032,worked at thành phố cần thơ,no schools to show,went to trường thpt hồ thị kỷ|went to trường thpt hồ thị kỷ,can tho|cà mau,female
6033,no workplaces to show,no schools to show,no schools to show,no places to show,female
6034,no workplaces to show,no schools to show,went to trường thpt nguyễn hồng đạo,"ho chi minh city, vietnam|phù cát",female
6035,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6036,no workplaces to show,no schools to show,no schools to show,no places to show,female
6037,works at hàng không ( ăn hàng + ở không),no schools to show,no schools to show,soc trang|soc trang,female
6038,no workplaces to show,no schools to show,no schools to show,"tan binh, ðồng tháp, vietnam|tan binh, ðồng tháp, vietnam",female
6039,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6040,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6041,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6042,no workplaces to show,no schools to show,went to thcs đông hồ 1,hà tiên,male
6043,trường thcs phú thành,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
6044,no workplaces to show,no schools to show,went to thpt alưới,"hue, vietnam|a luoi (1), binh tri thien, vietnam",notknown
6045,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6046,ctv at trung tâm thông tin và truyền thông iuh|ctv at trung tâm thông tin và truyền thông iuh,studies at iuh - trường đại học công nghiệp tp.hcm,went to thpt tôn đức thắng - đồng nai,"ta lai, ðồng nai, vietnam|ta lai, ðồng nai, vietnam|phu lap, ha noi, vietnam",male
6047,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6048,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6049,no workplaces to show,studies at đại học thủ dầu một,no schools to show,no places to show,female
6050,no workplaces to show,studies at quốc tế bách khoa hcm,went to thpt dĩ an,"ho chi minh city, vietnam",male
6051,no workplaces to show,no schools to show,no schools to show,no places to show,female
6052,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
6053,quản lý at đồ thờ cúng ngọc như ý|quản lý at đồ thờ cúng ngọc như ý|quản lý at đồ thờ cúng ngọc như ý,studied at hutech - đại học công nghệ tp.hcm,went to thpt thủ khoa nghĩa,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",notknown
6054,works at mir club,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to trường thpt trần phú tphcm,"ho chi minh city, vietnam",female
6055,soc trang,studied at cao đẳng sư phạm sóc trăng,went to trường thực hành sư phạm sóc trăng,can tho|soc trang,male
6056,no workplaces to show,no schools to show,no schools to show,no places to show,male
6057,works at unilever|works at unilever|works at unilever|works at unilever,studies quan hệ công chúng - public relations at trường đại học văn lang,went to nguyen huu cau high school,"ho chi minh city, vietnam",female
6058,no workplaces to show,studied at trường cao đẳng kinh tế - kỹ thuật tp. hồ chí minh,"went to thpt tân châu, an giang",tân châu|tân châu,male
6059,sinh viên khoa công nghệ thông tin,studied at trường đại học sư phạm kỹ thuật tp.hcm,no schools to show,thủ đức|bến tre,notknown
6060,no workplaces to show,no schools to show,went to trường thpt nguyễn sinh sắc,tân châu|tân châu,notknown
6061,no workplaces to show,no schools to show,went to thpt tiểu la - thăng bình - quảng nam,no places to show,notknown
6062,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt chuyên trần hưng đạo - bình thuận,phú quý,male
