id,Workplaces,College,School,Places,Gender
11565,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
11566,ôsin at cửa hàng máy nổ đạt thành|ôsin at cửa hàng máy nổ đạt thành|ôsin at cửa hàng máy nổ đạt thành|ôsin at cửa hàng máy nổ đạt thành,studied cntt at cao đẳng kĩ thuật lý tự trọng|studied cntt at cao đẳng kĩ thuật lý tự trọng,went to thpt lưu văn liệt|went to thpt lưu văn liệt,"thành phố hồ chí minh, hồ chí minh, vietnam|vĩnh long",male
11567,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11568,gamer at liên minh huyền thoại,no schools to show,went to thcs chu văn an|went to thcs chu văn an,tân châu|tân châu,male
11569,no workplaces to show,no schools to show,went to trường thpt nguyễn quang diêu,"ho chi minh city, vietnam|tân châu",notknown
11570,works at learn english - englishclass101.com,studied at đại học bách khoa hà nội - hanoi university of science and technology,went to trường thpt nam khoái châu ( khoái châu - hưng yên ),"hanoi, vietnam|hung yen, hưng yên, vietnam",notknown
11571,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11572,can tho,no schools to show,no schools to show,no places to show,notknown
11573,gv at thpt võ thị sáu an giang,studied at an giang university,no schools to show,"chaudok, an giang, vietnam|angiang, an giang, vietnam",male
11574,works at humans of ghtk,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to trường thpt thị xã bình long,"ho chi minh city, vietnam|binh phuoc, vietnam",female
11575,no workplaces to show,studies at trường đại học quy nhơn,"went to thpt  phan đình phùng, sông cầu, phú yên",quy nhon|sông cầu,male
11576,no workplaces to show,no schools to show,no schools to show,no places to show,male
11577,no workplaces to show,studies at đại học công nghiệp thực phẩm tp.hcm (hufi),no schools to show,"ho chi minh city, vietnam|tân châu",notknown
11578,no workplaces to show,no schools to show,no schools to show,"hồng ngự|long khánh, ðồng tháp, vietnam",female
11579,long xuyên|long xuyên|long xuyên|long xuyên,studied bán vé số at an giang university,went to trường thpt tân châu|went to trường thpt tân châu,tân châu|tân châu,notknown
11580,no workplaces to show,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no places to show,notknown
11581,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no places to show,female
11582,no workplaces to show,no schools to show,no schools to show,vinh|vinh,notknown
11583,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,male
11584,intership at trung tâm kiểm soát bệnh tật thành phố hồ chí minh|intership at trung tâm kiểm soát bệnh tật thành phố hồ chí minh,studied at đại học tôn đức thắng,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
11585,no workplaces to show,no schools to show,goes to trường thpt quất lâm,"nam định, nam định, vietnam|hai hau",female
11586,works at salon cao phát,no schools to show,went to thpt long hữu,no places to show,female
11587,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,male
11588,no workplaces to show,no schools to show,went to trường thcs phú lâm,"phú lâm, hồ chí minh, vietnam|phú lâm, hồ chí minh, vietnam",female
11589,giáo viên at trường thcs phú thạnh,no schools to show,no schools to show,"angiang, an giang, vietnam|phú lâm",notknown
11590,no workplaces to show,no schools to show,no schools to show,no places to show,male
11591,works at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,studies khoa quản trị văn phòng- at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam|gia nghia",notknown
11592,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|thanh hóa",notknown
11593,works at skills club dtu|works at skills club dtu|works at skills club dtu,studies quản trị du lịch & lữ hành at trường du lịch - đại học duy tân,went to trường thpt nguyễn hồng đạo,"da nang, vietnam|quy nhon",female
11594,tân châu,no schools to show,no schools to show,tân châu|tân châu,male
11595,no workplaces to show,studied du lịch và lữ hành at đại học tôn đức thắng,no schools to show,"ho chi minh city, vietnam|hồng ngự",notknown
11596,works at đoàn tncs hồ chí minh trường thpt ngô quyền,studies at đoàn tncs hồ chí minh trường thpt ngô quyền|studies at đoàn tncs hồ chí minh trường thpt ngô quyền,no schools to show,biên hòa|biên hòa,female
11597,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
11598,no workplaces to show,no schools to show,no schools to show,"tinh pleiku, gia lai, vietnam|hue, vietnam",female
11599,"củ chi, hồ chí minh, vietnam",no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",notknown
11600,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",female
11601,"ho chi minh city, vietnam",studied at trường cao đẳng công thương miền trung - tuy hòa - phú yên,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11602,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11603,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam|tân châu",notknown
11604,tự do,no schools to show,no schools to show,"ho chi minh city, vietnam",male
11605,no workplaces to show,studies công nghệ thực phẩm at trường đại học nông lâm tp.hcm,"went to thpt nguyễn hồng đạo,phù cát,bình định","ho chi minh city, vietnam|phù cát",female
11606,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
11607,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"quang nam, quang nam-da nang, vietnam",male
11608,no workplaces to show,studies at ueh - trường đại học kinh tế tp.hcm,went to thpt tháp mười - đồng tháp,no places to show,female
11609,no workplaces to show,no schools to show,no schools to show,no places to show,male
11610,enterprise business development - partnership at omicall - dịch vụ tổng đài ảo thông minh|enterprise business development - partnership at omicall - dịch vụ tổng đài ảo thông minh,no schools to show,went to thpt anh sơn 3,"ho chi minh city, vietnam|hoi an, quang nam-da nang, vietnam",male
11611,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
11612,"hanoi, vietnam",studies at htc - hanoi tourism college,no schools to show,"ho chi minh city, vietnam|bac giang",notknown
11613,teacher at trường thpt nguyễn sinh sắc|teacher at trường thpt nguyễn sinh sắc,studied sư phạm sinh at đại học an giang,went to trung hoc pho thong nguyen huu canh cho moi an giang,"tân châu|cho moi, an giang",female
11614,works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt chuyên lương thế vinh - đồng nai|went to thpt chuyên lương thế vinh - đồng nai,biên hòa,male
11615,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"went to thpt nguyễn thái học, chư pưh, gia lai","ho chi minh city, vietnam",female
11616,works at miss áo dài,no schools to show,went to trường thpt nguyễn hồng đạo,"ho chi minh city, vietnam|quy nhon",notknown
11617,no workplaces to show,studied at nam can tho university,no schools to show,"can tho|angiang, an giang, vietnam",female
11618,no workplaces to show,studies at thang long university,went to thpt thiệu hóa,"hanoi, vietnam|thanh hóa",female
11619,no workplaces to show,no schools to show,no schools to show,no places to show,female
11620,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11621,works at facebook|works at facebook|works at facebook,no schools to show,no schools to show,hà tĩnh|hương sơn district,male
11622,no workplaces to show,no schools to show,no schools to show,lai vung|lai vung,notknown
11623,no workplaces to show,no schools to show,no schools to show,"long xuyên|angiang, an giang, vietnam",female
11624,no workplaces to show,no schools to show,went to trường phổ thông năng khiếu tdtt hà nội,"hanoi, vietnam",male
11625,no workplaces to show,studies kinh tế at trường đại học nông lâm tp.hcm,no schools to show,dong hoa|tuy hòa,female
11626,no workplaces to show,no schools to show,no schools to show,quang ngai|ba to|quang ngai,notknown
11627,works at facebook,studied at trường đại học trà vinh,went to thpt tiểu cần,"ho chi minh city, vietnam|tieu can",female
11628,no workplaces to show,no schools to show,no schools to show,no places to show,female
11629,no workplaces to show,no schools to show,no schools to show,da lat,notknown
11630,no workplaces to show,studies y khoa at đại học y dược thành phố hồ chí minh,went to thpt nguyen khuyen - thoai son - an giang,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
11631,tân châu,no schools to show,went to học vui,tân châu|tân châu,male
11632,cà mau,no schools to show,went to trường thcs và thpt lý văn lâm tp cà mau,cà mau,female
11633,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam|buôn ma thuột, đắc lắk, vietnam",female
11634,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11635,worked at phan lâm,no schools to show,went to thpt phú lâm,"ho chi minh city, vietnam|tân châu",male
11636,no workplaces to show,no schools to show,no schools to show,no places to show,female
11637,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|long xuyên",notknown
11638,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt chuyên lê quý đôn - nha trang,no places to show,male
11639,kinh doanh và marketing amway|kinh doanh và marketing amway|kinh doanh và marketing amway|kinh doanh và marketing amway|kinh doanh và marketing amway|kinh doanh và marketing amway,studied at nutrilite việt nam,no schools to show,"ho chi minh city, vietnam|tây ninh",notknown
11640,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|buôn ma thuột, đắc lắk, vietnam",notknown
11641,no workplaces to show,studies at cao đẳng du lịch sài gòn,no schools to show,"châu thành, tiền giang, vietnam",notknown
11642,no workplaces to show,no schools to show,no schools to show,tri tôn,notknown
11643,"works at thùng chở hàng, thùng ship hàng, thùng giao hàng - mg composite",no schools to show,no schools to show,"new york, new york|thanh son",notknown
11644,giáo sư at havard university,no schools to show,went to thpt anh son 2,anh son,male
11645,no workplaces to show,studies at rutgers university—new brunswick,no schools to show,"union city, new jersey",notknown
11646,no workplaces to show,no schools to show,no schools to show,kon tum|kon tum,notknown
11647,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11648,works at clb chứng khoán học viện tài chính,studied at học viện tài chính (academy of finance),no schools to show,ninh bình,notknown
11649,no workplaces to show,no schools to show,went to thpt chu văn an - an giang,"chau phú, an giang, vietnam|ấp tân phú, an giang, vietnam",female
11650,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11651,no workplaces to show,studied at trường đại học giao thông vận tải - phân hiệu tại tp.hcm - utc2,"went to thpt số 2 an nhơn, an nhơn, bình định","ho chi minh city, vietnam|binh dinh, nghia binh, vietnam",notknown
11652,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11653,works at webdev studios,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"cam lâm, khánh hòa, vietnam|khanh hoa, khánh hòa, vietnam",male
11654,no workplaces to show,no schools to show,no schools to show,no places to show,male
11655,no workplaces to show,no schools to show,no schools to show,no places to show,female
11656,no workplaces to show,no schools to show,no schools to show,"dubai, united arab emirates|angiang, an giang, vietnam",notknown
11657,no workplaces to show,no schools to show,went to thpt đức trí,tân châu,male
11658,works at ct tnhh ăn chơi xã lán không nghỉ đến ngay may|works at ct tnhh ăn chơi xã lán không nghỉ đến ngay may,no schools to show,no schools to show,"long xuyên|angiang, an giang, vietnam",female
11659,no workplaces to show,studies at trường đại học giao thông vận tải tp.hcm,went to thpt quang trung - tây sơn - bình định,"phú phong, bình ðịnh, vietnam|phú phong, bình ðịnh, vietnam",male
11660,no workplaces to show,"studied information of technology (it) at university of science, vnu-hcmc",no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
11661,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
11662,no workplaces to show,no schools to show,no schools to show,buon me thuot,female
11663,no workplaces to show,no schools to show,no schools to show,quy nhon,notknown
11664,technical engineer at công ty tnhh hoya lens việt nam|technical engineer at công ty tnhh hoya lens việt nam,studies công nghệ kỹ thuật hoá hóa học at trường đại học sư phạm kỹ thuật thành phố hồ chí minh,went to thpt thanh bình 1,no places to show,male
11665,works at hufi - đại học công nghiệp thực phẩm tp.hcm,no schools to show,went to thpt lê anh xuân - mỏ cày bắc - bến tre,"ho chi minh city, vietnam",female
11666,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11667,works at công ty beesco vina,no schools to show,went to trường thpt chu văn an - phú tân - an giang,"chon thanh|cho moi, an giang",female
11668,no workplaces to show,no schools to show,went to phổ thông năng khiếu - high school for the gifted,"ho chi minh city, vietnam",notknown
11669,no workplaces to show,studied at trường đại học an giang,went to thpt đức trí,tân châu,male
11670,no workplaces to show,no schools to show,no schools to show,tân châu,female
11671,no workplaces to show,studies at trường cao đẳng kỹ thuật cao thắng,"went to thpt đoàn thị điểm, thanh phú, bến tre|went to thpt đoàn thị điểm, thanh phú, bến tre","ho chi minh city, vietnam|bến tre",notknown
11672,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|da lat",notknown
11673,no workplaces to show,studied at trường đại học luật tp. hồ chí minh,went to thpt tháp mười - đồng tháp,thap muoi|thap muoi,male
11674,no workplaces to show,no schools to show,no schools to show,"tp. tdm, bình dương",female
11675,no workplaces to show,studied ib at đại học fpt hà nội,no schools to show,"ho chi minh city, vietnam|hanoi, vietnam",notknown
11676,tổng đại lí độc quyền at phân phối mỹ phẩm thiên nhiên princess white|tổng đại lí độc quyền at phân phối mỹ phẩm thiên nhiên princess white,studied sư phạm at an giang university|studied sư phạm at an giang university,went to thpt xuân tô,"angiang, an giang, vietnam|tinh bien",female
11677,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
11678,no workplaces to show,no schools to show,no schools to show,no places to show,male
11679,no workplaces to show,no schools to show,no schools to show,tân uyên,notknown
11680,guitar player at iu guitarclub fanpage,no schools to show,no schools to show,"ho chi minh city, vietnam",female
11681,no workplaces to show,studied at đại học bách khoa tphcm,went to trung hoc pho thong chau phu,"long xuyên|chau phú, an giang, vietnam",female
11682,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"went to thpt  an mỹ, thủ dầu một, bình dương","thu dau mot|ap binh duong (1), vietnam",notknown
11683,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,male
11684,no workplaces to show,no schools to show,went to hanoi – amsterdam high school,"hanoi, vietnam",notknown
11685,trung vệ nhỏ u15 at u15 viet nam,no schools to show,went to thpt đức trí|went to thpt đức trí,"tân châu|long son, an giang, vietnam|ho chi minh city, vietnam",male
11686,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",cao lãnh|tân châu,notknown
11687,works at meta,no schools to show,no schools to show,hồng ngự|hồng ngự,male
11688,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
11689,no workplaces to show,no schools to show,no schools to show,bến tre|bến tre,notknown
11690,no workplaces to show,studied kỹ thuật phần mềm at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt thị xã quảng trị,quảng trị|quảng trị,male
11691,product management engineer at tiki,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thcs pham dinh ho|went to thcs pham dinh ho,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
11692,no workplaces to show,no schools to show,no schools to show,ninh bình,female
11693,no workplaces to show,studied at đại học bách khoa thành phố hồ chí minh,no schools to show,"ho chi minh city, vietnam",notknown
11694,works at 2002,no schools to show,no schools to show,gò công|gò công,notknown
11695,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11696,no workplaces to show,no schools to show,no schools to show,bac lieu|bac lieu,notknown
11697,no workplaces to show,no schools to show,no schools to show,no places to show,female
11698,tân châu,no schools to show,went to thpt đức trí,tân châu|tân châu,male
11699,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|long hòa",notknown
11700,works at trường thpt sơn tây - nơi chắp cánh ước mơ,studied at đại học hà nội,went to trường thpt sơn tây - nơi chắp cánh ước mơ,"dubai, united arab emirates|hanoi, vietnam",female
11701,no workplaces to show,studied kĩ thuật xây dựng cầu đường bộ at trường đại học giao thông vận tải thành phố hồ chí minh,went to trường thpt nguyễn hồng đạo,quy nhon|quy nhon,male
11702,no workplaces to show,studied at đại học cần thơ,no schools to show,"angiang, an giang, vietnam|tân châu",female
11703,no workplaces to show,studies at nam can tho university|studies at nam can tho university,"went to thpt  mỹ hương, mỹ tú, sóc trăng|went to thpt  mỹ hương, mỹ tú, sóc trăng",soc trang,male
11704,no workplaces to show,studied xây dựng at đại học mở tphcm,went to trường thpt an phú,long xuyên|an phu,male
11705,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11706,no workplaces to show,no schools to show,no schools to show,no places to show,female
11707,no workplaces to show,no schools to show,no schools to show,vung tau|vung tau,male
11708,lớp trưởng at myk20406c - uel|lớp trưởng at myk20406c - uel,studies management information system at trường đại học kinh tế - luật,no schools to show,"ho chi minh city, vietnam",notknown
11709,giáo viên at tin học sao việt|giáo viên at tin học sao việt|giáo viên at tin học sao việt,studied kĩ sư công nghệ thông tin at hutech - đại học công nghệ tp.hcm,went to trường thpt huỳnh văn sâm,cái bè|cái bè,male
11710,"đã học tại tthcs long thuận at long thuan, hong ngu, dong thap|đã học tại tthcs long thuận at long thuan, hong ngu, dong thap",no schools to show,went to trường thpt hồng ngự 2- đồng tháp,hồng ngự,male
11711,no workplaces to show,studies at trường cao đẳng y dược pasteur cs tphcm,went to trường thpt trần ân chiêm,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
11712,works at thcs chu văn an tân châu,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
11713,no workplaces to show,studies at đại học công nghệ sài gòn - saigon technology university,no schools to show,"ho chi minh city, vietnam|nhà bè, hồ chí minh, vietnam",male
11714,no workplaces to show,no schools to show,no schools to show,"ấp phú hữu, an giang, vietnam",male
