id1,id2
18414,4074
18414,10139
18414,8034
18414,14314
18414,17856
18414,1957
18414,13494
18414,7606
18414,13250
18414,7300
18414,3474
18414,20427
18414,1377
18414,8384
18414,11973
18414,10233
18414,13563
18414,13857
18414,276
18414,629
18414,9055
18414,6972
18414,18717
18414,6624
18414,11528
18414,1969
18414,10247
18414,19916
18414,772
18414,9953
18414,3197
18414,16620
18414,20269
18414,107
18414,4481
18414,15405
18414,7705
18414,18480
18414,2394
18414,3143
18414,5399
18414,6657
18414,11236
18414,911
18414,17794
18414,4540
18414,489
18414,6215
18414,4881
18414,11167
18414,6107
18414,8660
18414,7044
14240,99
14240,15830
14240,17048
14240,9308
14240,16400
14240,426
14240,19283
14240,3370
14240,389
14240,19204
14240,11607
14240,3591
14240,19987
14240,15800
14240,6296
14240,17327
14240,13292
14240,2893
14240,6948
14240,12904
14240,6609
14240,12891
14240,4015
14240,20651
14240,1012
14240,20408
14240,17955
14240,13154
14240,5440
14240,4014
14240,1192
14240,2068
14240,1943
14240,9735
14240,1068
14240,6630
14240,6315
14240,9593
14240,19884
14240,11493
14240,12900
14240,10159
14240,4921
14240,10364
14240,7717
14240,1589
3591,1826
3591,18027
3591,17149
3591,2382
3591,14219
3591,99
3591,15830
3591,10317
3591,16954
3591,17798
3591,16799
3591,20620
3591,12840
3591,821
3591,17048
3591,8098
3591,15490
3591,9308
3591,16400
3591,11013
3591,15948
3591,12240
3591,3370
3591,11969
3591,389
3591,14240
3591,19283
3591,19204
3591,13607
3591,10034
3591,11607
3591,19987
3591,15800
3591,18276
3591,12330
3591,12478
3591,20781
3591,6296
3591,1006
3591,17327
3591,17043
3591,7732
3591,18479
3591,1380
3591,922
3591,14568
3591,8653
3591,3113
3591,2728
3591,15671
3591,11087
3591,18061
3591,8593
3591,12904
3591,13472
3591,6077
3591,11937
3591,8933
3591,14249
3591,2649
3591,2298
3591,3882
3591,6731
3591,4671
3591,19749
3591,4131
3591,7184
3591,15090
3591,14164
3591,15439
3591,19878
3591,1821
3591,4106
3591,4069
3591,8074
3591,10109
3591,6784
3591,11737
3591,12898
3591,3685
3591,14525
3591,15563
3591,13475
3591,2001
3591,2893
3591,10641
3591,5590
3591,19014
3591,16407
3591,6640
3591,9105
3591,14213
3591,19599
3591,18037
3591,6948
3591,6523
3591,11025
3591,2909
3591,3795
3591,4618
3591,3610
3591,6120
3591,4310
3591,615
3591,18750
3591,9854
3591,9196
3591,11552
3591,14093
3591,2229
3591,5160
3591,13243
3591,19850
3591,6388
3591,15143
3591,8141
3591,13678
3591,12277
3591,19402
3591,8902
3591,15377
3591,16020
3591,1906
3591,2969
3591,14035
3591,8024
3591,14424
3591,2898
3591,9944
3591,10431
3591,5313
3591,2326
3591,9218
3591,11809
3591,11021
3591,1421
3591,6410
3591,5252
3591,13758
3591,2857
3591,19277
3591,12453
3591,18442
3591,9570
3591,15614
3591,20044
3591,17965
3591,20818
3591,1945
3591,9825
3591,17374
3591,9549
3591,3807
3591,12187
3591,2513
3591,1167
3591,10768
3591,16936
3591,3559
3591,2368
3591,3126
3591,14433
3591,13061
3591,19587
3591,5624
3591,20668
3591,15003
3591,1307
6878,6863
6878,6845
6878,11485
11607,18027
11607,99
11607,15830
11607,17048
11607,9308
11607,16400
11607,3370
11607,389
11607,19204
11607,426
11607,14240
11607,3591
11607,10034
11607,19987
11607,15800
11607,12330
11607,11735
11607,12478
11607,6296
11607,18113
11607,18479
11607,11087
11607,12904
11607,13472
11607,14249
11607,13292
11607,1800
11607,2893
11607,6948
11607,5160
11607,10170
11607,6845
11607,10920
11607,1012
11607,8257
11607,9451
11607,16777
11607,11615
11607,3282
11607,15958
11607,13023
11607,14890
11607,13952
11607,17713
11607,5273
11607,1681
11607,8582
11607,1388
11607,5304
11607,16602
19283,15023
19283,18479
19283,14249
19283,3370
19283,1800
19283,6296
19283,15830
19283,11607
19283,19599
19283,10034
19283,99
19283,11735
19283,6845
19283,3591
19283,14240
19283,9308
13607,8674
13607,4530
13607,1098
13607,12512
13607,8098
13607,18276
13607,5590
13607,3591
13607,855
13607,15439
13607,17043
13607,16685
13607,19878
13607,11737
13607,5987
13607,14568
13607,3610
13607,4069
13607,1380
13607,19669
13607,13475
13607,14514
13607,8653
13607,19960
13607,11025
13607,3843
13607,16589
13607,3559
13607,17655
13607,1721
13607,15143
13607,17218
13607,16084
13607,3126
13607,8141
13607,5624
13607,4516
13607,3168
13607,13346
13607,965
13607,19889
13607,1051
13607,13405
13607,19895
13607,18489
13607,9128
13607,19110
13607,19167
13607,2212
13607,10431
13607,5471
13607,11021
13607,7139
13607,16360
13607,18880
13607,5897
13607,13934
13607,12453
13607,2490
13607,20360
13607,20818
13607,3807
13607,6183
13607,15022
13607,6388
13607,16936
13607,14964
13607,16520
13607,2996
13607,17466
13607,7512
13607,2375
13607,20319
13607,19099
13607,20491
13607,15597
13607,3340
13607,18796
13607,10493
13607,9086
13607,17071
13607,20425
13607,11133
13607,12386
13607,14382
13607,3677
13607,20507
13607,4511
13607,4596
13607,14716
13607,4234
13607,15957
13607,7146
13607,16610
13607,19113
13607,19909
1006,18489
1006,3168
1006,8674
1006,20319
1006,16954
1006,15981
1006,14424
1006,11070
1006,12701
1006,15948
1006,15377
1006,13311
1006,9944
1006,19048
1006,5850
1006,3591
1006,4310
1006,19850
855,4530
855,2382
855,8674
855,1098
855,16954
855,12840
855,12512
855,15948
855,13607
855,8913
855,7184
855,15090
855,4069
855,6784
855,14514
855,8744
855,19110
855,19167
855,5471
855,11809
855,5252
855,13758
855,7171
855,9854
855,9143
855,20360
855,9825
855,15022
855,965
855,6910
855,13423
855,16520
855,8141
855,20392
855,13678
855,15377
855,13405
855,1051
855,19099
855,20491
855,18489
855,1721
855,14438
855,12181
855,18922
855,10493
855,7721
855,18047
855,1673
855,17795
855,20425
855,6507
855,3677
855,9154
855,17613
855,7549
855,489
855,1908
855,20339
855,17817
855,19307
855,14871
855,17223
855,15726
855,10410
855,15128
855,6738
855,293
855,11475
855,4335
855,4678
855,16898
855,7222
855,4794
855,20507
855,14950
855,9512
855,15939
10034,18027
10034,99
10034,15830
10034,17048
10034,9308
10034,16400
10034,389
10034,426
10034,19283
10034,19204
10034,3591
10034,11607
10034,6296
10034,17327
10034,11735
10034,13292
10034,18113
10034,18479
10034,9105
10034,11087
10034,6879
10034,6948
10034,15023
10034,12904
10034,6077
10034,17660
10034,3013
10034,14545
10034,2326
10034,9558
10034,11552
10034,5160
10034,13886
10034,12891
10034,1792
10034,4736
10034,16142
10034,16190
10034,684
10034,11615
10034,15412
10034,12192
10034,10738
10034,3401
10034,15078
10034,6627
10034,16940
10034,4448
10034,5793
10034,11446
10034,3487
10034,9945
10034,1065
10034,18546
10034,1388
10034,12861
10034,2060
10034,8218
10034,18350
10034,17936
10034,16915
10034,7033
10034,12604
10034,19724
10034,3632
10034,87
10034,15313
10034,7837
10034,18448
10034,14154
10034,7210
10109,2382
10109,1098
10109,12840
10109,8098
10109,3591
10109,19692
10109,4671
10109,15439
10109,17043
10109,8074
10109,11737
10109,15238
10109,13475
10109,14568
10109,20071
10109,19669
10109,19014
10109,7992
10109,19960
10109,3843
10109,3610
10109,7967
10109,12538
10109,18750
10109,2643
10109,19277
10109,20360
10109,20044
10109,14171
10109,20818
10109,18692
