id1,id2,weight
2709,11048,1
2709,18984,1
2709,17113,1
2709,12222,1
2709,12343,1
2709,16758,1
2709,11174,1
2709,7194,1
2709,8584,1
2709,15166,1
2709,11201,1
2709,11757,1
2709,6872,1
2709,12767,1
2709,17135,1
2709,6557,1
2709,17852,1
2709,5157,1
2709,19715,1
2709,4897,1
2709,8715,1
2709,17574,1
2709,18822,1
2709,13999,1
2709,7262,1
2709,11807,1
2709,3876,1
2709,11422,1
2709,6822,1
2709,12619,1
2709,4390,1
2709,7771,1
2709,12755,1
2709,18211,1
2709,5671,1
2709,4975,1
2709,2814,1
2709,17877,1
2709,18590,1
2709,13203,1
2709,14328,1
2709,3533,1
2709,19689,1
2709,6705,1
2709,18105,1
2709,18221,1
2709,17921,1
2709,18361,1
2709,16792,1
2709,18404,1
2709,3865,1
2709,11518,1
2709,15252,1
2709,9538,1
2709,11205,1
2709,18518,1
2709,14661,1
2709,10811,1
2709,14401,1
2709,3110,1
2709,14997,1
2709,14303,1
2709,14737,1
2709,7707,1
2709,18017,1
2709,5156,1
2709,19398,1
2709,12728,1
2709,17319,1
2709,14677,1
2709,4811,1
2709,19612,1
2709,11775,1
2709,12143,1
2709,10500,1
2709,17825,1
2709,2721,1
2709,18130,1
2709,10274,1
2709,19251,1
2709,5973,1
2709,14102,1
2709,12666,1
2709,16383,1
2709,15945,1
2709,6534,1
2709,10327,1
2709,10159,1
2711,11969,1
2713,9079,1
2720,14545,1
2722,14690,1
2723,11070,1
2727,14049,1
2728,16954,1
2728,18414,1
2728,3591,1
2728,10724,1
2728,7992,1
2728,11748,1
2728,18750,1
2728,19277,1
2728,17566,1
2728,17218,1
2728,2969,1
2728,7521,1
2728,14517,1
2728,16736,1
2728,19122,1
2728,13885,1
2728,6539,1
2728,6339,1
2728,16938,1
2728,11600,1
2728,10656,1
2728,8231,1
2728,11180,1
2728,16609,1
2728,17128,1
2728,15605,1
2728,11401,1
2728,3315,1
2728,18845,1
2728,8981,1
2728,11296,1
2728,3262,1
2728,16698,1
2728,11311,1
2728,16956,1
2728,14122,1
2728,11768,1
2728,10825,1
2728,18092,1
2728,9535,1
2728,13340,1
2728,11929,1
2728,3147,1
2728,14531,1
2728,17949,1
2728,6728,1
2728,12307,1
2728,10455,1
2728,15751,1
2728,8446,1
2728,8726,1
2728,5792,1
2728,12629,1
2728,3280,1
2728,15390,1
2728,3691,1
2728,11985,1
2728,15219,1
2728,19448,1
2728,16805,1
2728,10186,1
2728,7727,1
2728,17812,1
2728,13942,1
2728,13006,1
2728,5083,1
2728,16565,1
2728,15538,1
2728,7282,1
2728,13819,1
2728,12665,1
2728,3386,1
2728,3952,1
2728,7838,1
2728,11574,1
2728,12011,1
2728,12809,1
2728,17029,1
2728,15630,1
2728,10159,1
2729,10317,1
2729,17798,1
2729,15490,1
2729,10641,1
2729,4131,1
2729,2909,1
2729,18488,1
2729,4151,1
2729,7538,1
2729,17304,1
2729,12187,1
2729,16648,1
2729,10376,1
2729,8017,1
2729,8291,1
2729,15635,1
2729,3591,1
2729,10159,1
2732,14424,1
2737,3610,1
2739,17798,1
2740,2969,1
2741,15597,1
2743,11025,1
2743,7495,1
2744,12240,1
2745,14567,1
2749,7521,1
2751,7495,1
2755,5945,1
2757,19599,1
2759,11025,1
2762,16630,1
2767,19563,1
2769,5778,1
2775,6324,1
2778,6324,1
2780,3289,1
2781,11607,1
2782,19048,1
2784,4151,1
2786,10170,1
2789,11809,1
2792,18485,1
2793,9037,1
2794,11969,1
2795,4151,1
2797,3289,1
2798,12240,1
2800,17149,1
2803,18598,1
2805,18288,1
2806,13113,1
2810,7538,1
2811,10150,1
2812,7538,1
2813,7770,1
2817,6863,1
2817,6845,1
2818,11485,1
2820,14644,1
2823,14049,1
2824,19039,1
2825,15612,1
2827,7992,1
2827,16018,1
2827,10014,1
2828,5624,1
2831,4131,1
2835,3610,1
2837,19048,1
2838,3954,1
2840,18497,1
2841,12891,1
2842,14424,1
2845,19048,1
2846,10317,1
2846,15490,1
2846,10641,1
2846,14370,1
2846,17965,1
2846,16648,1
2846,11351,1
2846,17304,1
2846,15635,1
2846,10159,1
2847,11351,1
2849,12796,1
2853,6093,1
2854,18479,1
2857,3591,1
2857,12796,1
2857,18261,1
2857,3013,1
2857,3342,1
2857,18159,1
2857,7138,1
2857,12891,1
2857,19132,1
2857,10150,1
2857,10159,1
2859,3289,1
2860,11607,1
2861,10376,1
2870,6077,1
2871,17149,1
2873,12187,1
2875,18261,1
2879,7138,1
2881,11351,1
2881,14690,1
2884,15491,1
2886,15981,1
2890,10376,1
2892,12422,1
2893,3591,1
2893,11607,1
2893,11735,1
2893,17660,1
2893,10159,1
2894,6910,1
2897,14049,1
2898,3591,1
2898,16685,1
2898,19669,1
2898,19014,1
2898,13678,1
2898,19402,1
2898,13885,1
2898,13934,1
2898,15491,1
2898,10173,1
2898,3168,1
2898,10014,1
2898,13113,1
2898,6646,1
2898,18497,1
2898,8353,1
2898,19048,1
2898,5991,1
2898,5873,1
2898,10159,1
2902,11485,1
2904,5249,1
2905,18656,1
2906,19014,1
2906,14424,1
2906,10173,1
2908,8353,1
2909,14219,1
2909,17798,1
2909,15490,1
2909,3591,1
2909,14213,1
2909,5945,1
2909,6093,1
2909,14370,1
2909,5984,1
2909,5193,1
2909,14059,1
2909,3003,1
2909,17670,1
2909,19409,1
2909,12627,1
2909,10794,1
2909,9709,1
2909,9149,1
2909,14029,1
2909,8127,1
2909,10857,1
2909,5244,1
2909,4788,1
2909,7405,1
2909,15339,1
2909,11302,1
2909,7948,1
2909,7310,1
2909,17910,1
2909,3182,1
2909,16479,1
2909,7380,1
2909,7580,1
2909,14439,1
2909,4439,1
2909,12444,1
2909,5183,1
2909,8051,1
2909,17118,1
2909,5549,1
2909,12499,1
2909,14340,1
2909,16816,1
2909,10281,1
2909,9042,1
2909,5846,1
2909,7681,1
2909,3191,1
2909,17332,1
2909,14212,1
2909,7311,1
2909,18063,1
2909,7746,1
2909,18888,1
2909,11627,1
2909,15984,1
2909,10159,1
2910,14690,1
2912,10675,1
2912,3342,1
2917,14049,1
2918,19563,1
2920,7992,1
2921,4045,1
2925,11070,1
2927,6868,1
2928,12796,1
2930,4131,1
2936,7770,1
2938,4144,1
2940,14370,1
2941,3289,1
2943,10675,1
2945,14433,1
2945,8189,1
2946,18106,1
2947,19014,1
2947,10173,1
2949,18037,1
2950,12701,1
2954,18037,1
2956,16736,1
2957,3610,1
2957,10431,1
2958,10431,1
2962,17149,1
2965,6863,1
2969,14219,1
2969,12512,1
2969,18276,1
2969,3591,1
2969,10724,1
2969,17043,1
2969,11737,1
2969,3610,1
2969,19014,1
2969,3113,1
2969,19108,1
2969,6388,1
2969,13678,1
2969,19402,1
2969,4151,1
2969,6324,1
2969,15022,1
2969,4310,1
2969,18750,1
2969,7801,1
2969,6918,1
2969,8024,1
2969,19122,1
2969,10431,1
2969,15880,1
2969,3954,1
2969,10768,1
2969,16936,1
2969,6794,1
2969,12941,1
2969,3043,1
2969,14567,1
2969,17218,1
2969,13405,1
2969,19289,1
2969,7495,1
2969,5991,1
2969,4516,1
2969,3615,1
2969,8008,1
2969,15491,1
2969,14517,1
2969,18489,1
2969,14438,1
2969,6711,1
2969,13885,1
2969,6646,1
2969,6492,1
2969,10173,1
2969,10143,1
2969,7591,1
2969,7984,1
2969,18339,1
2969,3233,1
2969,19376,1
2969,11600,1
2969,12561,1
2969,3424,1
2969,17026,1
2969,18018,1
2969,11293,1
2969,10505,1
2969,12882,1
2969,6660,1
2969,7566,1
2969,8096,1
2969,9531,1
2969,3026,1
2969,14294,1
2969,19129,1
2969,18400,1
2969,6891,1
2969,19305,1
2969,18358,1
2969,14466,1
2969,3127,1
2969,6519,1
2969,18675,1
2969,2994,1
2969,5693,1
2969,3291,1
2969,19567,1
2969,18032,1
2969,6648,1
2969,6542,1
2969,3023,1
2969,15957,1
2969,18471,1
2969,10159,1
2972,16736,1
2973,11969,1
2974,7512,1
2975,13934,1
2981,15635,1
2983,6910,1
2985,3342,1
2987,12701,1
2990,5249,1
2993,19402,1
2993,18497,1
2993,16589,1
2998,14567,1
3002,18159,1
3004,10150,1
3005,10150,1
3007,11969,1
3008,18598,1
3009,11735,1
3009,18479,1
3009,17660,1
3009,14545,1
3009,14433,1
3010,14049,1
3011,6863,1
3011,6845,1
3013,18027,1
3013,17048,1
3013,19204,1
3013,12330,1
3013,11735,1
3013,12796,1
3013,18113,1
3013,17327,1
3013,17660,1
3013,14545,1
3013,11937,1
3013,14249,1
3013,12898,1
3013,3289,1
3013,11087,1
3013,18061,1
3013,19599,1
3013,6879,1
3013,18037,1
3013,6948,1
3013,6863,1
3013,12657,1
3013,6845,1
3013,17520,1
3013,13886,1
3013,12891,1
3013,6258,1
3013,19132,1
3013,3697,1
3013,10150,1
3013,10170,1
3013,7138,1
3013,16653,1
3013,18159,1
3013,11552,1
3013,18564,1
3013,3235,1
3013,11332,1
3013,10738,1
3013,5793,1
3013,19561,1
3013,9511,1
3013,10642,1
3013,19149,1
3013,4451,1
3013,3401,1
3013,14296,1
3013,3282,1
3013,11343,1
3013,11446,1
3013,10351,1
3013,12373,1
3013,16777,1
3013,6885,1
3013,5540,1
3013,15877,1
3013,17381,1
3013,8320,1
3013,11615,1
3013,6627,1
3013,16940,1
3013,17971,1
3013,3292,1
3013,14316,1
3013,19705,1
3013,5656,1
3013,4946,1
3013,17546,1
3013,10950,1
3013,7408,1
3013,17887,1
3013,7343,1
3013,11303,1
3013,11543,1
3013,12926,1
3013,10270,1
3013,18654,1
3013,19245,1
3013,10189,1
3013,7762,1
3013,6199,1
3013,11129,1
3013,19681,1
3013,19706,1
3013,7759,1
3013,12438,1
3013,10159,1
3014,10376,1
3018,10641,1
3020,4289,1
3022,18479,1
3025,15612,1
3030,14644,1
3030,7257,1
3031,3342,1
3032,7512,1
3032,3399,1
3032,6183,1
3032,14438,1
3034,18585,1
3035,3342,1
3036,4151,1
3036,19122,1
3038,11047,1
3040,19039,1
3041,12701,1
3043,16685,1
3043,19669,1
3043,11025,1
3043,13678,1
3043,14424,1
3043,5624,1
3043,10014,1
3043,3591,1
3043,16589,1
3043,7521,1
3043,10159,1
3047,14249,1
3049,3399,1
3050,5991,1
3051,18489,1
3052,18037,1
3054,18288,1
3055,3399,1
3056,15612,1
3059,11221,1
3062,19048,1
3063,11735,1
3063,12422,1
3064,14567,1
3066,17660,1
3067,18288,1
3070,10170,1
3070,10150,1
3070,6845,1
3072,3342,1
3073,5897,1
3074,11809,1
3075,5945,1
3075,15635,1
3076,10150,1
3080,19048,1
3081,19110,1
3082,12701,1
3083,19402,1
3084,18488,1
3084,14653,1
3084,16630,1
3085,14644,1
3085,7257,1
3088,18485,1
3089,19167,1
3090,12422,1
3092,16736,1
3093,8689,1
3094,5897,1
3096,18488,1
3096,4151,1
3096,18485,1
3098,6077,1
3101,6093,1
3104,4151,1
3106,13454,1
3107,18598,1
3109,6120,1
3111,11025,1
3112,19039,1
3113,16954,1
3113,3591,1
3113,19669,1
3113,19014,1
3113,14438,1
3113,18586,1
3113,15491,1
3113,7512,1
3113,19110,1
3113,15612,1
3113,15597,1
3113,10431,1
3113,11221,1
3113,14424,1
3113,19402,1
3113,13678,1
3113,13113,1
3113,6646,1
3113,6183,1
3113,19277,1
3113,19122,1
3113,16630,1
3113,3610,1
3113,4310,1
3113,5624,1
3113,10159,1
3115,16589,1
3116,19599,1
3117,17911,1
3117,7512,1
3117,18497,1
3118,8017,1
3120,5778,1
3120,18585,1
3120,18037,1
3120,6845,1
3121,11607,1
3123,19014,1
3124,19599,1
3125,3610,1
3128,3685,1
3130,5945,1
3131,7992,1
3131,3399,1
3132,18414,1
3138,7512,1
3140,18585,1
3143,18414,1
3143,7495,1
3144,10376,1
3146,7992,1
3151,4289,1
3152,8689,1
3154,12240,1
3155,14433,1
3155,19132,1
3156,10431,1
3156,4310,1
3156,16018,1
3158,12422,1
3160,10675,1
3161,14690,1
3162,3370,1
3167,18489,1
3168,14219,1
3168,16954,1
3168,10317,1
3168,12840,1
3168,12512,1
3168,18276,1
3168,19692,1
3168,17043,1
3168,6731,1
3168,14164,1
3168,12701,1
3168,4069,1
3168,8074,1
3168,16685,1
3168,11565,1
3168,14514,1
3168,7967,1
3168,5987,1
3168,14345,1
3168,6523,1
3168,5879,1
3168,11025,1
3168,15143,1
3168,13678,1
3168,17911,1
3168,7512,1
3168,8024,1
3168,14424,1
3168,9128,1
3168,19167,1
3168,10966,1
3168,10431,1
3168,11748,1
3168,12453,1
3168,11070,1
3168,5873,1
3168,14148,1
3168,10014,1
3168,3559,1
3168,8540,1
3168,14169,1
3168,16520,1
3168,18497,1
3168,13113,1
3168,12941,1
3168,16589,1
3168,6180,1
3168,14585,1
3168,13405,1
3168,15696,1
3168,5991,1
3168,4516,1
3168,3591,1
3168,15136,1
3168,18489,1
3168,3340,1
3168,12181,1
3168,15597,1
3168,4289,1
3168,8353,1
3168,14438,1
3168,13346,1
3168,18922,1
3168,6389,1
3168,10493,1
3168,16655,1
3168,10315,1
3168,3605,1
3168,7326,1
3168,13873,1
3168,13835,1
3168,3283,1
3168,15379,1
3168,18149,1
3168,13351,1
3168,7146,1
3168,6989,1
3168,4345,1
3168,5934,1
3168,10926,1
3168,17147,1
3168,7432,1
3168,10748,1
3168,6904,1
3168,8007,1
3168,11123,1
3168,3407,1
3168,18565,1
3168,13039,1
3168,16572,1
3168,19180,1
3168,4178,1
3168,17612,1
3168,7474,1
3168,10159,1
3170,3685,1
3172,17965,1
3174,3289,1
3175,5945,1
3177,10641,1
3181,19563,1
3183,5897,1
3188,3610,1
3189,11221,1
3190,13885,1
3192,12422,1
3193,4144,1
3195,6646,1
3196,3289,1
3196,7138,1
3197,18414,1
3197,7992,1
3198,3954,1
3199,13885,1
3200,19014,1
3200,7992,1
3201,4151,1
3201,11047,1
3201,18485,1
3201,19122,1
3203,13454,1
3205,7512,1
3208,18037,1
3210,16648,1
3214,12796,1
3215,5945,1
3216,11485,1
3216,7138,1
3216,18159,1
3216,12891,1
3216,8189,1
3219,14370,1
3221,3954,1
3222,17374,1
3223,17798,1
3224,19563,1
3227,18585,1
3230,4289,1
3231,10014,1
3235,12796,1
3235,3289,1
3235,18159,1
3235,10170,1
3235,6845,1
3235,10150,1
3235,10159,1
3236,10317,1
3239,18489,1
3240,8353,1
3241,7512,1
3242,6077,1
3244,14653,1
3244,11047,1
3248,5945,1
3249,19167,1
3251,3342,1
3252,16648,1
3253,18261,1
3255,10376,1
3257,19599,1
3258,6868,1
3259,17304,1
3260,15612,1
3264,7257,1
3265,6910,1
3267,3954,1
3268,5778,1
3270,14049,1
3271,3610,1
3272,15612,1
3272,19167,1
3273,8689,1
3275,7538,1
3276,18488,1
3277,19048,1
3278,6910,1
3282,3370,1
3282,11607,1
3282,6077,1
3282,17660,1
3282,14249,1
3282,10170,1
3282,18159,1
3282,12891,1
3284,7521,1
3286,8017,1
3287,16589,1
3288,9404,1
3289,18027,1
3289,11485,1
3289,12796,1
3289,18113,1
3289,6077,1
3289,11937,1
3289,6863,1
3289,6879,1
3289,18037,1
3289,11552,1
3289,12891,1
3289,6258,1
3289,13576,1
3289,10351,1
3289,10642,1
3289,5793,1
3289,15877,1
3289,11615,1
3289,3401,1
3289,5704,1
3289,11343,1
3289,4681,1
3289,18359,1
3289,7982,1
3289,9469,1
3289,18634,1
3289,19115,1
3289,7411,1
3289,13875,1
3289,11522,1
3289,14202,1
3289,11390,1
3289,7852,1
3289,11027,1
3289,10382,1
3289,10595,1
3289,8772,1
3289,4251,1
3289,3365,1
3289,9063,1
3289,7084,1
3289,13447,1
3289,15831,1
3289,7607,1
3289,8473,1
3289,10503,1
3289,6985,1
3289,18589,1
3289,11638,1
3289,11233,1
3289,17550,1
3289,3894,1
3289,7224,1
3289,11139,1
3289,16895,1
3289,7545,1
3289,6856,1
3289,6780,1
3289,18114,1
3289,8271,1
3289,4498,1
3289,18824,1
3289,7186,1
3289,7210,1
3289,16675,1
3289,16420,1
3289,10383,1
3289,6464,1
3289,10958,1
3289,8356,1
3289,6605,1
3289,18779,1
3289,6073,1
3289,15375,1
3289,12784,1
3289,16970,1
3289,4040,1
3289,12095,1
3289,5664,1
3289,7285,1
3289,14435,1
3289,14258,1
3289,5586,1
3289,10159,1
3290,8353,1
3292,14249,1
3292,10170,1
3293,10675,1
3295,12422,1
3296,15635,1
3297,19167,1
3298,17660,1
3299,8189,1
3304,10675,1
3307,19048,1
3309,17911,1
3309,19122,1
3310,14249,1
3313,5873,1
3314,3370,1
3317,14644,1
3317,7257,1
3318,9404,1
3319,6077,1
3321,3954,1
3322,8689,1
3325,5249,1
3326,19110,1
3327,14545,1
3329,14644,1
3329,7257,1
3331,11735,1
3332,6093,1
3336,7538,1
3338,19014,1
3340,3610,1
3340,19402,1
3340,10431,1
3340,10014,1
3340,9037,1
3340,3591,1
3340,5624,1
3340,10159,1
3342,6879,1
3342,16777,1
3342,19456,1
3342,6628,1
3342,11433,1
3342,17735,1
3342,15316,1
3342,5718,1
3342,5877,1
3342,6929,1
3342,11987,1
3342,16892,1
3342,11887,1
3342,15756,1
3342,5838,1
3342,17006,1
3342,18928,1
3342,6968,1
3342,6644,1
3342,17448,1
3342,3999,1
3342,18643,1
3342,19517,1
3342,7728,1
3342,13860,1
3342,7797,1
3342,17383,1
3342,11153,1
3342,6336,1
3342,18470,1
3342,4683,1
3342,16108,1
3342,7130,1
3342,7099,1
3342,10159,1
3342,7976,1
3342,19066,1
3342,7928,1
3342,5844,1
3342,14268,1
3342,4186,1
3343,6868,1
3343,14438,1
3344,17798,1
3346,16018,1
3347,5624,1
3349,9404,1
3350,6093,1
3352,19599,1
3354,10675,1
3355,14370,1
3356,14438,1
3357,9079,1
3362,12187,1
3363,12796,1
3364,17798,1
3367,8353,1
3369,11607,1
3370,17048,1
3370,19283,1
3370,3591,1
3370,11607,1
3370,12330,1
3370,12478,1
3370,11087,1
3370,12904,1
3370,14545,1
3370,3697,1
3370,17520,1
3370,7185,1
3370,6627,1
3370,16605,1
3370,12908,1
3370,14622,1
3370,17627,1
3370,8729,1
3370,19071,1
3370,10632,1
3370,12919,1
3370,18526,1
3370,11469,1
3370,19397,1
3370,12246,1
3370,11312,1
3370,8014,1
3370,9183,1
3370,5721,1
3370,10637,1
3370,12894,1
3370,18006,1
3370,6643,1
3370,9634,1
3370,6911,1
3370,3558,1
3370,14387,1
3370,7424,1
3370,17253,1
3370,10729,1
3370,17031,1
3370,14224,1
3370,18855,1
3370,10468,1
3370,11142,1
3370,14115,1
3370,6663,1
3370,12925,1
3370,12488,1
3370,9215,1
3370,10472,1
3370,13626,1
3370,17207,1
3370,19055,1
3370,12799,1
3370,18049,1
3370,13228,1
3370,7697,1
3370,10569,1
3370,7781,1
3370,18543,1
3370,12917,1
3370,6001,1
3370,9409,1
3370,7839,1
3370,3447,1
3370,4952,1
3370,6518,1
3370,17819,1
3370,11692,1
3370,14228,1
3370,16776,1
3370,16570,1
3370,19041,1
3370,7954,1
3370,16656,1
3370,6264,1
3370,11497,1
3370,17228,1
3370,5865,1
3370,10159,1
3371,18414,1
3371,7495,1
3375,14249,1
3378,11607,1
3379,14370,1
3382,13454,1
3384,17911,1
3385,14370,1
3388,10641,1
3393,11221,1
3394,4144,1
3399,6388,1
3399,17911,1
3399,11221,1
3399,11021,1
3399,7139,1
3399,18880,1
3399,13934,1
3399,19277,1
3399,14511,1
3399,3873,1
3399,3640,1
3399,18117,1
3399,14314,1
3399,18708,1
3399,12805,1
3399,19032,1
3399,15673,1
3399,9735,1
3399,13331,1
3399,12674,1
3399,12023,1
3399,13103,1
3399,6589,1
3399,16759,1
3399,11528,1
3399,11854,1
3399,18212,1
3399,16026,1
3399,15054,1
3399,5730,1
3399,12385,1
3399,16949,1
3399,9904,1
3399,7595,1
3399,9756,1
3399,15853,1
3399,9752,1
3399,17559,1
3399,18701,1
3399,10243,1
3399,6527,1
3399,13982,1
3399,15420,1
3399,4680,1
3399,10397,1
3399,17812,1
3399,6067,1
3399,4308,1
3399,12737,1
3399,14394,1
3399,14791,1
3399,17160,1
3399,17086,1
3399,3956,1
3399,5530,1
3399,19096,1
3399,5178,1
3399,18433,1
3399,9434,1
3399,7892,1
3399,14754,1
3399,12662,1
3399,17493,1
3399,4190,1
3399,10159,1
3401,11735,1
3401,6077,1
3401,14545,1
3401,6863,1
3401,18585,1
3401,19599,1
3401,7138,1
3401,12891,1
3401,19132,1
3403,11735,1
3404,19039,1
3405,17660,1
3406,14644,1
3406,7257,1
3408,18159,1
3409,10317,1
3409,11735,1
3413,4144,1
3414,10170,1
3415,15612,1
3416,7992,1
3418,3685,1
3421,16954,1
3425,13113,1
3427,13885,1
3430,8189,1
3432,19014,1
3433,3685,1
3435,12422,1
3435,10376,1
3436,13113,1
3438,17798,1
3439,12240,1
3440,6077,1
3441,4045,1
3441,5897,1
3443,18288,1
3444,17374,1
3446,17304,1
3448,12240,1
3449,11485,1
3450,6077,1
3451,17304,1
3455,11025,1
3456,19039,1
3461,14370,1
3462,13454,1
3466,14567,1
3469,17304,1
3470,5945,1
3472,3954,1
3474,18414,1
3474,19669,1
3474,11221,1
3475,14690,1
3478,19048,1
3479,14545,1
3480,15981,1
3482,10170,1
3483,17304,1
3486,16736,1
3489,3954,1
3491,12187,1
3492,11607,1
3493,10317,1
3493,15490,1
3493,4131,1
3493,18488,1
3493,19277,1
3493,16648,1
3493,12422,1
3493,13454,1
3493,3591,1
3493,10159,1
3497,10431,1
3497,14567,1
3497,9079,1
3498,14644,1
3498,7257,1
3499,14644,1
3500,5778,1
3501,9404,1
3505,19599,1
3508,6093,1
3509,14644,1
3509,7257,1
3512,18159,1
3514,11735,1
3516,12240,1
3518,11969,1
3521,8189,1
3522,18479,1
3526,12187,1
3527,13885,1
3529,5778,1
3530,15490,1
3530,5879,1
3530,4289,1
3531,19563,1
3532,5991,1
3534,7992,1
3536,7138,1
3536,8189,1
3537,7257,1
3540,14370,1
3547,17304,1
3549,12187,1
3552,18585,1
3556,18656,1
3557,10150,1
3559,3591,1
3559,11025,1
3559,13678,1
3559,4289,1
3559,11070,1
3559,5873,1
3559,15491,1
3559,18489,1
3559,15597,1
3559,18497,1
3559,8353,1
3559,16589,1
3559,10159,1
3561,11607,1
3562,18479,1
3565,13934,1
3565,7495,1
3566,18037,1
3568,18488,1
3568,6868,1
3570,12796,1
3571,6093,1
3576,7257,1
3577,14644,1
3578,14644,1
3581,10431,1
3582,18656,1
3586,8017,1
3589,8017,1
3591,17149,1
3591,18027,1
3591,14219,1
3591,16954,1
3591,10317,1
3591,17798,1
3591,16799,1
3591,12840,1
3591,17048,1
3591,15490,1
3591,11013,1
3591,12240,1
3591,11969,1
3591,18276,1
3591,19204,1
3591,19283,1
3591,11607,1
3591,12330,1
3591,12478,1
3591,17327,1
3591,17043,1
3591,7732,1
3591,18479,1
3591,14568,1
3591,8653,1
3591,11087,1
3591,18061,1
3591,12904,1
3591,6077,1
3591,11937,1
3591,14249,1
3591,6731,1
3591,4131,1
3591,14164,1
3591,4069,1
3591,8074,1
3591,6784,1
3591,11737,1
3591,12898,1
3591,3685,1
3591,14525,1
3591,15563,1
3591,10641,1
3591,5590,1
3591,19014,1
3591,16407,1
3591,6640,1
3591,14213,1
3591,19599,1
3591,18037,1
3591,6948,1
3591,6523,1
3591,11025,1
3591,3610,1
3591,6120,1
3591,4310,1
3591,18750,1
3591,11552,1
3591,14093,1
3591,6388,1
3591,15143,1
3591,13678,1
3591,12277,1
3591,19402,1
3591,8024,1
3591,14424,1
3591,10431,1
3591,9218,1
3591,11809,1
3591,11021,1
3591,6410,1
3591,5252,1
3591,13758,1
3591,19277,1
3591,12453,1
3591,9570,1
3591,17965,1
3591,17374,1
3591,12187,1
3591,10768,1
3591,16936,1
3591,14433,1
3591,13061,1
3591,5624,1
3591,11735,1
3591,10724,1
3591,18113,1
3591,19048,1
3591,13454,1
3591,6258,1
3591,14585,1
3591,15696,1
3591,4180,1
3591,3697,1
3591,16084,1
3591,16630,1
3591,10376,1
3591,4516,1
3591,19099,1
3591,3615,1
3591,18422,1
3591,17645,1
3591,9404,1
3591,11878,1
3591,6646,1
3591,6845,1
3591,10159,1
3593,7257,1
3594,18037,1
3595,5945,1
3596,10675,1
3598,17149,1
3599,16648,1
3602,15635,1
3603,11607,1
3604,10317,1
3605,5991,1
3606,14433,1
3607,16589,1
3610,14219,1
3610,12512,1
3610,18276,1
3610,18600,1
3610,14568,1
3610,7732,1
3610,4069,1
3610,16685,1
3610,11737,1
3610,11565,1
3610,14514,1
3610,5590,1
3610,9037,1
3610,10431,1
3610,16589,1
3610,15491,1
3610,9570,1
3610,18052,1
3610,5624,1
3610,9079,1
3610,14585,1
3610,19402,1
3610,15597,1
3610,18750,1
3610,6324,1
3610,10241,1
3610,4516,1
3610,18117,1
3610,19110,1
3610,19167,1
3610,9218,1
3610,11021,1
3610,3954,1
3610,15022,1
3610,16936,1
3610,10014,1
3610,10817,1
3610,15143,1
3610,6794,1
3610,17524,1
3610,13678,1
3610,15409,1
3610,7495,1
3610,16084,1
3610,19099,1
3610,8008,1
3610,8024,1
3610,18422,1
3610,14438,1
3610,6711,1
3610,6646,1
3610,6492,1
3610,11600,1
3610,10493,1
3610,5890,1
3610,13053,1
3610,12549,1
3610,4880,1
3610,7858,1
3610,10552,1
3610,17096,1
3610,12261,1
3610,5659,1
3610,18606,1
3610,16310,1
3610,17989,1
3610,10233,1
3610,18395,1
3610,17399,1
3610,14398,1
3610,5928,1
3610,18369,1
3610,10315,1
3610,3958,1
3610,6719,1
3610,7284,1
3610,10597,1
3610,17514,1
3610,14592,1
3610,12651,1
3610,17071,1
3610,14264,1
3610,7599,1
3610,18957,1
3610,17610,1
3610,6904,1
3610,17299,1
3610,14532,1
3610,14415,1
3610,14826,1
3610,5797,1
3610,18292,1
3610,17471,1
3610,10813,1
3610,16926,1
3610,16985,1
3610,19669,1
3610,8653,1
3610,10159,1
3611,6077,1
3615,4131,1
3615,12701,1
3615,11025,1
3615,13678,1
3615,7512,1
3615,6324,1
3615,14424,1
3615,19110,1
3615,4310,1
3615,18586,1
3615,11070,1
3615,5873,1
3615,10014,1
3615,14433,1
3615,5624,1
3615,7495,1
3615,14438,1
3615,15491,1
3615,10431,1
3615,16989,1
3615,8353,1
3615,18485,1
3615,10159,1
3622,16018,1
3623,19132,1
3625,16589,1
3630,19167,1
3638,4131,1
3639,18037,1
3640,10317,1
3640,15490,1
3640,10641,1
3640,4131,1
3640,11221,1
3640,7512,1
3640,7538,1
3640,8291,1
3640,6120,1
3640,13934,1
3640,17965,1
3640,11351,1
3640,12187,1
3640,10014,1
3640,16648,1
3640,14438,1
3640,12422,1
3640,10376,1
3640,8017,1
3640,13454,1
3640,16630,1
3640,16589,1
3640,10159,1
3641,14644,1
3645,18485,1
3645,13885,1
3648,6863,1
3649,19599,1
3650,6120,1
3651,11969,1
3652,15981,1
3653,8017,1
3654,10150,1
3657,5249,1
3658,17149,1
3660,10173,1
3661,3685,1
3661,18261,1
3661,14690,1
3665,8017,1
3666,13113,1
3667,16736,1
3668,19563,1
3671,7495,1
3672,4151,1
3672,19122,1
3673,6863,1
3674,19132,1
3675,17149,1
3676,19110,1
3679,11351,1
3680,18489,1
3683,3685,1
3685,18968,1
3685,14370,1
3685,16938,1
3685,17217,1
3685,8550,1
3685,13735,1
3685,9733,1
3685,17684,1
3685,6307,1
3685,16794,1
3685,3808,1
3685,9362,1
3685,12707,1
3685,12309,1
3685,19257,1
3685,18514,1
3685,18024,1
3685,14742,1
3685,16804,1
3685,4726,1
3685,12974,1
3685,3724,1
3685,14442,1
3685,15753,1
3685,8259,1
3685,19296,1
